dataset,mass_MeV,sigma_x,ell_lower,ell_upper,k_min,k_max,upper_floor_active
2015,30.799426934097418,0.049004048648051413,0.049004048648051413,0.3920323891844113,1,8,False
2015,31.002865329512893,0.04902275833065417,0.04902275833065417,0.39218206664523336,1,8,False
2015,31.206303724928365,0.049041223727787742,0.049041223727787742,0.39232978982230193,1,8,False
2015,31.409742120343836,0.049059449592743665,0.049059449592743665,0.39247559674194932,1,8,False
2015,31.613180515759307,0.049077440556288376,0.049077440556288376,0.39261952445030701,1,8,False
2015,31.816618911174778,0.049095201130586297,0.049095201130586297,0.39276160904469037,1,8,False
2015,32.02005730659026,0.049112735712972366,0.049112735712972366,0.39290188570377893,1,8,False
2015,32.223495702005728,0.04913004858958514,0.04913004858958514,0.39304038871668112,1,8,False
2015,32.426934097421203,0.049147143938852889,0.049147143938852889,0.39317715151082311,1,8,False
2015,32.630372492836671,0.049164025834862901,0.049164025834862901,0.39331220667890321,1,8,False
2015,32.833810888252145,0.049180698250593569,0.049180698250593569,0.39344558600474855,1,8,False
2015,33.03724928366762,0.049197165061032777,0.049197165061032777,0.39357732048826222,1,8,False
2015,33.240687679083095,0.049213430046182172,0.049213430046182172,0.39370744036945737,1,8,False
2015,33.444126074498563,0.049229496893947289,0.049229496893947289,0.39383597515157831,1,8,False
2015,33.647564469914037,0.049245369202927769,0.049245369202927769,0.39396295362342215,1,8,False
2015,33.851002865329505,0.049261050485101876,0.049261050485101876,0.39408840388081501,1,8,False
