fit_id,group,rank,dataset,mass_hypothesis_MeV,bin_center_MeV,bin_width_MeV,observed,gp_mean,profiled_background,signal,total,in_fit
2015_rank3_m090,2015,3,2015,90,26.375000000000004,0.25000000000000366,198311.0,198599.2369675811,198599.2369675811,0.0,198599.2369675811,False
2015_rank3_m090,2015,3,2015,90,26.625000000000004,0.24999999999999675,200907.0,200177.4394299363,200177.4394299363,0.0,200177.4394299363,False
2015_rank3_m090,2015,3,2015,90,26.875000000000004,0.25000000000000366,200595.0,201593.04530960924,201593.04530960924,0.0,201593.04530960924,False
2015_rank3_m090,2015,3,2015,90,27.125,0.24999999999999675,203380.0,202849.98087461767,202849.98087461767,0.0,202849.98087461767,False
2015_rank3_m090,2015,3,2015,90,27.375000000000004,0.25000000000000366,203492.0,203952.20259568587,203952.20259568587,0.0,203952.20259568587,False
2015_rank3_m090,2015,3,2015,90,27.625,0.24999999999999675,204661.0,204903.70348722656,204903.70348722656,0.0,204903.70348722656,False
2015_rank3_m090,2015,3,2015,90,27.875,0.2500000000000002,205269.0,205708.51812113472,205708.51812113472,0.0,205708.51812113472,False
2015_rank3_m090,2015,3,2015,90,28.125,0.2500000000000002,206193.0,206370.7258347839,206370.7258347839,0.0,206370.7258347839,False
2015_rank3_m090,2015,3,2015,90,28.375,0.2500000000000002,207176.0,206894.45082296408,206894.45082296408,0.0,206894.45082296408,False
2015_rank3_m090,2015,3,2015,90,28.625,0.2500000000000002,207662.0,207283.86012718975,207283.86012718975,0.0,207283.86012718975,False
2015_rank3_m090,2015,3,2015,90,28.875,0.2500000000000002,207384.0,207543.15816146313,207543.15816146313,0.0,207543.15816146313,False
2015_rank3_m090,2015,3,2015,90,29.125,0.2500000000000002,207841.0,207676.57936357748,207676.57936357748,0.0,207676.57936357748,False
2015_rank3_m090,2015,3,2015,90,29.375000000000004,0.2500000000000002,207917.0,207688.37781767244,207688.37781767244,0.0,207688.37781767244,False
2015_rank3_m090,2015,3,2015,90,29.625000000000004,0.24999999999999675,208120.0,207582.81553205207,207582.81553205207,0.0,207582.81553205207,False
2015_rank3_m090,2015,3,2015,90,29.875000000000004,0.25000000000000366,206969.0,207364.1487734709,207364.1487734709,0.0,207364.1487734709,False
2015_rank3_m090,2015,3,2015,90,30.125000000000004,0.2500000000000002,206717.0,207036.6136191334,207036.6136191334,0.0,207036.6136191334,False
2015_rank3_m090,2015,3,2015,90,30.375,0.24999999999999675,206695.0,206604.41099954734,206604.41099954734,0.0,206604.41099954734,False
2015_rank3_m090,2015,3,2015,90,30.625000000000004,0.25000000000000366,206575.0,206071.6915752662,206071.6915752662,0.0,206071.6915752662,False
2015_rank3_m090,2015,3,2015,90,30.875000000000004,0.24999999999999675,205645.0,205442.54106438163,205442.54106438163,0.0,205442.54106438163,False
2015_rank3_m090,2015,3,2015,90,31.125,0.2500000000000002,204324.0,204720.96630859,204720.96630859,0.0,204720.96630859,False
2015_rank3_m090,2015,3,2015,90,31.375,0.2500000000000002,204048.0,203910.8826147217,203910.8826147217,0.0,203910.8826147217,False
2015_rank3_m090,2015,3,2015,90,31.625,0.2500000000000002,202283.0,203016.10247467383,203016.10247467383,0.0,203016.10247467383,False
2015_rank3_m090,2015,3,2015,90,31.875000000000007,0.25000000000000716,202547.0,202040.3257866973,202040.3257866973,0.0,202040.3257866973,False
2015_rank3_m090,2015,3,2015,90,32.125,0.24999999999999328,201245.0,200987.13205169106,200987.13205169106,0.0,200987.13205169106,False
2015_rank3_m090,2015,3,2015,90,32.375,0.2500000000000002,199784.0,199859.9745376294,199859.9745376294,0.0,199859.9745376294,False
2015_rank3_m090,2015,3,2015,90,32.625,0.2500000000000002,199286.0,198662.17607937675,198662.17607937675,0.0,198662.17607937675,False
2015_rank3_m090,2015,3,2015,90,32.875,0.2500000000000002,197652.0,197396.92715249688,197396.92715249688,0.0,197396.92715249688,False
2015_rank3_m090,2015,3,2015,90,33.125,0.2500000000000002,196057.0,196067.2856787962,196067.2856787962,0.0,196067.2856787962,False
2015_rank3_m090,2015,3,2015,90,33.375,0.2500000000000002,194286.0,194676.17845678836,194676.17845678836,0.0,194676.17845678836,False
2015_rank3_m090,2015,3,2015,90,33.625,0.2500000000000002,192272.0,193226.40436519982,193226.40436519982,0.0,193226.40436519982,False
2015_rank3_m090,2015,3,2015,90,33.875,0.2500000000000002,191349.0,191720.63905368763,191720.63905368763,0.0,191720.63905368763,False
2015_rank3_m090,2015,3,2015,90,34.125,0.2500000000000002,190254.0,190161.4407959734,190161.4407959734,0.0,190161.4407959734,False
2015_rank3_m090,2015,3,2015,90,34.37499999999999,0.24999999999999328,188479.0,188551.25741075352,188551.25741075352,0.0,188551.25741075352,False
2015_rank3_m090,2015,3,2015,90,34.625,0.25000000000000716,187088.0,186892.43410766375,186892.43410766375,0.0,186892.43410766375,False
2015_rank3_m090,2015,3,2015,90,34.875,0.2500000000000002,185430.0,185187.22197147942,185187.22197147942,0.0,185187.22197147942,False
2015_rank3_m090,2015,3,2015,90,35.125,0.2500000000000002,183443.0,183437.7868172793,183437.7868172793,0.0,183437.7868172793,False
2015_rank3_m090,2015,3,2015,90,35.37500000000001,0.24999999999999328,181165.0,181646.21842439508,181646.21842439508,0.0,181646.21842439508,False
2015_rank3_m090,2015,3,2015,90,35.625,0.25000000000000716,179489.0,179814.53969318388,179814.53969318388,0.0,179814.53969318388,False
2015_rank3_m090,2015,3,2015,90,35.87500000000001,0.2500000000000002,178044.0,177944.7157529535,177944.7157529535,0.0,177944.7157529535,False
2015_rank3_m090,2015,3,2015,90,36.12500000000001,0.2500000000000002,175709.0,176038.66269922754,176038.66269922754,0.0,176038.66269922754,False
2015_rank3_m090,2015,3,2015,90,36.37500000000001,0.2500000000000002,174803.0,174098.25615831497,174098.25615831497,0.0,174098.25615831497,False
2015_rank3_m090,2015,3,2015,90,36.62500000000001,0.2500000000000002,172476.0,172125.33889410348,172125.33889410348,0.0,172125.33889410348,False
2015_rank3_m090,2015,3,2015,90,36.875,0.24999999999999328,170068.0,170121.72808918753,170121.72808918753,0.0,170121.72808918753,False
2015_rank3_m090,2015,3,2015,90,37.125,0.25000000000000716,168158.0,168089.22180758885,168089.22180758885,0.0,168089.22180758885,False
2015_rank3_m090,2015,3,2015,90,37.37500000000001,0.24999999999999328,165591.0,166029.6046573589,166029.6046573589,0.0,166029.6046573589,False
2015_rank3_m090,2015,3,2015,90,37.625,0.25000000000000716,163643.0,163944.6524418733,163944.6524418733,0.0,163944.6524418733,False
2015_rank3_m090,2015,3,2015,90,37.87500000000001,0.24999999999999328,161455.0,161836.13632772572,161836.13632772572,0.0,161836.13632772572,False
2015_rank3_m090,2015,3,2015,90,38.125,0.2500000000000002,160168.0,159705.8255814199,159705.8255814199,0.0,159705.8255814199,False
2015_rank3_m090,2015,3,2015,90,38.375,0.2500000000000002,157355.0,157555.49001046136,157555.49001046136,0.0,157555.49001046136,False
2015_rank3_m090,2015,3,2015,90,38.625,0.25000000000000716,155293.0,155386.90120064456,155386.90120064456,0.0,155386.90120064456,False
2015_rank3_m090,2015,3,2015,90,38.87500000000001,0.2500000000000002,153193.0,153201.83286824488,153201.83286824488,0.0,153201.83286824488,False
2015_rank3_m090,2015,3,2015,90,39.125,0.24999999999999328,150930.0,151002.0609165957,151002.0609165957,0.0,151002.0609165957,False
2015_rank3_m090,2015,3,2015,90,39.375,0.2500000000000002,150009.0,148789.3620637157,148789.3620637157,0.0,148789.3620637157,False
2015_rank3_m090,2015,3,2015,90,39.625,0.2500000000000002,146848.0,146565.51262171223,146565.51262171223,0.0,146565.51262171223,False
2015_rank3_m090,2015,3,2015,90,39.87500000000001,0.25000000000000716,144438.0,144332.28589468874,144332.28589468874,0.0,144332.28589468874,False
2015_rank3_m090,2015,3,2015,90,40.125,0.24999999999999328,142324.0,142091.4498867701,142091.4498867701,0.0,142091.4498867701,False
2015_rank3_m090,2015,3,2015,90,40.375,0.2500000000000002,140056.0,139844.7638083502,139844.7638083502,0.0,139844.7638083502,False
2015_rank3_m090,2015,3,2015,90,40.625,0.2500000000000002,137487.0,137593.97490507335,137593.97490507335,0.0,137593.97490507335,False
2015_rank3_m090,2015,3,2015,90,40.875,0.2500000000000002,135234.0,135340.81451038347,135340.81451038347,0.0,135340.81451038347,False
2015_rank3_m090,2015,3,2015,90,41.125,0.2500000000000002,132966.0,133086.99420982343,133086.99420982343,0.0,133086.99420982343,False
2015_rank3_m090,2015,3,2015,90,41.375,0.2500000000000002,131301.0,130834.20186892698,130834.20186892698,0.0,130834.20186892698,False
2015_rank3_m090,2015,3,2015,90,41.625,0.2500000000000002,128300.0,128584.09747274207,128584.09747274207,0.0,128584.09747274207,False
2015_rank3_m090,2015,3,2015,90,41.875,0.2500000000000002,126045.0,126338.30908646264,126338.30908646264,0.0,126338.30908646264,False
2015_rank3_m090,2015,3,2015,90,42.125,0.2500000000000002,124059.0,124098.42891789293,124098.42891789293,0.0,124098.42891789293,False
2015_rank3_m090,2015,3,2015,90,42.375,0.2500000000000002,121598.0,121866.00953619124,121866.00953619124,0.0,121866.00953619124,False
2015_rank3_m090,2015,3,2015,90,42.625,0.2500000000000002,120044.0,119642.56016314066,119642.56016314066,0.0,119642.56016314066,False
2015_rank3_m090,2015,3,2015,90,42.875,0.2500000000000002,117619.0,117429.5433569225,117429.5433569225,0.0,117429.5433569225,False
2015_rank3_m090,2015,3,2015,90,43.12500000000001,0.2500000000000002,115149.0,115228.37184453272,115228.37184453272,0.0,115228.37184453272,False
2015_rank3_m090,2015,3,2015,90,43.37500000000001,0.2500000000000002,112933.0,113040.4056997214,113040.4056997214,0.0,113040.4056997214,False
2015_rank3_m090,2015,3,2015,90,43.62500000000001,0.2500000000000002,110469.0,110866.94986769756,110866.94986769756,0.0,110866.94986769756,False
2015_rank3_m090,2015,3,2015,90,43.87500000000001,0.2500000000000002,108083.0,108709.25200288245,108709.25200288245,0.0,108709.25200288245,False
2015_rank3_m090,2015,3,2015,90,44.12500000000001,0.2500000000000002,106759.0,106568.50056585063,106568.50056585063,0.0,106568.50056585063,False
2015_rank3_m090,2015,3,2015,90,44.37500000000001,0.2500000000000002,104442.0,104445.82351286647,104445.82351286647,0.0,104445.82351286647,False
2015_rank3_m090,2015,3,2015,90,44.62500000000001,0.2500000000000002,102899.0,102342.28707949829,102342.28707949829,0.0,102342.28707949829,False
2015_rank3_m090,2015,3,2015,90,44.875,0.24999999999999328,99677.0,100258.89506662921,100258.89506662921,0.0,100258.89506662921,False
2015_rank3_m090,2015,3,2015,90,45.12500000000001,0.25000000000000716,98144.0,98196.58840566705,98196.58840566705,0.0,98196.58840566705,False
2015_rank3_m090,2015,3,2015,90,45.37500000000001,0.24999999999999328,96545.0,96156.24505074655,96156.24505074655,0.0,96156.24505074655,False
2015_rank3_m090,2015,3,2015,90,45.625,0.2500000000000002,93397.0,94138.6802857328,94138.6802857328,0.0,94138.6802857328,False
2015_rank3_m090,2015,3,2015,90,45.875,0.2500000000000002,92391.0,92144.64709566186,92144.64709566186,0.0,92144.64709566186,False
2015_rank3_m090,2015,3,2015,90,46.125,0.2500000000000002,90565.0,90174.83706890047,90174.83706890047,0.0,90174.83706890047,False
2015_rank3_m090,2015,3,2015,90,46.37500000000001,0.2500000000000002,88038.0,88229.88134421072,88229.88134421072,0.0,88229.88134421072,False
2015_rank3_m090,2015,3,2015,90,46.62500000000001,0.2500000000000002,86197.0,86310.35196553728,86310.35196553728,0.0,86310.35196553728,False
2015_rank3_m090,2015,3,2015,90,46.875,0.2500000000000002,84383.0,84416.76327418048,84416.76327418048,0.0,84416.76327418048,False
2015_rank3_m090,2015,3,2015,90,47.125,0.2500000000000002,82173.0,82549.57355983171,82549.57355983171,0.0,82549.57355983171,False
2015_rank3_m090,2015,3,2015,90,47.375,0.25000000000000716,80437.0,80709.1868378506,80709.1868378506,0.0,80709.1868378506,False
2015_rank3_m090,2015,3,2015,90,47.625,0.2500000000000002,78959.0,78895.95482592018,78895.95482592018,0.0,78895.95482592018,False
2015_rank3_m090,2015,3,2015,90,47.875,0.24999999999999328,77230.0,77110.17892375888,77110.17892375888,0.0,77110.17892375888,False
2015_rank3_m090,2015,3,2015,90,48.125,0.2500000000000002,74983.0,75352.11234365341,75352.11234365341,0.0,75352.11234365341,False
2015_rank3_m090,2015,3,2015,90,48.37500000000001,0.2500000000000002,73915.0,73621.96228650147,73621.96228650147,0.0,73621.96228650147,False
2015_rank3_m090,2015,3,2015,90,48.62500000000001,0.2500000000000002,72192.0,71919.89214001021,71919.89214001021,0.0,71919.89214001021,False
2015_rank3_m090,2015,3,2015,90,48.87500000000001,0.2500000000000002,70292.0,70246.02377218172,70246.02377218172,0.0,70246.02377218172,False
2015_rank3_m090,2015,3,2015,90,49.125,0.2500000000000002,68489.0,68600.43970485132,68600.43970485132,0.0,68600.43970485132,False
2015_rank3_m090,2015,3,2015,90,49.375,0.25000000000000716,67123.0,66983.18540844147,66983.18540844147,0.0,66983.18540844147,False
2015_rank3_m090,2015,3,2015,90,49.625,0.2500000000000002,65370.0,65394.271486575126,65394.271486575126,0.0,65394.271486575126,False
2015_rank3_m090,2015,3,2015,90,49.875,0.2500000000000002,63587.0,63833.67587583909,63833.67587583909,0.0,63833.67587583909,False
2015_rank3_m090,2015,3,2015,90,50.125,0.24999999999998634,62418.0,62301.34593310345,62301.34593310345,0.0,62301.34593310345,False
2015_rank3_m090,2015,3,2015,90,50.37500000000001,0.25000000000000716,61172.0,60797.200586421015,60797.200586421015,0.0,60797.200586421015,False
2015_rank3_m090,2015,3,2015,90,50.62500000000001,0.2500000000000002,59713.0,59321.132244607536,59321.132244607536,0.0,59321.132244607536,False
2015_rank3_m090,2015,3,2015,90,50.875,0.24999999999999328,57639.0,57873.00879198401,57873.00879198401,6.877068936757488e-14,57873.00879198401,False
2015_rank3_m090,2015,3,2015,90,51.12500000000001,0.2500000000000002,56401.0,56452.67546683345,56452.67546683345,6.877068936757488e-14,56452.67546683345,False
2015_rank3_m090,2015,3,2015,90,51.375,0.25000000000000716,55231.0,55059.95655455837,55059.95655455837,0.0,55059.95655455837,False
2015_rank3_m090,2015,3,2015,90,51.625,0.2500000000000002,53821.0,53694.65715282786,53694.65715282786,1.3754137873514976e-13,53694.65715282786,False
2015_rank3_m090,2015,3,2015,90,51.875,0.2500000000000002,52385.0,52356.56474025866,52356.56474025866,1.3754137873514976e-13,52356.56474025866,False
2015_rank3_m090,2015,3,2015,90,52.125,0.2500000000000002,51300.0,51045.450702659895,51045.450702659895,1.3754137873514976e-13,51045.450702659895,False
2015_rank3_m090,2015,3,2015,90,52.37500000000001,0.24999999999999328,50125.0,49761.07175711054,49761.07175711054,3.438534468378744e-13,49761.07175711054,False
2015_rank3_m090,2015,3,2015,90,52.62500000000001,0.2500000000000002,48743.0,48503.17128843575,48503.17128843575,4.813948255730241e-13,48503.17128843575,False
2015_rank3_m090,2015,3,2015,90,52.87500000000001,0.2500000000000002,46922.0,47271.480602025236,47271.480602025236,6.877068936757488e-13,47271.480602025236,False
2015_rank3_m090,2015,3,2015,90,53.12500000000001,0.2500000000000002,45979.0,46065.720118773184,46065.720118773184,1.100331029881198e-12,46065.720118773184,False
2015_rank3_m090,2015,3,2015,90,53.37500000000001,0.25000000000000716,44989.0,44885.60042586393,44885.60042586393,1.6504965448217972e-12,44885.60042586393,False
2015_rank3_m090,2015,3,2015,90,53.625,0.2500000000000002,43906.0,43730.82331564635,43730.82331564635,2.6132861959678454e-12,43730.82331564635,False
2015_rank3_m090,2015,3,2015,90,53.875,0.2500000000000002,42351.0,42601.082717540696,42601.082717540696,3.782387915216618e-12,42601.0827175407,False
2015_rank3_m090,2015,3,2015,90,54.125,0.2500000000000002,41149.0,41496.06554643909,41496.06554643909,5.707967217508715e-12,41496.065546439095,False
2015_rank3_m090,2015,3,2015,90,54.37500000000001,0.2500000000000002,40369.0,40415.452541454855,40415.452541454855,8.59633617094686e-12,40415.45254145486,False
2015_rank3_m090,2015,3,2015,90,54.62500000000001,0.24999999999999328,39732.0,39358.918949476756,39358.918949476756,1.2860118911736503e-11,39358.91894947677,False
2015_rank3_m090,2015,3,2015,90,54.87500000000001,0.2500000000000002,37980.0,38326.135223359066,38326.135223359066,1.9118251644185817e-11,38326.13522335909,False
2015_rank3_m090,2015,3,2015,90,55.12500000000001,0.2500000000000002,37548.0,37316.76765511216,37316.76765511216,2.8471065398176e-11,37316.76765511219,False
2015_rank3_m090,2015,3,2015,90,55.37500000000001,0.2500000000000002,36210.0,36330.47892593823,36330.47892593823,4.2087661892955825e-11,36330.478925938274,False
2015_rank3_m090,2015,3,2015,90,55.625,0.25000000000000716,35354.0,35366.92863251691,35366.92863251691,6.230624456702284e-11,35366.928632516974,False
2015_rank3_m090,2015,3,2015,90,55.875,0.2500000000000002,34379.0,34425.773751200715,34425.773751200715,9.187764099508003e-11,34425.77375120081,False
2015_rank3_m090,2015,3,2015,90,56.125,0.24999999999999328,33481.0,33506.66911350443,33506.66911350443,1.3506563391791706e-10,33506.66911350457,False
2015_rank3_m090,2015,3,2015,90,56.375,0.2500000000000002,32553.0,32609.26777188627,32609.26777188627,1.9778450262114534e-10,32609.267771886465,False
2015_rank3_m090,2015,3,2015,90,56.625,0.2500000000000002,31666.0,31733.221392519823,31733.221392519823,2.8924951948001994e-10,31733.221392520114,False
2015_rank3_m090,2015,3,2015,90,56.875,0.24999999999999328,31183.0,30878.18058668519,30878.18058668519,4.2142678444449886e-10,30878.180586685612,False
2015_rank3_m090,2015,3,2015,90,57.125,0.2500000000000002,29766.0,30043.79522388108,30043.79522388108,6.123342181288867e-10,30043.79522388169,False
2015_rank3_m090,2015,3,2015,90,57.375,0.25000000000000716,29124.0,29229.71474047531,29229.71474047531,8.875545169779214e-10,29229.714740476196,False
2015_rank3_m090,2015,3,2015,90,57.625,0.2500000000000002,28200.0,28435.588404787537,28435.588404787537,1.2823670446371688e-09,28435.588404788818,False
2015_rank3_m090,2015,3,2015,90,57.875,0.2500000000000002,27598.0,27661.065564316337,27661.065564316337,1.847868423306737e-09,27661.065564318185,False
2015_rank3_m090,2015,3,2015,90,58.125,0.2500000000000002,26746.0,26905.795900046698,26905.795900046698,2.6551675457926985e-09,26905.795900049354,False
2015_rank3_m090,2015,3,2015,90,58.375,0.2500000000000002,26103.0,26169.429645096323,26169.429645096323,3.8041882237461395e-09,26169.42964510013,False
