dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bandfix_applied,bandfix_note,mass_MeV,dimuon_threshold_GeV,dimuon_threshold_MeV,N_eff_dimuon,BR_ee_minimal,eps2_obs_ee_channel,eps2_obs_dimuon,eps2_lo2_ee_channel,eps2_lo2_dimuon,eps2_lo1_ee_channel,eps2_lo1_dimuon,eps2_med_ee_channel,eps2_med_dimuon,eps2_hi1_ee_channel,eps2_hi1_dimuon,eps2_hi2_ee_channel,eps2_hi2_dimuon,eps2_mean_ee_channel,eps2_mean_dimuon,ul_eps2_obs_ee_channel,ul_eps2_obs_dimuon,toy_eps2_uls_q02_ee_channel,toy_eps2_uls_q02_dimuon,toy_eps2_uls_q16_ee_channel,toy_eps2_uls_q16_dimuon,toy_eps2_uls_q50_ee_channel,toy_eps2_uls_q50_dimuon,toy_eps2_uls_q84_ee_channel,toy_eps2_uls_q84_dimuon,toy_eps2_uls_q97_ee_channel,toy_eps2_uls_q97_dimuon,toy_eps2_uls_mean_ee_channel,toy_eps2_uls_mean_dimuon
2015+2021,0.03,0.0016943158563779,0.0015043442127557,0.1,9.96304881514785e-06,0.3483097575342505,0.3898878007666574,5.587023710052361e-06,6.5417480819931264e-06,8.675909471200153e-06,1.2519887993112252e-05,1.717820317653884e-05,9.446604514273958e-06,9.96304881514785e-06,5.587023710052361e-06,6.5417480819931264e-06,8.675909471200153e-06,1.2519887993112252e-05,1.717820317653884e-05,9.446604514273958e-06,0.6439,0.3561,0.7122,"[{'key': '2015', 'sigma': 0.0015043442127557999, 'dens': 821810999.9999993}, {'key': '2021', 'sigma': 0.0018842875, 'dens': 29556799.99999999}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,30.0,0.211316749,211.316749,1.0,1.0,9.96304881514785e-06,9.96304881514785e-06,5.587023710052361e-06,5.587023710052361e-06,6.5417480819931264e-06,6.5417480819931264e-06,8.675909471200153e-06,8.675909471200153e-06,1.2519887993112252e-05,1.2519887993112252e-05,1.717820317653884e-05,1.717820317653884e-05,9.446604514273958e-06,9.446604514273958e-06,9.96304881514785e-06,9.96304881514785e-06,5.587023710052361e-06,5.587023710052361e-06,6.5417480819931264e-06,6.5417480819931264e-06,8.675909471200153e-06,8.675909471200153e-06,1.2519887993112252e-05,1.2519887993112252e-05,1.717820317653884e-05,1.717820317653884e-05,9.446604514273958e-06,9.446604514273958e-06
2015+2021,0.031,0.0017228570858107,0.0015575632966214,0.1,1.6248566445112676e-05,0.0297320918903763,1.8847456659238595,5.294812160221192e-06,6.379787725517392e-06,8.428524563868959e-06,1.2175337564234662e-05,1.637806993335385e-05,9.151497526814248e-06,1.6248566445112676e-05,5.294812160221192e-06,6.379787725517392e-06,8.428524563868959e-06,1.2175337564234662e-05,1.637806993335385e-05,9.151497526814248e-06,0.9731,0.0269,0.0538,"[{'key': '2015', 'sigma': 0.0015575632966214998, 'dens': 813179090.9090902}, {'key': '2021', 'sigma': 0.001888150875, 'dens': 38244654.54545453}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,31.0,0.211316749,211.316749,1.0,1.0,1.6248566445112676e-05,1.6248566445112676e-05,5.294812160221192e-06,5.294812160221192e-06,6.379787725517392e-06,6.379787725517392e-06,8.428524563868959e-06,8.428524563868959e-06,1.2175337564234662e-05,1.2175337564234662e-05,1.637806993335385e-05,1.637806993335385e-05,9.151497526814248e-06,9.151497526814248e-06,1.6248566445112676e-05,1.6248566445112676e-05,5.294812160221192e-06,5.294812160221192e-06,6.379787725517392e-06,6.379787725517392e-06,8.428524563868959e-06,8.428524563868959e-06,1.2175337564234662e-05,1.2175337564234662e-05,1.637806993335385e-05,1.637806993335385e-05,9.151497526814248e-06,9.151497526814248e-06
2015+2021,0.032,0.0017514841902436,0.0016107823804872,0.1,1.7820902696270616e-05,0.0115820571424448,2.2707170156266963,5.30945508900576e-06,6.2437811017700285e-06,8.272333922051547e-06,1.1915997402856025e-05,1.6349567166895716e-05,8.98679650345598e-06,1.7820902696270616e-05,5.30945508900576e-06,6.2437811017700285e-06,8.272333922051547e-06,1.1915997402856025e-05,1.6349567166895716e-05,8.98679650345598e-06,0.9877,0.0123,0.0246,"[{'key': '2015', 'sigma': 0.0016107823804872, 'dens': 799925818.1818185}, {'key': '2021', 'sigma': 0.0018921860000000001, 'dens': 50990690.90909089}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,32.0,0.211316749,211.316749,1.0,1.0,1.7820902696270616e-05,1.7820902696270616e-05,5.30945508900576e-06,5.30945508900576e-06,6.2437811017700285e-06,6.2437811017700285e-06,8.272333922051547e-06,8.272333922051547e-06,1.1915997402856025e-05,1.1915997402856025e-05,1.6349567166895716e-05,1.6349567166895716e-05,8.98679650345598e-06,8.98679650345598e-06,1.7820902696270616e-05,1.7820902696270616e-05,5.30945508900576e-06,5.30945508900576e-06,6.2437811017700285e-06,6.2437811017700285e-06,8.272333922051547e-06,8.272333922051547e-06,1.1915997402856025e-05,1.1915997402856025e-05,1.6349567166895716e-05,1.6349567166895716e-05,8.98679650345598e-06,8.98679650345598e-06
2015+2021,0.033,0.0017801971696764,0.0016640014643529,0.1,1.2979892456770076e-05,0.1062579516070451,1.246677142533148,5.242528079631297e-06,6.2875886611532045e-06,8.33786813906039e-06,1.1919551933745453e-05,1.636303499716992e-05,9.037584546657742e-06,1.2979892456770076e-05,5.242528079631297e-06,6.2875886611532045e-06,8.33786813906039e-06,1.1919551933745453e-05,1.636303499716992e-05,9.037584546657742e-06,0.891,0.109,0.218,"[{'key': '2015', 'sigma': 0.0016640014643529, 'dens': 781708363.636364}, {'key': '2021', 'sigma': 0.001896392875, 'dens': 58060654.545454584}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,33.0,0.211316749,211.316749,1.0,1.0,1.2979892456770076e-05,1.2979892456770076e-05,5.242528079631297e-06,5.242528079631297e-06,6.2875886611532045e-06,6.2875886611532045e-06,8.33786813906039e-06,8.33786813906039e-06,1.1919551933745453e-05,1.1919551933745453e-05,1.636303499716992e-05,1.636303499716992e-05,9.037584546657742e-06,9.037584546657742e-06,1.2979892456770076e-05,1.2979892456770076e-05,5.242528079631297e-06,5.242528079631297e-06,6.2875886611532045e-06,6.2875886611532045e-06,8.33786813906039e-06,8.33786813906039e-06,1.1919551933745453e-05,1.1919551933745453e-05,1.636303499716992e-05,1.636303499716992e-05,9.037584546657742e-06,9.037584546657742e-06
2015+2021,0.034,0.0018089960241093,0.0017172205482186,0.1,7.10121572264033e-06,0.5,0.0,5.200094557797194e-06,6.136365642288043e-06,8.144588065335936e-06,1.1676873105396733e-05,1.593277844080744e-05,8.835377866948463e-06,7.10121572264033e-06,5.200094557797194e-06,6.136365642288043e-06,8.144588065335936e-06,1.1676873105396733e-05,1.593277844080744e-05,8.835377866948463e-06,0.3422,0.6578,0.6844,"[{'key': '2015', 'sigma': 0.0017172205482186, 'dens': 758596833.3333335}, {'key': '2021', 'sigma': 0.0019007715, 'dens': 73494400.00000001}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,34.0,0.211316749,211.316749,1.0,1.0,7.10121572264033e-06,7.10121572264033e-06,5.200094557797194e-06,5.200094557797194e-06,6.136365642288043e-06,6.136365642288043e-06,8.144588065335936e-06,8.144588065335936e-06,1.1676873105396733e-05,1.1676873105396733e-05,1.593277844080744e-05,1.593277844080744e-05,8.835377866948463e-06,8.835377866948463e-06,7.10121572264033e-06,7.10121572264033e-06,5.200094557797194e-06,5.200094557797194e-06,6.136365642288043e-06,6.136365642288043e-06,8.144588065335936e-06,8.144588065335936e-06,1.1676873105396733e-05,1.1676873105396733e-05,1.593277844080744e-05,1.593277844080744e-05,8.835377866948463e-06,8.835377866948463e-06
2015+2016+2021,0.035,0.0017643244377781,0.00161721180625,0.1,5.730679007446743e-06,0.4999311292015692,0.0001726334915006,5.3246230337405065e-06,6.302039962785775e-06,8.302294456111749e-06,1.1955748628545872e-05,1.655835364863178e-05,9.046679386009762e-06,5.730679007446743e-06,5.3246230337405065e-06,6.302039962785775e-06,8.302294456111749e-06,1.1955748628545872e-05,1.655835364863178e-05,9.046679386009762e-06,0.0673,0.9327,0.1346,"[{'key': '2015', 'sigma': 0.0017704396320843, 'dens': 732871000.0000002}, {'key': '2016', 'sigma': 0.00161721180625, 'dens': 13194181.818181824}, {'key': '2021', 'sigma': 0.0019053218750000002, 'dens': 85623520.00000001}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,35.0,0.211316749,211.316749,1.0,1.0,5.730679007446743e-06,5.730679007446743e-06,5.3246230337405065e-06,5.3246230337405065e-06,6.302039962785775e-06,6.302039962785775e-06,8.302294456111749e-06,8.302294456111749e-06,1.1955748628545872e-05,1.1955748628545872e-05,1.655835364863178e-05,1.655835364863178e-05,9.046679386009762e-06,9.046679386009762e-06,5.730679007446743e-06,5.730679007446743e-06,5.3246230337405065e-06,5.3246230337405065e-06,6.302039962785775e-06,6.302039962785775e-06,8.302294456111749e-06,8.302294456111749e-06,1.1955748628545872e-05,1.1955748628545872e-05,1.655835364863178e-05,1.655835364863178e-05,9.046679386009762e-06,9.046679386009762e-06
2015+2016+2021,0.036,0.00179465054073,0.00165024890624,0.1,5.037370568894592e-06,0.5,0.0,5.19476004025085e-06,6.147094327075124e-06,8.144680981664074e-06,1.1711193367896294e-05,1.5874206105954092e-05,8.84343983831252e-06,5.037370568894592e-06,5.19476004025085e-06,6.147094327075124e-06,8.144680981664074e-06,1.1711193367896294e-05,1.5874206105954092e-05,8.84343983831252e-06,0.0144,0.9856,0.0288,"[{'key': '2015', 'sigma': 0.0018236587159499997, 'dens': 704211333.3333335}, {'key': '2016', 'sigma': 0.00165024890624, 'dens': 19168545.45454546}, {'key': '2021', 'sigma': 0.001910044, 'dens': 98981527.27272728}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,36.0,0.211316749,211.316749,1.0,1.0,5.037370568894592e-06,5.037370568894592e-06,5.19476004025085e-06,5.19476004025085e-06,6.147094327075124e-06,6.147094327075124e-06,8.144680981664074e-06,8.144680981664074e-06,1.1711193367896294e-05,1.1711193367896294e-05,1.5874206105954092e-05,1.5874206105954092e-05,8.84343983831252e-06,8.84343983831252e-06,5.037370568894592e-06,5.037370568894592e-06,5.19476004025085e-06,5.19476004025085e-06,6.147094327075124e-06,6.147094327075124e-06,8.144680981664074e-06,8.144680981664074e-06,1.1711193367896294e-05,1.1711193367896294e-05,1.5874206105954092e-05,1.5874206105954092e-05,8.84343983831252e-06,8.84343983831252e-06
2015+2016+2021,0.037,0.0018250475720352,0.00168332704129,0.1,5.279397170676277e-06,0.4999311292015692,0.0001726334915006,5.267485489842978e-06,6.202702821969962e-06,8.212797982816576e-06,1.1818024839560324e-05,1.6203332309488053e-05,8.933364647528185e-06,5.279397170676277e-06,5.267485489842978e-06,6.202702821969962e-06,8.212797982816576e-06,1.1818024839560324e-05,1.6203332309488053e-05,8.933364647528185e-06,0.0257,0.9743,0.0514,"[{'key': '2015', 'sigma': 0.0018768777998156997, 'dens': 673415692.3076931}, {'key': '2016', 'sigma': 0.00168332704129, 'dens': 26515999.999999978}, {'key': '2021', 'sigma': 0.0019149378750000002, 'dens': 116654690.90909092}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,37.0,0.211316749,211.316749,1.0,1.0,5.279397170676277e-06,5.279397170676277e-06,5.267485489842978e-06,5.267485489842978e-06,6.202702821969962e-06,6.202702821969962e-06,8.212797982816576e-06,8.212797982816576e-06,1.1818024839560324e-05,1.1818024839560324e-05,1.6203332309488053e-05,1.6203332309488053e-05,8.933364647528185e-06,8.933364647528185e-06,5.279397170676277e-06,5.279397170676277e-06,5.267485489842978e-06,5.267485489842978e-06,6.202702821969962e-06,6.202702821969962e-06,8.212797982816576e-06,8.212797982816576e-06,1.1818024839560324e-05,1.1818024839560324e-05,1.6203332309488053e-05,1.6203332309488053e-05,8.933364647528185e-06,8.933364647528185e-06
2015+2016+2021,0.038,0.0018555192675737,0.00171645741904,0.1,7.198511928980858e-06,0.5,0.0,5.137357898521866e-06,6.032394708233031e-06,8.008024503991806e-06,1.1568172537450024e-05,1.560552291003462e-05,8.692523041147354e-06,7.198511928980858e-06,5.137357898521866e-06,6.032394708233031e-06,8.008024503991806e-06,1.1568172537450024e-05,1.560552291003462e-05,8.692523041147354e-06,0.3852,0.6148,0.7704,"[{'key': '2015', 'sigma': 0.0019300968836813998, 'dens': 640888461.538461}, {'key': '2016', 'sigma': 0.00171645741904, 'dens': 34641833.33333334}, {'key': '2021', 'sigma': 0.0019200035000000002, 'dens': 125514618.1818182}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,38.0,0.211316749,211.316749,1.0,1.0,7.198511928980858e-06,7.198511928980858e-06,5.137357898521866e-06,5.137357898521866e-06,6.032394708233031e-06,6.032394708233031e-06,8.008024503991806e-06,8.008024503991806e-06,1.1568172537450024e-05,1.1568172537450024e-05,1.560552291003462e-05,1.560552291003462e-05,8.692523041147354e-06,8.692523041147354e-06,7.198511928980858e-06,7.198511928980858e-06,5.137357898521866e-06,5.137357898521866e-06,6.032394708233031e-06,6.032394708233031e-06,8.008024503991806e-06,8.008024503991806e-06,1.1568172537450024e-05,1.1568172537450024e-05,1.560552291003462e-05,1.560552291003462e-05,8.692523041147354e-06,8.692523041147354e-06
2015+2016+2021,0.039,0.0018860692743457,0.00174965098049,0.1,1.2385715145787452e-05,0.1187665974470508,1.181175039324864,5.204093119031551e-06,6.123692694937127e-06,8.05721162740875e-06,1.1580276931559223e-05,1.5912014112285782e-05,8.772450646253499e-06,1.2385715145787452e-05,5.204093119031551e-06,6.123692694937127e-06,8.05721162740875e-06,1.1580276931559223e-05,1.5912014112285782e-05,8.772450646253499e-06,0.8815,0.1185,0.237,"[{'key': '2015', 'sigma': 0.0019833159675471, 'dens': 606720000.0000001}, {'key': '2016', 'sigma': 0.0017496509804900001, 'dens': 43440499.99999996}, {'key': '2021', 'sigma': 0.001925240875, 'dens': 142633890.90909094}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,39.0,0.211316749,211.316749,1.0,1.0,1.2385715145787452e-05,1.2385715145787452e-05,5.204093119031551e-06,5.204093119031551e-06,6.123692694937127e-06,6.123692694937127e-06,8.05721162740875e-06,8.05721162740875e-06,1.1580276931559223e-05,1.1580276931559223e-05,1.5912014112285782e-05,1.5912014112285782e-05,8.772450646253499e-06,8.772450646253499e-06,1.2385715145787452e-05,1.2385715145787452e-05,5.204093119031551e-06,5.204093119031551e-06,6.123692694937127e-06,6.123692694937127e-06,8.05721162740875e-06,8.05721162740875e-06,1.1580276931559223e-05,1.1580276931559223e-05,1.5912014112285782e-05,1.5912014112285782e-05,8.772450646253499e-06,8.772450646253499e-06
2015+2016+2021,0.04,0.0019167011504709,0.0017829184,0.1,1.6377579732084494e-05,0.0171508662230588,2.116506741582171,5.099843893252299e-06,6.021011839141024e-06,7.946162394048643e-06,1.144620879430685e-05,1.5658204277492147e-05,8.646894356062473e-06,1.6377579732084494e-05,5.099843893252299e-06,6.021011839141024e-06,7.946162394048643e-06,1.144620879430685e-05,1.5658204277492147e-05,8.646894356062473e-06,0.9826,0.0174,0.0348,"[{'key': '2015', 'sigma': 0.0020365350514127997, 'dens': 572105714.2857144}, {'key': '2016', 'sigma': 0.0017829184000000002, 'dens': 52572999.999999955}, {'key': '2021', 'sigma': 0.0019306500000000001, 'dens': 154456933.3333332}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,40.0,0.211316749,211.316749,1.0,1.0,1.6377579732084494e-05,1.6377579732084494e-05,5.099843893252299e-06,5.099843893252299e-06,6.021011839141024e-06,6.021011839141024e-06,7.946162394048643e-06,7.946162394048643e-06,1.144620879430685e-05,1.144620879430685e-05,1.5658204277492147e-05,1.5658204277492147e-05,8.646894356062473e-06,8.646894356062473e-06,1.6377579732084494e-05,1.6377579732084494e-05,5.099843893252299e-06,5.099843893252299e-06,6.021011839141024e-06,6.021011839141024e-06,7.946162394048643e-06,7.946162394048643e-06,1.144620879430685e-05,1.144620879430685e-05,1.5658204277492147e-05,1.5658204277492147e-05,8.646894356062473e-06,8.646894356062473e-06
2015+2016+2021,0.041,0.0019474183651895,0.00181627008529,0.1,1.6614310511039807e-05,0.0157698136229053,2.1501971026938187,5.111408391444978e-06,6.0142943751502575e-06,7.922826028105276e-06,1.1465592468129854e-05,1.5554022701727932e-05,8.631105324840222e-06,1.6614310511039807e-05,5.111408391444978e-06,6.0142943751502575e-06,7.922826028105276e-06,1.1465592468129854e-05,1.5554022701727932e-05,8.631105324840222e-06,0.9844,0.0156,0.0312,"[{'key': '2015', 'sigma': 0.0020897541352785, 'dens': 536885714.2857138}, {'key': '2016', 'sigma': 0.0018162700852900004, 'dens': 61901000.000000015}, {'key': '2021', 'sigma': 0.0019362308750000001, 'dens': 166165672.72727275}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,41.0,0.211316749,211.316749,1.0,1.0,1.6614310511039807e-05,1.6614310511039807e-05,5.111408391444978e-06,5.111408391444978e-06,6.0142943751502575e-06,6.0142943751502575e-06,7.922826028105276e-06,7.922826028105276e-06,1.1465592468129854e-05,1.1465592468129854e-05,1.5554022701727932e-05,1.5554022701727932e-05,8.631105324840222e-06,8.631105324840222e-06,1.6614310511039807e-05,1.6614310511039807e-05,5.111408391444978e-06,5.111408391444978e-06,6.0142943751502575e-06,6.0142943751502575e-06,7.922826028105276e-06,7.922826028105276e-06,1.1465592468129854e-05,1.1465592468129854e-05,1.5554022701727932e-05,1.5554022701727932e-05,8.631105324840222e-06,8.631105324840222e-06
2015+2016+2021,0.042,0.0019782242988614,0.00184971617744,0.1,1.3905089991858112e-05,0.0551411607298149,1.5969254704093565,5.013900251547058e-06,5.9332032775214616e-06,7.834216719672645e-06,1.123747727271443e-05,1.5264280746722248e-05,8.50417857620942e-06,1.3905089991858112e-05,5.013900251547058e-06,5.9332032775214616e-06,7.834216719672645e-06,1.123747727271443e-05,1.5264280746722248e-05,8.50417857620942e-06,0.9493,0.0507,0.1014,"[{'key': '2015', 'sigma': 0.0021429732191442, 'dens': 501812800.0}, {'key': '2016', 'sigma': 0.0018497161774400001, 'dens': 70957538.4615384}, {'key': '2021', 'sigma': 0.0019419835, 'dens': 179417454.54545456}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,42.0,0.211316749,211.316749,1.0,1.0,1.3905089991858112e-05,1.3905089991858112e-05,5.013900251547058e-06,5.013900251547058e-06,5.9332032775214616e-06,5.9332032775214616e-06,7.834216719672645e-06,7.834216719672645e-06,1.123747727271443e-05,1.123747727271443e-05,1.5264280746722248e-05,1.5264280746722248e-05,8.50417857620942e-06,8.50417857620942e-06,1.3905089991858112e-05,1.3905089991858112e-05,5.013900251547058e-06,5.013900251547058e-06,5.9332032775214616e-06,5.9332032775214616e-06,7.834216719672645e-06,7.834216719672645e-06,1.123747727271443e-05,1.123747727271443e-05,1.5264280746722248e-05,1.5264280746722248e-05,8.50417857620942e-06,8.50417857620942e-06
2015+2016+2021,0.043,0.0020091222429666,0.00188326655089,0.1,9.714161822669213e-06,0.2873620730486824,0.5611076606931867,5.10584881250122e-06,5.975282547349882e-06,7.843450724438271e-06,1.1421495186679286e-05,1.5533921195328936e-05,8.585563804417629e-06,9.714161822669213e-06,5.10584881250122e-06,5.975282547349882e-06,7.843450724438271e-06,1.1421495186679286e-05,1.5533921195328936e-05,8.585563804417629e-06,0.7127,0.2873,0.5746,"[{'key': '2015', 'sigma': 0.0021961923030098997, 'dens': 467202133.3333338}, {'key': '2016', 'sigma': 0.00188326655089, 'dens': 79760153.84615386}, {'key': '2021', 'sigma': 0.0019479078750000002, 'dens': 185296145.45454547}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,43.0,0.211316749,211.316749,1.0,1.0,9.714161822669213e-06,9.714161822669213e-06,5.10584881250122e-06,5.10584881250122e-06,5.975282547349882e-06,5.975282547349882e-06,7.843450724438271e-06,7.843450724438271e-06,1.1421495186679286e-05,1.1421495186679286e-05,1.5533921195328936e-05,1.5533921195328936e-05,8.585563804417629e-06,8.585563804417629e-06,9.714161822669213e-06,9.714161822669213e-06,5.10584881250122e-06,5.10584881250122e-06,5.975282547349882e-06,5.975282547349882e-06,7.843450724438271e-06,7.843450724438271e-06,1.1421495186679286e-05,1.1421495186679286e-05,1.5533921195328936e-05,1.5533921195328936e-05,8.585563804417629e-06,8.585563804417629e-06
2015+2016+2021,0.044,0.0020401154001051,0.00191693081344,0.1,6.735659400542006e-06,0.5,0.0,5.014044568396428e-06,5.906128957471148e-06,7.784185430404903e-06,1.1330698907830646e-05,1.528720404512016e-05,8.4841801782604e-06,6.735659400542006e-06,5.014044568396428e-06,5.906128957471148e-06,7.784185430404903e-06,1.1330698907830646e-05,1.528720404512016e-05,8.4841801782604e-06,0.3263,0.6737,0.6526,"[{'key': '2015', 'sigma': 0.0022494113868755995, 'dens': 432846533.33333296}, {'key': '2016', 'sigma': 0.0019169308134400003, 'dens': 88065076.92307694}, {'key': '2021', 'sigma': 0.001954004, 'dens': 195643927.2727273}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,44.0,0.211316749,211.316749,1.0,1.0,6.735659400542006e-06,6.735659400542006e-06,5.014044568396428e-06,5.014044568396428e-06,5.906128957471148e-06,5.906128957471148e-06,7.784185430404903e-06,7.784185430404903e-06,1.1330698907830646e-05,1.1330698907830646e-05,1.528720404512016e-05,1.528720404512016e-05,8.4841801782604e-06,8.4841801782604e-06,6.735659400542006e-06,6.735659400542006e-06,5.014044568396428e-06,5.014044568396428e-06,5.906128957471148e-06,5.906128957471148e-06,7.784185430404903e-06,7.784185430404903e-06,1.1330698907830646e-05,1.1330698907830646e-05,1.528720404512016e-05,1.528720404512016e-05,8.4841801782604e-06,8.4841801782604e-06
2015+2016+2021,0.045,0.0020712068839971,0.00195071830625,0.1,5.307535408629097e-06,0.5,0.0,5.0292089920603634e-06,5.949400391211895e-06,7.876632307858605e-06,1.1415409116574822e-05,1.5558907080065325e-05,8.580978590696105e-06,5.307535408629097e-06,5.0292089920603634e-06,5.949400391211895e-06,7.876632307858605e-06,1.1415409116574822e-05,1.5558907080065325e-05,8.580978590696105e-06,0.0567,0.9433,0.1134,"[{'key': '2015', 'sigma': 0.0023026304707412996, 'dens': 400273000.0}, {'key': '2016', 'sigma': 0.00195071830625, 'dens': 95824769.23076925}, {'key': '2021', 'sigma': 0.001960271875, 'dens': 201264266.6666667}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,45.0,0.211316749,211.316749,1.0,1.0,5.307535408629097e-06,5.307535408629097e-06,5.0292089920603634e-06,5.0292089920603634e-06,5.949400391211895e-06,5.949400391211895e-06,7.876632307858605e-06,7.876632307858605e-06,1.1415409116574822e-05,1.1415409116574822e-05,1.5558907080065325e-05,1.5558907080065325e-05,8.580978590696105e-06,8.580978590696105e-06,5.307535408629097e-06,5.307535408629097e-06,5.0292089920603634e-06,5.0292089920603634e-06,5.949400391211895e-06,5.949400391211895e-06,7.876632307858605e-06,7.876632307858605e-06,1.1415409116574822e-05,1.1415409116574822e-05,1.5558907080065325e-05,1.5558907080065325e-05,8.580978590696105e-06,8.580978590696105e-06
2015+2016+2021,0.046,0.0021023997194823,0.0019667115,0.1,4.894467073803725e-06,0.5,0.0,4.966955489722218e-06,5.875462417277079e-06,7.800301174300166e-06,1.1226698163787429e-05,1.5516249447960296e-05,8.485024492374948e-06,4.894467073803725e-06,4.966955489722218e-06,5.875462417277079e-06,7.800301174300166e-06,1.1226698163787429e-05,1.5516249447960296e-05,8.485024492374948e-06,0.0202,0.9798,0.0404,"[{'key': '2015', 'sigma': 0.002355849554607, 'dens': 368517625.0000003}, {'key': '2016', 'sigma': 0.0019846381038400003, 'dens': 102848999.99999991}, {'key': '2021', 'sigma': 0.0019667115, 'dens': 206857163.63636366}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,46.0,0.211316749,211.316749,1.0,1.0,4.894467073803725e-06,4.894467073803725e-06,4.966955489722218e-06,4.966955489722218e-06,5.875462417277079e-06,5.875462417277079e-06,7.800301174300166e-06,7.800301174300166e-06,1.1226698163787429e-05,1.1226698163787429e-05,1.5516249447960296e-05,1.5516249447960296e-05,8.485024492374948e-06,8.485024492374948e-06,4.894467073803725e-06,4.894467073803725e-06,4.966955489722218e-06,4.966955489722218e-06,5.875462417277079e-06,5.875462417277079e-06,7.800301174300166e-06,7.800301174300166e-06,1.1226698163787429e-05,1.1226698163787429e-05,1.5516249447960296e-05,1.5516249447960296e-05,8.485024492374948e-06,8.485024492374948e-06
2015+2016+2021,0.047,0.0021336968425209,0.001973322875,0.1,5.191650543927275e-06,0.4999311292015692,0.0001726334915006,4.95640834814134e-06,5.8112795308142416e-06,7.724962701237976e-06,1.113612621351653e-05,1.5198278339185892e-05,8.398865060333865e-06,5.191650543927275e-06,4.95640834814134e-06,5.8112795308142416e-06,7.724962701237976e-06,1.113612621351653e-05,1.5198278339185892e-05,8.398865060333865e-06,0.0524,0.9476,0.1048,"[{'key': '2015', 'sigma': 0.0024090686384727, 'dens': 338220375.0}, {'key': '2016', 'sigma': 0.00201869901409, 'dens': 109418000.00000001}, {'key': '2021', 'sigma': 0.001973322875, 'dens': 211729600.00000003}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,False,,47.0,0.211316749,211.316749,1.0,1.0,5.191650543927275e-06,5.191650543927275e-06,4.95640834814134e-06,4.95640834814134e-06,5.8112795308142416e-06,5.8112795308142416e-06,7.724962701237976e-06,7.724962701237976e-06,1.113612621351653e-05,1.113612621351653e-05,1.5198278339185892e-05,1.5198278339185892e-05,8.398865060333865e-06,8.398865060333865e-06,5.191650543927275e-06,5.191650543927275e-06,4.95640834814134e-06,4.95640834814134e-06,5.8112795308142416e-06,5.8112795308142416e-06,7.724962701237976e-06,7.724962701237976e-06,1.113612621351653e-05,1.113612621351653e-05,1.5198278339185892e-05,1.5198278339185892e-05,8.398865060333865e-06,8.398865060333865e-06
