mass_MeV,dataset,bin_center_GeV,bin_center_MeV,observed_events,gp_mean_events,joint_profiled_background_events,independent_profiled_background_events,shared_signal_events,shared_total_events,independent_signed_signal_events,independent_signed_total_events,in_fitted_window,bin_width_MeV
66,2015,0.053625,53.625,43906.0,43727.42200518799,43727.42200518799,43727.42200518799,0.030471083229575664,43727.45247627122,0.13223751067043238,43727.55424269866,False,0.2500000000000002
66,2015,0.053875,53.875,42351.0,42595.416320584234,42595.416320584234,42595.416320584234,0.039585347379550016,42595.455905931616,0.1717913261257209,42595.58811191036,False,0.2500000000000002
66,2015,0.054125,54.125,41149.0,41488.070428861094,41488.070428861094,41488.070428861094,0.05115189264574698,41488.12158075374,0.2219874790335432,41488.292416340126,False,0.2500000000000002
66,2015,0.05437500000000001,54.37500000000001,40369.0,40405.07555733163,40405.07555733163,40405.07555733163,0.06574604530366701,40405.14130337693,0.2853227534406715,40405.36088008507,False,0.2500000000000002
66,2015,0.05462500000000001,54.62500000000001,39732.0,39346.11754849449,39346.11754849449,39346.11754849449,0.08405397222586777,39346.20160246672,0.3647749561565293,39346.48232345065,False,0.24999999999999328
66,2015,0.05487500000000001,54.87500000000001,37980.0,38310.87741375132,38310.87741375132,38310.87741375132,0.10688765029635923,38310.984301401615,0.4638678805774468,38311.341281631896,False,0.2500000000000002
66,2015,0.05512500000000001,55.12500000000001,37548.0,37299.03193482604,37299.03193482604,37299.03193482604,0.13520025123378093,37299.167135077274,0.5867380732897305,37299.61867289933,False,0.2500000000000002
66,2015,0.05537500000000001,55.37500000000001,36210.0,36310.25416168799,36310.25416168799,36310.25416168799,0.17010150175918598,36310.42426318975,0.7382014936739802,36310.992363181664,False,0.2500000000000002
66,2015,0.055625,55.625,35354.0,35344.21386054869,35344.21386054869,35344.21386054869,0.21287245946104852,35344.42673300815,0.9238176377694071,35345.13767818646,False,0.25000000000000716
66,2015,0.055875,55.875,34379.0,34400.57797425455,34400.57797425455,34400.57797425455,0.2649790195844936,34400.842953274136,1.14994815464042,34401.72792240919,False,0.2500000000000002
66,2015,0.056125,56.125,33481.0,33479.01098397048,33479.01098397048,33479.01098397048,0.328083342553175,33479.339067313034,1.4238064391999226,33480.43479040968,False,0.24999999999999328
66,2015,0.056375,56.375,32553.0,32579.175286396647,32579.175286396647,32579.175286396647,0.4040522729659365,32579.579338669613,1.7534941687233727,32580.92878056537,False,0.2500000000000002
66,2015,0.056625,56.625,31666.0,31700.731539782806,31700.731539782806,31700.731539782806,0.49496171607987194,31701.226501498884,2.1480202957812295,31702.87956007859,False,0.2500000000000002
66,2015,0.056875,56.875,31183.0,30843.338934194286,30843.338934194286,30843.338934194286,0.60309585651853,30843.942030050803,2.6172976576118026,30845.9562318519,False,0.24999999999999328
66,2015,0.057125,57.125,29766.0,30006.655511074394,30006.655511074394,30006.655511074394,0.7309400560933111,30007.386451130486,3.1721121542954647,30009.827623228688,False,0.2500000000000002
66,2015,0.057375,57.375,29124.0,29190.33842000791,29190.33842000791,29190.33842000791,0.8811662635468428,29191.219586271454,3.824059430388138,29194.1624794383,False,0.25000000000000716
66,2015,0.057625,57.625,28200.0,28394.044157863853,28394.044157863853,28394.044157863853,1.0566098188879678,28395.10076768274,4.58544421105659,28398.62960207491,False,0.2500000000000002
66,2015,0.057875,57.875,27598.0,27617.42883962006,27617.42883962006,27617.42883962006,1.2602366480577694,27618.689076268118,5.469137934455045,27622.897977554516,False,0.2500000000000002
66,2015,0.058125,58.125,26746.0,26860.148387346795,26860.148387346795,26860.148387346795,1.4951000275472575,26861.643487374342,6.488391120084819,26866.63677846688,False,0.2500000000000002
66,2015,0.058375,58.375,26103.0,26121.858767496837,26174.400210807027,26146.930261975347,1.7642863583548931,26176.16449716538,7.656598040210283,26154.58686001556,True,0.2500000000000002
66,2015,0.058625000000000003,58.625,25285.0,25402.216193133117,25455.94703877768,25426.48325261232,2.0708497260076806,25458.017888503688,8.987012725363362,25435.470265337684,True,0.2500000000000002
66,2015,0.058875000000000004,58.87500000000001,24932.0,24700.877332113152,24755.639155323046,24724.24831585452,2.417735435821312,24758.056890758868,10.492417124914777,24734.740732979433,True,0.2500000000000002
66,2015,0.059125000000000004,59.12500000000001,24003.0,24017.499491494476,24073.134207709656,24039.889483466664,2.807693192846211,24075.9419009025,12.18474432795777,24052.074227794623,True,0.2500000000000002
66,2015,0.059375000000000004,59.37500000000001,23308.0,23351.74081535487,23408.09148525489,23373.071830276116,3.2431811314971304,23411.334666386385,14.07466207391765,23387.146492350035,True,0.2500000000000002
66,2015,0.059625000000000004,59.62500000000001,22875.0,22703.260483662285,22760.172053490398,22723.461607597754,3.7262624727110034,22763.89831596311,16.171124268325364,22739.63273186608,True,0.2500000000000002
66,2015,0.059875000000000005,59.87500000000001,22214.0,22071.7188685198,22129.038853070397,22090.726340887453,4.258497173406566,22133.297350243804,18.48090076632956,22109.20724165378,True,0.2500000000000002
66,2015,0.060125000000000005,60.12500000000001,21462.0,21456.777747565913,21514.35687178821,21474.535002989283,4.840831506121655,21519.197703294332,21.00809817365466,21495.543101162937,True,0.2500000000000002
66,2015,0.060375000000000005,60.37500000000001,20794.0,20858.100460355014,20915.793253445627,20874.558132881542,5.473489034394045,20921.26674248002,23.753686704765585,20898.311819586306,True,0.2500000000000002
66,2015,0.060625000000000005,60.62500000000001,20322.0,20275.3520952778,20333.01741753359,20290.467964790634,6.1558668978443265,20339.173284431432,26.715050083921376,20317.183014874554,True,0.2500000000000002
66,2015,0.060875,60.875,19674.0,19708.199668643956,19765.70117735449,19721.93856233276,6.886441655608323,19772.5876190101,29.885576927272798,19751.824139260036,True,0.2500000000000002
66,2015,0.061125000000000006,61.12500000000001,19567.0,19156.31228470296,19213.51887753282,19168.64596937862,7.662689124891072,19221.181566657713,33.254312860576974,19201.900282239196,True,0.2500000000000002
66,2015,0.061375000000000006,61.37500000000001,18755.0,18619.36132326461,18676.147472808807,18630.268313150646,8.4810226639007,18684.62849547271,36.805692681289216,18667.074005831935,True,0.2500000000000002
66,2015,0.061625000000000006,61.62500000000001,18403.0,18097.020594215268,18153.266707212922,18106.48599917258,9.336754162320384,18162.60346137524,40.5193710661608,18147.00537023874,True,0.2500000000000002
66,2015,0.061875,61.875,17504.0,17588.966503095795,17644.559150357265,17596.981776209876,10.22408160311181,17654.783231960377,44.37016859231942,17641.351944802194,True,0.24999999999999328
66,2015,0.062125,62.125,17135.0,17094.878223139745,17149.710393414196,17101.440952138822,11.136106442367854,17160.846499856565,48.3281471618427,17149.769099300665,True,0.2500000000000002
66,2015,0.06237500000000001,62.37500000000001,16593.0,16614.437847921447,16668.409086877575,16619.551462907013,12.064883226324204,16680.4739701039,52.35882532820561,16671.91028823522,True,0.2500000000000002
66,2015,0.06262500000000001,62.625000000000014,16228.0,16147.330544386637,16200.347097302069,16151.004052695995,13.0015028462122,16213.348600148282,56.4235396032419,16207.427592299236,True,0.2500000000000002
66,2015,0.06287500000000001,62.875000000000014,15797.0,15693.244709239252,15745.21959693148,15695.492394091169,13.936209654581484,15759.15580658606,60.47995271511604,15755.972346806284,True,0.2500000000000002
66,2015,0.063125,63.125,15419.0,15251.872107450481,15302.72517398262,15252.71322409323,14.85855137520279,15317.583725357823,64.48270418290964,15317.19592827614,True,0.2500000000000002
66,2015,0.063375,63.375,14947.0,14822.908020416085,14872.565932920132,14822.366475452982,15.757559386932224,14888.323492307063,68.38419270723247,14890.750668160214,True,0.2500000000000002
66,2015,0.063625,63.625,14430.0,14406.051377727663,14454.447600808944,14404.15540971386,16.621955612171206,14471.069556421115,72.13547401867514,14476.290883732534,True,0.2500000000000141
66,2015,0.063875,63.875,14027.0,14001.004887662335,14048.079621402054,13997.786740540536,17.440380959599537,14065.520002361653,75.68725226686227,14073.473992807398,True,0.2500000000000002
66,2015,0.064125,64.125,13546.0,13607.47516135517,13653.175244357275,13602.970751787076,18.20163912660877,13671.376883483883,78.99093806708116,13681.961689854157,True,0.24999999999998634
66,2015,0.064375,64.375,13289.0,13225.17283325928,13269.451631956597,13219.421429509654,18.894948624050443,13288.346580580648,81.99974222987076,13301.421171739525,True,0.2500000000000002
66,2015,0.064625,64.625,12885.0,12853.812666085445,12896.629914593428,12846.856547268217,19.51019520250626,12916.140109795935,84.66977123312358,12931.526318501341,True,0.2500000000000002
66,2015,0.064875,64.875,12716.0,12493.113656136533,12534.435309251188,12484.997807236863,20.03817648199637,12554.473485733184,86.96108885889787,12571.95889609576,True,0.2500000000000002
66,2015,0.065125,65.125,11985.0,12142.799134178193,12182.597149857016,12133.570900029543,20.470830548416174,12203.067980405433,88.8387082495096,12222.409608279053,True,0.2500000000000002
66,2015,0.065375,65.375,12030.0,11802.596849960406,11840.849045125788,11792.305679719113,20.801440595838088,11861.650485721626,90.27348000817398,11882.579159727287,True,0.2500000000000002
66,2015,0.065625,65.625,11583.0,11472.23905546399,11508.928813630651,11460.936131478753,21.02480836110514,11529.953621991757,91.24284486535316,11552.178976344107,True,0.2500000000000002
66,2015,0.065875,65.875,11286.0,11151.462578925957,11186.578678143289,11139.200579008171,21.13739009416247,11207.71606823745,91.73142375880104,11230.932002766973,True,0.2500000000000002
66,2015,0.066125,66.125,10942.0,10840.008890325693,10873.545234704125,10826.841679228386,21.13739009416243,10894.682624798286,91.73142375880087,10918.573102987188,True,0.2500000000000002
66,2015,0.066375,66.375,10521.0,10537.624162174241,10569.579540126593,10523.606527827262,21.02480836110518,10590.6043484877,91.24284486535333,10614.849372692615,True,0.2500000000000002
66,2015,0.066625,66.625,10433.0,10244.059318670259,10274.437161960263,10229.246726293173,20.801440595838088,10295.2386025561,90.27348000817398,10319.520206301348,True,0.2500000000000002
66,2015,0.066875,66.875,10183.0,9959.070076936785,9987.878171190978,9943.51839488282,20.470830548416174,10008.349001739394,88.8387082495096,10032.35710313233,True,0.2500000000000002
66,2015,0.067125,67.125,9670.0,9682.416987249253,9709.66722294164,9666.182266241238,20.03817648199633,9729.705399423636,86.9610888588977,9753.143355100136,True,0.2500000000000002
66,2015,0.067375,67.375,9606.0,9413.865459345127,9439.573596013997,9397.003737476725,19.5101952025063,9459.083791216504,84.66977123312375,9481.67350870985,True,0.2500000000000002
66,2015,0.067625,67.625,9043.0,9153.185779810807,9177.371126243714,9135.752823897557,18.894948624050404,9196.266074867764,81.99974222987058,9217.752566127429,True,0.2500000000000002
66,2015,0.067875,67.875,9045.0,8900.153131367078,8922.83835362345,8882.204307575965,18.20163912660982,8941.03999275006,78.99093806708571,8961.19524564305,True,0.2500000000000002
66,2015,0.068125,68.125,8744.0,8654.547595466165,8675.758389583953,8636.137626866133,17.440380959599416,8693.198770543551,75.68725226686175,8711.824879132995,True,0.2500000000000002
66,2015,0.068375,68.375,8435.0,8416.154149914048,8435.919027973996,8397.336988025672,16.62195561217032,8452.540983586166,72.1354740186713,8469.472462044343,True,0.2500000000000002
66,2015,0.068625,68.625,8269.0,8184.762669299651,8203.112705684392,8165.591337896575,15.757559386932224,8218.870265071324,68.38419270723247,8233.975530603808,True,0.2500000000000002
66,2015,0.068875,68.875,8079.0,7960.167904109234,7977.136476983868,7940.694346570291,14.85855137520279,7991.9950283590715,64.48270418290964,8005.1770507532,True,0.2500000000000002
66,2015,0.069125,69.125,7683.0,7742.169465752449,7757.792017349072,7722.444416810524,13.936209654581484,7771.728227003653,60.47995271511604,7782.92436952564,True,0.2500000000000002
66,2015,0.069375,69.375,7643.0,7530.571799787563,7544.885637569686,7510.644700521684,13.0015028462122,7557.887140415898,56.4235396032419,7567.068240124926,True,0.2500000000000002
66,2015,0.069625,69.625,7478.0,7325.184155863768,7338.22818522183,7305.103011412803,12.064883226324204,7350.293068448154,52.35882532820561,7357.461836741009,True,0.2500000000000002
66,2015,0.06987499999999999,69.87499999999999,7111.0,7125.8205491016115,7137.63507100382,7105.631849853471,11.136106442367854,7148.771177446188,48.3281471618427,7153.959997015314,True,0.2500000000000002
66,2015,0.07012499999999999,70.125,6843.0,6932.299723912455,6942.926248033376,6912.048384914544,10.224081603112051,6953.150329636488,44.370168592320475,6956.418553506865,True,0.2500000000000002
66,2015,0.07037500000000001,70.375,6774.0,6744.445104154883,6753.926140868704,6724.174387927431,9.336754162320343,6763.2628950310245,40.51937106616062,6764.6937589935915,True,0.2500000000000002
66,2015,0.07062500000000001,70.62500000000001,6593.0,6562.084745087007,6570.4635953795105,6541.836184271735,8.4810226639007,6578.9446180434115,36.805692681289216,6578.641876953025,True,0.2500000000000002
66,2015,0.07087500000000001,70.87500000000001,6234.0,6385.051278188603,6392.371864273729,6364.864637579762,7.662689124891032,6400.03455339862,33.254312860576796,6398.118950440338,True,0.2500000000000002
66,2015,0.071125,71.125,6132.0,6213.181854425656,6219.4885749412615,6193.095116266681,6.886441655608323,6226.3750165968695,29.885576927272798,6222.980693193954,True,0.2500000000000002
66,2015,0.071375,71.375,5890.0,6046.318082083091,6051.65560692822,6026.367376404975,6.1558668978443265,6057.811473826064,26.715050083921376,6053.082426488897,True,0.2500000000000002
66,2015,0.071625,71.625,5707.0,5884.305962637336,5888.719110693756,5864.525573490568,5.473489034394085,5894.1925997281505,23.753686704765762,5888.279260195333,True,0.2500000000000002
66,2015,0.071875,71.875,5723.0,5726.995823342101,5730.5294171208025,5707.41817337085,4.840831506121615,5735.370248626924,21.008098173654485,5728.426271544505,True,0.2500000000000002
66,2015,0.072125,72.125,5620.0,5574.24224651298,5576.940950934844,5554.8978659320965,4.258497173406485,5581.199448108251,18.480900766329214,5573.378766698425,True,0.2500000000000002
66,2015,0.072375,72.375,5387.0,5425.903998127032,5427.812211526173,5406.82154024371,3.726262472711044,5431.538473998884,16.17112426832554,5422.992664512036,True,0.2500000000000002
66,2015,0.07262500000000001,72.62500000000001,5252.0,5281.843952326909,5283.005704827029,5263.050214421326,3.2431811314970904,5286.248885958526,14.074662073917475,5277.124876495243,True,0.2500000000000002
66,2015,0.07287500000000001,72.87500000000001,5115.0,5141.929015818564,5142.3878411516835,5123.448933273138,2.807693192846211,5145.19553434453,12.18474432795777,5135.633677601096,True,0.2500000000000002
66,2015,0.07312500000000001,73.12500000000001,4874.0,5006.030050819818,5005.828886117572,4987.886714893387,2.417735435821231,5008.246621553394,10.492417124914429,4998.379132018301,True,0.2500000000000002
66,2015,0.073375,73.375,4980.0,4874.021793064027,4873.2029243599145,4856.236508336736,2.070849726007721,4875.273774085922,8.987012725363538,4865.223521062099,True,0.2500000000000002
66,2015,0.073625,73.625,4761.0,4745.782774328544,4744.387676196546,4728.375015453795,1.7642863583549333,4746.151962554901,7.656598040210458,4736.031613494005,True,0.2500000000000002
66,2015,0.073875,73.875,4660.0,4621.195239494016,4621.195239494016,4621.195239494016,1.495100027547177,4622.690339521563,6.48839112008447,4627.6836306141,False,0.2500000000000002
66,2015,0.074125,74.125,4552.0,4500.145065391083,4500.145065391083,4500.145065391083,1.2602366480577694,4501.405302039141,5.469137934455045,4505.614203325538,False,0.2500000000000002
66,2015,0.074375,74.375,4419.0,4382.521676718729,4382.521676718729,4382.521676718729,1.0566098188880484,4383.578286537618,4.585444211056939,4387.107120929786,False,0.2500000000000002
66,2015,0.074625,74.625,4259.0,4268.217966042045,4268.217966042045,4268.217966042045,0.8811662635466817,4269.099132305592,3.8240594303874387,4272.042025472432,False,0.24999999999998634
