window,mass_GeV,draw_count,summary_scope,quantile_method,eps2_up_mean,eps2_up_median,eps2_up_q16,eps2_up_q84,eps2_up_min,eps2_up_max,p0_analytic_mean,p0_analytic_median,p0_analytic_q16,p0_analytic_q84,p0_analytic_min,p0_analytic_max,Z_analytic_mean,Z_analytic_median,Z_analytic_q16,Z_analytic_q84,Z_analytic_min,Z_analytic_max,A_hat_mean,A_hat_median,A_hat_q16,A_hat_q84,A_hat_min,A_hat_max,sigma_A_mean,sigma_A_median,sigma_A_q16,sigma_A_q84,sigma_A_min,sigma_A_max
window_2p25eq2p5,0.191,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.3283926463496497e-06,3.328609283787566e-06,3.316080640382607e-06,3.3408461188167795e-06,3.311326737128507e-06,3.3435225996411025e-06,0.49999513009912827,0.5,0.5,0.5,0.4999513009912829,0.5,1.220703125e-05,0.0,0.0,0.0,0.0,0.0001220703125,-2144.7087165992743,-2135.276846431314,-2185.2419026072744,-2107.1157567266578,-2201.537960177085,-2102.4460928681597,2449.5990516933884,2450.2801439501304,2445.0485556902204,2452.8290131983345,2443.6662772729223,2455.471657741537
window_2p25eq2p5,0.192,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.2941391811472686e-06,3.2940395356675065e-06,3.2833952381656437e-06,3.3048627310063463e-06,3.2774727417972097e-06,3.3080687257463445e-06,0.49980821071140846,0.5,0.5,0.5,0.4980821071140848,0.5,0.00048074630535925,0.0,0.0,0.0,0.0,0.0048074630535925,-2370.3736245661466,-2355.0901560308957,-2416.5536250224764,-2333.362500429562,-2429.7972347492273,-2316.3205424695902,2424.2401285765363,2424.974009610134,2419.3194049447393,2427.6898266784965,2417.9463756963114,2430.5478420754616
window_2p25eq2p5,0.193,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.3630840891623002e-06,3.3636726549187633e-06,3.350938957467688e-06,3.3743374184954283e-06,3.3454762729744296e-06,3.3768759168231416e-06,0.49999513009912827,0.5,0.5,0.5,0.4999513009912829,0.5,1.220703125e-05,0.0,0.0,0.0,0.0,0.0001220703125,-2244.7526250262003,-2226.186118148059,-2297.270769193125,-2202.960191173194,-2306.109805266992,-2178.528226081468,2399.8651906457694,2400.6750159156927,2394.5841880235153,2403.5214698639184,2393.2024612370647,2406.616428593769
window_2p25eq2p5,0.194,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.4486201265768776e-06,3.4527631736743893e-06,3.4340483987290015e-06,3.4610860416085977e-06,3.42936992754269e-06,3.465092698634228e-06,0.49999026019825654,0.5,0.49997272855511843,0.5,0.4999513009912829,0.5,2.44140625e-05,0.0,0.0,6.835937499999995e-05,0.0,0.0001220703125,-2129.8216564820477,-2117.999485707489,-2191.7579423414786,-2076.1484426366837,-2199.7615738271893,-2048.9613789828177,2385.6789593690664,2386.583867220341,2379.9555616295834,2389.622980270506,2378.5265314859103,2392.908647996214
window_2p25eq2p5,0.195,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.5470980955453375e-06,3.5525848088411846e-06,3.530169927224427e-06,3.560382608419041e-06,3.5263142579647967e-06,3.568916193677679e-06,0.49999311292013127,0.5,0.4999807161763675,0.5,0.4999655646006563,0.5,1.7263349150062195e-05,0.0,0.0,4.833737762017412e-05,0.0,8.631674575031098e-05,-1892.981893436643,-1887.7288436688455,-1959.1840378182446,-1825.772217425091,-1977.0831055222432,-1800.229335954776,2352.6435085345233,2353.6488544463605,2346.4737249895875,2356.8570835847495,2345.0512837140723,2360.359973887385
window_2p25eq2p5,0.196,10,pointwise descriptive statistics across ten conditional draws,numpy linear,3.7885125903813643e-06,3.7941631575809487e-06,3.7662408511482313e-06,3.80606434737621e-06,3.763568405972225e-06,3.8186744848226e-06,0.4999862258402625,0.5,0.4999655646006563,0.5,0.4999655646006563,0.5,3.452669830012439e-05,0.0,0.0,8.631674575031098e-05,0.0,8.631674575031098e-05,-1386.1662804122477,-1384.6115150380901,-1453.0519819872688,-1313.4996907443176,-1475.712491321686,-1289.0772674674492,2335.4055637025117,2336.404421266,2329.172295954668,2339.6672322422296,2327.747352038215,2343.226079021291
window_2p25eq2p5,0.197,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.045907950002117e-06,4.049940291065513e-06,4.0173867254880586e-06,4.071253721948897e-06,4.014353103691987e-06,4.0853263278279095e-06,0.49998966938019695,0.5,0.4999655646006563,0.5,0.4999655646006563,0.5,2.5895023725093296e-05,0.0,0.0,8.631674575031098e-05,0.0,8.631674575031098e-05,-908.5171616459368,-910.3138521224525,-974.2505005830668,-832.804003463361,-1000.5460535658084,-810.4097424687732,2309.340944966509,2310.2881594077426,2303.3138937464437,2313.4770424022763,2301.8865328373213,2316.9645826026053
window_2p25eq2p5,0.198,10,pointwise descriptive statistics across ten conditional draws,numpy linear,4.328229921657961e-06,4.393143845673832e-06,4.3604411247135095e-06,4.440172629712587e-06,3.656639620834879e-06,4.456564773949966e-06,0.4999916865591939,0.5,0.4999807161763675,0.5,0.4999513009912829,0.5,2.0838705825031098e-05,0.0,0.0,4.833737762017412e-05,0.0,0.0001220703125,-666.7996734290051,-421.905704555951,-954.0687617352212,-302.12824707098054,-2310.072659246102,-281.1365531283834,2323.7604490127774,2291.255744404143,2283.3345973795035,2296.538145709369,2167.148486858474,2749.597745107844
window_2p25eq2p5,0.199,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.968267450495373e-06,4.890442408419529e-06,4.8264169596696205e-06,4.937219251260428e-06,4.810672247570851e-06,1.577988809299134e-05,0.4379842507387496,0.46163933653071565,0.44813157602608633,0.4763755725018861,0.205768867839928,0.482236906960548,0.16396816527967759,0.0963047636629489,0.05925283033797447,0.1303843929142549,0.0445401935631169,0.8211905548494126,640.4427712405366,217.72563086137217,134.06301492492548,293.9264364596319,101.01927095766568,4556.029620384863,2595.80612702229,2263.344771730761,2256.0120968270658,2268.2888517241513,2254.7214867462526,5599.862715015334
window_2p25eq2p5,0.2,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.155805921304196e-06,5.151891010916114e-06,5.107053792419173e-06,5.21444277278603e-06,5.086314685948357e-06,5.231331667406867e-06,0.41800306744884425,0.41988353726296385,0.40316883208845106,0.4290321361330853,0.4003277917727584,0.4355597286349427,0.2071005181350946,0.20219906206610205,0.17884115726648767,0.24515339073294642,0.1622367037113962,0.2524987456318886,463.66113616555083,453.32623552356847,400.95235331990796,547.3905890065591,364.4528460315255,564.0760254285439,2239.4674012705264,2240.3151701217794,2233.806703588694,2243.3561393856394,2232.5151700375636,2246.7463889935034
window_2p25eq2p5,0.201,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.486547327282559e-06,5.47863429612671e-06,5.435931606437347e-06,5.552381698970987e-06,5.409862742254403e-06,5.5680287123999095e-06,0.36902586448668995,0.3714940065860093,0.3541063316274613,0.37939739539922807,0.3518287077733529,0.3864894053561306,0.3345935150275544,0.32791156797503096,0.30706932721440744,0.37425766051852816,0.2884806886454078,0.3803880073205019,743.527121798916,729.5730005336036,683.1754136177398,829.4318987427624,643.3145636988695,843.4719994676194,2223.0854725019585,2223.8999315756064,2217.6379769314613,2226.8315769033493,2216.365702579335,2230.1178235075204
window_2p25eq2p5,0.202,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.61920477956565e-06,5.605922123361897e-06,5.570524302608669e-06,5.689830655165194e-06,5.539575197377018e-06,5.70233009826592e-06,0.353762803300877,0.35663649696718425,0.3385114846009766,0.3634056627731308,0.3368675400342149,0.3711282013842065,0.375361599909645,0.3674740629467062,0.34937900210296824,0.4165292722036674,0.328866755998054,0.421027391686574,823.0729653249882,806.1498003827851,766.9705942392075,910.9493644476058,723.4416167555477,921.2700296140883,2194.3080720652406,2195.111557966231,2188.9815308638294,2197.9763013840043,2187.7279004655575,2201.1366325350277
window_2p25eq2p5,0.203,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.161939628306452e-06,6.148288850758614e-06,6.108995718228395e-06,6.241020154392494e-06,6.07188731088452e-06,6.251966133586599e-06,0.28083783612218327,0.2825885673231713,0.2686220594241644,0.2889641562397204,0.2672293129155233,0.2961646006218574,0.5805828900264756,0.5751807742016156,0.5564254186795193,0.6169864225643651,0.5354637738172775,0.6212143091238497,1268.8574531441004,1252.2160873258576,1212.997005317978,1357.6471842675312,1168.9858468590123,1365.680744134844,2177.6458421413768,2178.4343210839047,2172.491612585868,2181.1817970748616,2171.3084551462534,2184.2656024662747
window_2p25eq2p5,0.204,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.817704000739384e-06,6.7999093401481294e-06,6.7611215076942525e-06,6.907733660567957e-06,6.718282375208233e-06,6.916838730878907e-06,0.20438919671087744,0.20653429634618053,0.19206429623465948,0.21211414028973374,0.1914295063598256,0.2183723000064076,0.8264692615087453,0.8185172445368811,0.799121884661497,0.8703155875256066,0.7777021913944178,0.8726405834748585,1779.9010738951033,1763.4142618526398,1723.8824648373352,1869.4262602769948,1680.0865045202877,1875.316251118869,2155.52616604371,2156.2881677657974,2150.4736313918606,2158.97893715605,2149.379901920008,2162.057558476974
window_2p25eq2p5,0.205,10,pointwise descriptive statistics across ten conditional draws,numpy linear,7.325792264218354e-06,7.307688849647173e-06,7.266916421449813e-06,7.41998861084095e-06,7.223363767597126e-06,7.425915389069176e-06,0.16290476158055425,0.16468172151973437,0.15249456013318632,0.1694838592620425,0.1519524033910285,0.1747254617781249,0.9830637014722046,0.9754033303573906,0.9562183693858826,1.0257944210920522,0.9356548509823978,1.0280957135200564,2103.9637828211703,2088.2463075296077,2049.7292583550247,2190.757187096897,2008.3390504616648,2194.505758936327,2141.6006991930817,2142.294804654611,2136.911760337179,2144.828755020779,2135.8401390675126,2147.687209319762
window_2p25eq2p5,0.206,10,pointwise descriptive statistics across ten conditional draws,numpy linear,7.832532282259358e-06,7.814397539864019e-06,7.772165281703296e-06,7.928785103067979e-06,7.728328871131675e-06,7.934120536662046e-06,0.1259033404728142,0.12732364221126852,0.11744628499813631,0.1313289631804761,0.1167825128478509,0.1356206331991566,1.1464969896412893,1.1391366081837473,1.1201395928330902,1.187850628135415,1.10020854948083,1.1912256166448407,2422.606466692236,2407.7906136008664,2370.5730314610014,2504.6500704345362,2331.5901421778226,2510.5386998007043,2113.238210893942,2113.876895374449,2108.876120105743,2116.241615606695,2107.8729256399824,2118.9173793957393
window_2p25eq2p5,0.207,10,pointwise descriptive statistics across ten conditional draws,numpy linear,1.3400889601992928e-05,8.17634187263767e-06,8.134444711744132e-06,8.293022509935791e-06,8.092782396444215e-06,6.0252068891753466e-05,0.14878082206555032,0.1111816812131955,0.10268560187664427,0.11674435677658718,0.10183132746908,0.5,1.1055415586156452,1.220268031968513,1.1914589364554904,1.2663966195853709,0.0,1.2711855248564785,-5645.399957767218,2564.00493360364,2508.391990987167,2655.665288117108,-79679.82673475976,2664.4057071141888,8036.349394409985,2102.6254055511745,2097.8705162815118,2106.333896411222,2096.879596475734,61446.35833231792
window_2p25eq2p5,0.208,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.509254039224187e-06,8.493763713395423e-06,8.450720769360873e-06,8.598290033986018e-06,8.410222866959248e-06,8.61110172852061e-06,0.09747310180680627,0.09845316258730535,0.09133036229601846,0.10157938656558185,0.0903746820944541,0.1046883740918706,1.2965607713135372,1.290415962492417,1.2726046001607652,1.332607260022315,1.2552810601050035,1.3384513042120183,2700.993007601034,2689.006946027952,2654.497164825969,2771.2217252480905,2621.2653347338787,2782.0335558310085,2083.601943364,2084.1403405847796,2079.858815298088,2086.2026543113598,2078.915488503335,2088.503445035254
window_2p25eq2p5,0.209,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.767283355723111e-06,8.752539857596601e-06,8.710285709171257e-06,8.85189746948249e-06,8.672602109053255e-06,8.868227837348814e-06,0.09151216186684134,0.0923949184813772,0.08597842010567452,0.09527643195364047,0.0849108789585958,0.0980246043296524,1.331947856854269,1.3261547956431927,1.3089453552938999,1.3659431334417365,1.2928897049820092,1.3727767591819156,2760.3099213259957,2749.150262194571,2716.1504890677247,2825.6628625685817,2685.818157859371,2838.5325287629985,2072.6497352933725,2073.197042730176,2068.888330351135,2075.254117192342,2067.969326947191,2077.548363723928
window_2p25eq2p5,0.21,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.49694539570714e-06,8.484292835526177e-06,8.445849615559838e-06,8.568453547865582e-06,8.415446233956951e-06,8.588015636523555e-06,0.11386609759776942,0.11476502140778311,0.10825345164551599,0.1178757606590627,0.1067813136556132,0.1205363356014898,1.2065434200416654,1.201586322070018,1.1856742600687635,1.2358704426420937,1.1723098679163342,1.2438286670170646,2472.3980121014224,2462.852184760416,2432.5506937888736,2528.279712396442,2407.582039692746,2543.424038434554,2049.0961118643745,2049.598904420367,2045.6495622020757,2051.499021420962,2044.7391048531308,2053.575275092395
window_2p25eq2p5,0.211,10,pointwise descriptive statistics across ten conditional draws,numpy linear,8.051511490606451e-06,8.041113688727337e-06,8.007666426215193e-06,8.107971734055666e-06,7.985146777273635e-06,8.130235766043971e-06,0.15906843430054302,0.16005594644191273,0.15321014512135608,0.16355421773208248,0.1510723731296012,0.1661722944603214,0.9984991368930697,0.9942565013090356,0.9799598141724639,1.0227632681502696,0.9694021321895384,1.0318449753252297,2037.7239892787388,2029.5626794437862,2002.1930908716085,2083.9688958871484,1982.4769482872848,2101.4915864048153,2040.9815078534339,2041.4475123328352,2037.7372114980276,2043.2779058113267,2036.7980443129857,2045.1969571621516
window_2p25eq2p5,0.212,10,pointwise descriptive statistics across ten conditional draws,numpy linear,7.691590343961825e-06,7.686591450678253e-06,7.650142753965253e-06,7.73679149479557e-06,7.637118005364601e-06,7.760477086152038e-06,0.20373682034336404,0.2046199746709046,0.19789859151833628,0.20862742155270197,0.1951941187701078,0.2109369908690716,0.828487823110032,0.8252632169536178,0.811198825752397,0.8491526519819604,0.8031743275674875,0.8589135057914203,1677.7815274385134,1672.1629103409655,1644.2275838585135,1716.9298827371997,1629.9221267173184,1735.8612623257866,2025.1338242797785,2025.6037770057685,2021.9082882739704,2027.4120663612443,2020.9712236778084,2029.3158884073716
window_2p25eq2p5,0.213,10,pointwise descriptive statistics across ten conditional draws,numpy linear,7.465640442329413e-06,7.176655830378845e-06,7.121560712591842e-06,7.2005615066273796e-06,7.1147615071505595e-06,1.0226992577203863e-05,0.25246918402819585,0.27425660281568087,0.269622351886162,0.28175094049473,0.0365139710187765,0.2840190167794706,0.7133695707934703,0.5999897622723762,0.5776479150450404,0.6139606822353983,0.5709433658968752,1.7926560255935118,1409.8387510890955,1201.234676035804,1156.943670649462,1227.2838263008073,1144.9955476967798,3406.537254689659,1997.0901367776519,2007.947499289743,2004.2249627082351,2009.7183491441074,1900.892677988695,2012.1528649109057
window_2p25eq2p5,0.214,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.69562750669766e-06,6.700000766148267e-06,6.663143694644649e-06,6.723846991659397e-06,6.656361383757758e-06,6.742744859191173e-06,0.3547410827962705,0.35426699188762256,0.3495046550612503,0.36094610401932964,0.345581004200465,0.3617955741843462,0.37259526569973284,0.373836988526673,0.3559315266634229,0.3866594910360694,0.3536634083605111,0.3972786243903773,741.8552129792479,744.792959362898,709.7654960321242,768.9530570581824,705.061583261372,789.2868224527738,1990.7022594347577,1991.215107409102,1987.2962520809692,1993.071583847814,1986.3853443415671,1995.074473500562
window_2p25eq2p5,0.215,10,pointwise descriptive statistics across ten conditional draws,numpy linear,6.764767023645665e-06,5.908693419461372e-06,5.872092262877032e-06,5.927947614406534e-06,5.865602263191907e-06,1.455109340055409e-05,0.49981533700580655,0.5,0.4999655646006563,0.5,0.4982566762560965,0.5,0.00046288287332637326,0.0,0.0,8.631674575031098e-05,0.0,0.0043698784960128,-239.57134901426429,-31.21143255331669,-64.81632608508855,-8.371551855541348,-2119.709160334707,8.63089089245842,2332.8259162620943,1981.1816514541529,1977.2896386371021,1984.1735858941674,1976.370240776573,5504.495559434555
window_2p25eq2p5,0.216,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.317594622894617e-06,5.3181757805951906e-06,5.298163171741949e-06,5.335584741152018e-06,5.295525022367587e-06,5.341094611684389e-06,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-738.7311468752454,-736.4836839101088,-768.9407901504367,-711.5520248904337,-772.1066300681557,-701.588062135384,1964.4541685007305,1964.9595597991204,1961.0168512869352,1966.8527561862186,1960.0784188052137,1968.893933856342
window_2p25eq2p5,0.217,10,pointwise descriptive statistics across ten conditional draws,numpy linear,5.041820607873916e-06,5.042788289337279e-06,5.0275917532593005e-06,5.056011912804992e-06,5.023715690772196e-06,5.063585446312044e-06,0.4999882430192596,0.5,0.4999655646006563,0.5,0.4999513009912829,0.5,2.9470380400062193e-05,0.0,0.0,8.631674575031098e-05,0.0,0.0001220703125,-1208.7194693511483,-1207.5553088156134,-1238.1855298900366,-1179.9936685936257,-1241.1488113585149,-1176.4796224639708,1945.5921294945597,1946.1605144242662,1941.8510620220054,1948.1813732420374,1940.8934369452104,1950.373799722834
