draw_index,mass_GeV,eps2_up_ratio_3p0_over_2p25eq2p5,delta_log10_eps2_up_3p0_minus_2p25eq2p5,delta_p0_3p0_minus_2p25eq2p5,delta_Z_3p0_minus_2p25eq2p5,delta_A_hat_3p0_minus_2p25eq2p5,scope
0,0.066,1.2076157481821697,0.08192876790192205,-0.18777768065540462,0.5008215318781215,3232.231332638924,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.067,1.094149977207052,0.039076855643839004,0.0,0.0,1955.4600605558007,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.068,0.969226462331271,-0.013574737036015527,0.00013774159480922643,-0.0003452669830012,-686.1022314200673,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.069,0.8914228980575686,-0.04991621434640514,0.0,0.0,-3647.010645205931,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.07,0.855197764083917,-0.06793344326149331,-9.739801670860526e-05,0.000244140625,-5575.8443793673205,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.071,0.8746093417257582,-0.058185888255417595,9.739801670860526e-05,-0.000244140625,-5119.968048775834,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.072,0.9214494010904029,-0.03552850790075279,0.0,0.0,-2992.1626365926195,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.073,0.9914936658716358,-0.003710055927446554,0.0,0.0,-256.6880738668251,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.074,1.0836120919431462,0.03487384264655269,0.0,0.0,1803.7789651024482,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.075,1.1679822134155784,0.06743622918538428,-0.1254738465841409,0.3199020512249678,2721.489312520398,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.076,1.2213917848371232,0.0868549945759236,-0.17058005146071792,0.5397622305919711,3563.641226293262,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.077,1.1550282272426453,0.06259259789562943,-0.1003682661107571,0.4281135612892607,2676.3528508967747,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.078,1.7514112916970752,0.2433881453636202,0.3520933852119747,-1.0454539147759596,-20391.274454187827,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.079,1.0662438773042173,0.027856550332083785,-0.03063578905426749,0.1598837881992765,1046.1912108177885,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.08,1.0214338483169252,0.009210245426406694,-0.013339370365308384,0.06196290681117356,403.3408040924378,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.081,0.9966865318843473,-0.0014414102730491152,0.0032970415278743004,-0.013997084416505379,-86.2456894641955,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.082,0.9725107466937138,-0.01210559082077367,0.02640298246185191,-0.080961302404295,-497.75829841663335,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.083,0.9593420255877242,-0.01802653011454325,0.017691179002393087,-0.0443597536356407,-833.8130682682881,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.084,0.9531673541835515,-0.02083084058149076,0.0,0.0,-1004.1404349699076,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.085,0.9626060959000008,-0.016551392391312092,-9.739801670860526e-05,0.000244140625,-1062.8348486539567,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.086,0.9662404504743076,-0.014914785261775698,0.0,0.0,-1069.514484667281,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.087,0.9731767728750853,-0.011808265064440882,0.0,0.0,-957.0755073220116,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.088,0.9773595585124948,-0.009945635308085343,0.0,0.0,-792.7435516121695,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.089,0.9795893431469296,-0.00895594816722678,9.739801670860526e-05,-0.000244140625,-610.7494460776297,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.09,0.9789780419659333,-0.009227049116141472,0.0,0.0,-422.50411294851756,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.091,0.988164653413553,-0.00517068485461003,0.011052230595744728,-0.029531605349623957,-201.80264772569194,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.092,0.9983587083028471,-0.0007133895276991709,0.001930316319186387,-0.0058389581634948895,-34.39432134115805,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
0,0.093,1.008051780144353,0.003482840892635508,-0.006442397684109619,0.020262062794686897,124.53700800486013,"paired conditional difference with common Poisson counts in the shared [60,70) MeV bins"
