mass_GeV,epsilon_90,mass_MeV,eps2_90
0.25271,0.0004942,252.71,2.4423364e-07
0.25295,0.00045747,252.95,2.092788009e-07
0.2532,0.00044386,253.2,1.970116996e-07
0.25344,0.00042976,253.44,1.846936576e-07
0.25369,0.00041745,253.69,1.742645025e-07
0.25393,0.00041952,253.93,1.759970304e-07
0.25418,0.00042735,254.18,1.826280225e-07
0.25443,0.00044781,254.43,2.005337961e-07
0.25468,0.00047468,254.68,2.253211024e-07
0.25493,0.00048904,254.93,2.391601216e-07
0.25518,0.00049037,255.18,2.404627369e-07
0.25543,0.00049259,255.43,2.426449081e-07
0.25568,0.00048557,255.68,2.357782249e-07
0.25593,0.00048578,255.93,2.359822084e-07
0.25618,0.0004954,256.18,2.4542116e-07
0.25644,0.00052537,256.44,2.760136369e-07
0.25669,0.0005581,256.69,3.1147561e-07
0.25694,0.00059451,256.94,3.534421401e-07
0.2572,0.00060469,257.2,3.656499961e-07
0.25745,0.00059915,257.45,3.589807225e-07
0.25771,0.00058271,257.71,3.395509441e-07
0.25796,0.00056563,257.96,3.199372969e-07
0.25822,0.00054968,258.22,3.021481024e-07
0.25848,0.00054883,258.48,3.012143689e-07
0.25874,0.00055487,258.74,3.078807169e-07
0.25899,0.0005661,258.99,3.2046921e-07
0.25925,0.00057355,259.25,3.289596025e-07
0.25951,0.0005794,259.51,3.3570436e-07
0.25977,0.00058642,259.77,3.438884164e-07
0.26003,0.00058885,260.03,3.467443225e-07
0.26029,0.00060149,260.29,3.617902201e-07
0.26055,0.00062153,260.55,3.862995409e-07
0.26081,0.00064053,260.81,4.102786809e-07
0.26107,0.00063027,261.07,3.972402729e-07
0.26133,0.00059845,261.33,3.581424025e-07
0.26159,0.00054936,261.59,3.017964096e-07
0.26186,0.00050737,261.86,2.574243169e-07
0.26212,0.00048801,262.12,2.381537601e-07
0.26238,0.00049024,262.38,2.403352576e-07
0.26265,0.00051248,262.65,2.626357504e-07
0.26292,0.00054114,262.92,2.928324996e-07
0.26318,0.0005784,263.18,3.3454656e-07
0.26344,0.00060453,263.44,3.654565209e-07
0.26371,0.00064694,263.71,4.185313636e-07
0.26398,0.00069073,263.98,4.771079329e-07
0.26424,0.0007285,264.24,5.3071225e-07
0.26451,0.00075903,264.51,5.761265409e-07
0.26478,0.0007763,264.78,6.0264169e-07
0.26505,0.00077573,265.05,6.017570329e-07
0.26532,0.00074377,265.32,5.531938129e-07
0.26559,0.00068548,265.59,4.698828304e-07
0.26586,0.00061983,265.86,3.841892289e-07
0.26613,0.00056776,266.13,3.223514176e-07
0.2664,0.00054217,266.4,2.939483089e-07
0.26667,0.00054007,266.67,2.916756049e-07
0.26694,0.00055681,266.94,3.100373761e-07
0.26721,0.00058208,267.21,3.388171264e-07
0.26749,0.00058909,267.49,3.470270281e-07
0.26776,0.00057122,267.76,3.262922884e-07
0.26803,0.00054549,268.03,2.975593401e-07
0.26831,0.00053474,268.31,2.859468676e-07
0.26858,0.00052705,268.58,2.777817025e-07
0.26885,0.00052215,268.85,2.726406225e-07
0.26913,0.00052215,269.13,2.726406225e-07
0.2694,0.000513,269.4,2.63169e-07
0.26968,0.00048004,269.68,2.304384016e-07
0.26996,0.00047288,269.96,2.236154944e-07
0.27023,0.00047574,270.23,2.263285476e-07
0.27051,0.0004873,270.51,2.3746129e-07
0.27079,0.00051351,270.79,2.636925201e-07
0.27107,0.00054137,271.07,2.930814769e-07
0.27134,0.0005593,271.34,3.1281649e-07
0.27162,0.00057759,271.62,3.336102081e-07
0.2719,0.00058201,271.9,3.387356401e-07
0.27218,0.00056922,272.18,3.240114084e-07
0.27246,0.00053845,272.46,2.899284025e-07
0.27274,0.00049569,272.74,2.457085761e-07
0.27302,0.00046601,273.02,2.171653201e-07
0.2733,0.00046749,273.3,2.185469001e-07
0.27358,0.00048494,273.58,2.351668036e-07
0.27387,0.00051069,273.87,2.608042761e-07
0.27415,0.00054381,274.15,2.957293161e-07
0.27443,0.00057377,274.43,3.292120129e-07
0.27471,0.00059805,274.71,3.576638025e-07
0.275,0.00063325,275,4.010055625e-07
0.27528,0.00065769,275.28,4.325561361e-07
0.27556,0.00072008,275.56,5.185152064e-07
0.27585,0.00074211,275.85,5.507272521e-07
0.27613,0.00075403,276.13,5.685612409e-07
0.27642,0.00074251,276.42,5.513211001e-07
0.27671,0.00069448,276.71,4.823024704e-07
0.27699,0.00064677,276.99,4.183114329e-07
0.27728,0.00061156,277.28,3.740056336e-07
0.27756,0.00058314,277.56,3.400522596e-07
0.27785,0.00055339,277.85,3.062404921e-07
0.27814,0.00054656,278.14,2.987278336e-07
0.27843,0.00055954,278.43,3.130850116e-07
0.27871,0.00057003,278.71,3.249342009e-07
0.279,0.00057199,279,3.271725601e-07
0.27929,0.00054907,279.29,3.014778649e-07
0.27958,0.00054158,279.58,2.933088964e-07
0.27987,0.00055427,279.87,3.072152329e-07
0.28016,0.00057592,280.16,3.316838464e-07
0.28045,0.00058032,280.45,3.367713024e-07
0.28074,0.00057949,280.74,3.358086601e-07
0.28103,0.00058145,281.03,3.380841025e-07
0.28132,0.00055247,281.32,3.052231009e-07
0.28162,0.00053591,281.62,2.871995281e-07
0.28191,0.00052945,281.91,2.803173025e-07
0.2822,0.00054165,282.2,2.933847225e-07
0.28249,0.00056809,282.49,3.227262481e-07
0.28279,0.00059102,282.79,3.493046404e-07
0.28308,0.00059953,283.08,3.594362209e-07
0.28337,0.00060781,283.37,3.694329961e-07
0.28367,0.0006218,283.67,3.8663524e-07
0.28396,0.00062637,283.96,3.923393769e-07
0.28425,0.00060497,284.25,3.659887009e-07
0.28455,0.00057499,284.55,3.306135001e-07
0.28485,0.00054706,284.85,2.992746436e-07
0.28514,0.00053284,285.14,2.839184656e-07
0.28544,0.00054867,285.44,3.010387689e-07
0.28574,0.00057681,285.74,3.327097761e-07
0.28603,0.00058009,286.03,3.365044081e-07
0.28633,0.00055582,286.33,3.089358724e-07
0.28663,0.00051302,286.63,2.631895204e-07
0.28693,0.00047786,286.93,2.283501796e-07
0.28722,0.00045942,287.22,2.110667364e-07
0.28752,0.00044818,287.52,2.008653124e-07
0.28782,0.0004451,287.82,1.9811401e-07
0.28812,0.00044939,288.12,2.019513721e-07
0.28842,0.00045562,288.42,2.075895844e-07
0.28872,0.00045965,288.72,2.112781225e-07
0.28902,0.00045335,289.02,2.055262225e-07
0.28932,0.00044968,289.32,2.022121024e-07
0.28962,0.000458,289.62,2.09764e-07
0.28993,0.00049019,289.93,2.402862361e-07
0.29023,0.00052933,290.23,2.801902489e-07
0.29053,0.00055634,290.53,3.095141956e-07
0.29083,0.00056926,290.83,3.240569476e-07
0.29113,0.00057155,291.13,3.266694025e-07
0.29143,0.00056118,291.43,3.149229924e-07
0.29174,0.00055039,291.74,3.029291521e-07
0.29204,0.00054434,292.04,2.963060356e-07
0.29234,0.00055163,292.34,3.042956569e-07
0.29265,0.00058202,292.65,3.387472804e-07
0.29296,0.00062218,292.96,3.871079524e-07
0.29326,0.00065393,293.26,4.276244449e-07
0.29356,0.00067434,293.56,4.547344356e-07
0.29387,0.00066678,293.87,4.445955684e-07
0.29417,0.00066707,294.17,4.449823849e-07
0.29448,0.00066178,294.48,4.379527684e-07
0.29478,0.00065819,294.78,4.332140761e-07
0.29509,0.00064538,295.09,4.165153444e-07
0.2954,0.00062191,295.4,3.867720481e-07
0.29571,0.00059901,295.71,3.588129801e-07
0.29601,0.00057985,296.01,3.362260225e-07
0.29632,0.00058796,296.32,3.456969616e-07
0.29663,0.00061451,296.63,3.776225401e-07
0.29694,0.00066496,296.94,4.421718016e-07
0.29724,0.00071497,297.24,5.111821009e-07
0.29756,0.00076462,297.56,5.846437444e-07
0.29786,0.00076915,297.86,5.915917225e-07
0.29817,0.00075793,298.17,5.744578849e-07
0.29848,0.00075825,298.48,5.749430625e-07
0.29879,0.00076073,298.79,5.787101329e-07
0.2991,0.00077829,299.1,6.057353241e-07
0.29941,0.00080351,299.41,6.456283201e-07
0.29972,0.00082442,299.72,6.796683364e-07
0.30003,0.00084613,300.03,7.159359769e-07
0.30034,0.00083222,300.34,6.925901284e-07
0.30065,0.00079578,300.65,6.332658084e-07
0.30097,0.00072888,300.97,5.312660544e-07
0.30128,0.0006707,301.28,4.4983849e-07
0.30159,0.00063616,301.59,4.046995456e-07
0.30191,0.000627,301.91,3.93129e-07
0.30222,0.00061179,302.22,3.742870041e-07
0.30253,0.0005837,302.53,3.4070569e-07
0.30285,0.0005605,302.85,3.1416025e-07
0.30316,0.00053529,303.16,2.865353841e-07
0.30347,0.00052117,303.47,2.716181689e-07
0.30379,0.00049857,303.79,2.485720449e-07
0.30411,0.00048022,304.11,2.306112484e-07
0.30442,0.00045147,304.42,2.038251609e-07
0.30474,0.00043755,304.74,1.914500025e-07
0.30506,0.00044161,305.06,1.950193921e-07
0.30537,0.00044932,305.37,2.018884624e-07
0.30569,0.00045839,305.69,2.101213921e-07
0.30601,0.00048163,306.01,2.319674569e-07
0.30633,0.00049399,306.33,2.440261201e-07
0.30665,0.00050241,306.65,2.524158081e-07
0.30697,0.00049568,306.97,2.456986624e-07
0.30729,0.0004686,307.29,2.1958596e-07
0.30761,0.00044963,307.61,2.021671369e-07
0.30793,0.00045572,307.93,2.076807184e-07
0.30825,0.00048345,308.25,2.337239025e-07
0.30858,0.00051251,308.58,2.626665001e-07
0.3089,0.00053522,308.9,2.864604484e-07
0.30922,0.00054359,309.22,2.954900881e-07
0.30955,0.000539,309.55,2.90521e-07
0.30987,0.00053756,309.87,2.889707536e-07
0.3102,0.00053138,310.2,2.823647044e-07
0.31052,0.00053441,310.52,2.855940481e-07
0.31085,0.00055379,310.85,3.066833641e-07
0.31117,0.00057072,311.17,3.257213184e-07
0.3115,0.00059191,311.5,3.503574481e-07
0.31183,0.00059815,311.83,3.577834225e-07
0.31215,0.00061967,312.15,3.839909089e-07
0.31248,0.00061927,312.48,3.834953329e-07
0.31281,0.00060106,312.81,3.612731236e-07
0.31314,0.00057702,313.14,3.329520804e-07
0.31347,0.00053593,313.47,2.872209649e-07
0.3138,0.00049785,313.8,2.478546225e-07
0.31413,0.00047097,314.13,2.218127409e-07
0.31446,0.00046321,314.46,2.145635041e-07
0.31479,0.000487,314.79,2.37169e-07
0.31513,0.00053103,315.13,2.819928609e-07
0.31546,0.00057886,315.46,3.350788996e-07
0.31579,0.00061288,315.79,3.756218944e-07
0.31613,0.0006413,316.13,4.1126569e-07
0.31646,0.00068061,316.46,4.632299721e-07
0.31679,0.00071737,316.79,5.146197169e-07
0.31713,0.00069713,317.13,4.859902369e-07
0.31747,0.00066932,317.47,4.479892624e-07
0.3178,0.00066145,317.8,4.375161025e-07
0.31813,0.00065568,318.13,4.299162624e-07
0.31847,0.0006437,318.47,4.1434969e-07
0.31881,0.00063118,318.81,3.983881924e-07
0.31915,0.00062136,319.15,3.860882496e-07
0.31948,0.00064149,319.48,4.115094201e-07
0.31982,0.00067459,319.82,4.550716681e-07
0.32016,0.00071463,320.16,5.106960369e-07
0.3205,0.00075275,320.5,5.666325625e-07
0.32084,0.00077953,320.84,6.076670209e-07
0.32118,0.00083831,321.18,7.027636561e-07
0.32152,0.00088561,321.52,7.843050721e-07
0.32186,0.00091985,321.86,8.461240225e-07
0.3222,0.00091364,322.2,8.347380496e-07
0.32255,0.00086922,322.55,7.555434084e-07
0.32289,0.00078637,322.89,6.183777769e-07
0.32323,0.0007016,323.23,4.9224256e-07
0.32357,0.00061813,323.57,3.820846969e-07
0.32392,0.00057163,323.92,3.267608569e-07
0.32426,0.00055951,324.26,3.130514401e-07
0.32461,0.00056198,324.61,3.158215204e-07
0.32495,0.00054878,324.95,3.011594884e-07
0.3253,0.00054118,325.3,2.928757924e-07
0.32564,0.00053666,325.64,2.880039556e-07
0.32599,0.00054093,325.99,2.926052649e-07
0.32634,0.00054841,326.34,3.007535281e-07
0.32668,0.00056517,326.68,3.194171289e-07
0.32703,0.00057955,327.03,3.358782025e-07
0.32738,0.00057811,327.38,3.342111721e-07
0.32773,0.00058287,327.73,3.397374369e-07
0.32808,0.00058784,328.08,3.455558656e-07
0.32843,0.00059257,328.43,3.511392049e-07
0.32878,0.00059635,328.78,3.556333225e-07
0.32913,0.00056642,329.13,3.208316164e-07
0.32948,0.00052639,329.48,2.770864321e-07
0.32983,0.00048604,329.83,2.362348816e-07
0.33018,0.00046952,330.18,2.204490304e-07
0.33053,0.00045772,330.53,2.095075984e-07
0.33089,0.00044122,330.89,1.946750884e-07
0.33124,0.00042809,331.24,1.832610481e-07
0.33159,0.00042153,331.59,1.776875409e-07
0.33194,0.00041962,331.94,1.760809444e-07
0.3323,0.00041754,332.3,1.743396516e-07
0.33266,0.00042032,332.66,1.766689024e-07
0.33301,0.00043156,333.01,1.862440336e-07
0.33337,0.00045347,333.37,2.056350409e-07
0.33372,0.00047165,333.72,2.224537225e-07
0.33408,0.00049953,334.08,2.495302209e-07
0.33444,0.00054664,334.44,2.988152896e-07
0.3348,0.00057329,334.8,3.286614241e-07
0.33515,0.00060295,335.15,3.635487025e-07
0.33552,0.00062297,335.52,3.880916209e-07
0.33587,0.00064909,335.87,4.213178281e-07
0.33623,0.00063657,336.23,4.052213649e-07
0.33659,0.00062062,336.59,3.851691844e-07
0.33695,0.00059943,336.95,3.593163249e-07
0.33731,0.00061,337.31,3.721e-07
0.33768,0.00065174,337.68,4.247650276e-07
0.33804,0.00072257,338.04,5.221074049e-07
0.3384,0.00078087,338.4,6.097579569e-07
0.33876,0.00080337,338.76,6.454033569e-07
0.33913,0.00079065,339.13,6.251274225e-07
0.33949,0.00074319,339.49,5.523313761e-07
0.33986,0.00069262,339.86,4.797224644e-07
0.34022,0.00068009,340.22,4.625224081e-07
0.34059,0.0006735,340.59,4.5360225e-07
0.34095,0.00066898,340.95,4.475342404e-07
0.34131,0.00067353,341.31,4.536426609e-07
0.34168,0.00067368,341.68,4.538447424e-07
0.34205,0.00066077,342.05,4.366169929e-07
0.34242,0.00063248,342.42,4.000309504e-07
0.34278,0.00062759,342.78,3.938692081e-07
0.34316,0.00061377,343.16,3.767136129e-07
0.34352,0.00060862,343.52,3.704183044e-07
0.34389,0.0006179,343.89,3.8180041e-07
0.34426,0.00061669,344.26,3.803065561e-07
0.34463,0.00061854,344.63,3.825917316e-07
0.345,0.00062147,345,3.862249609e-07
0.34537,0.00060767,345.37,3.692628289e-07
0.34574,0.00059328,345.74,3.519811584e-07
0.34612,0.00058905,346.12,3.469799025e-07
0.34648,0.00056443,346.48,3.185812249e-07
0.34686,0.00053874,346.86,2.902407876e-07
0.34724,0.00053498,347.24,2.862036004e-07
0.34761,0.00052956,347.61,2.804337936e-07
0.34798,0.00051839,347.98,2.687281921e-07
0.34835,0.0005127,348.35,2.6286129e-07
0.34873,0.00051906,348.73,2.694232836e-07
0.34911,0.00053074,349.11,2.816849476e-07
0.34948,0.00055125,349.48,3.038765625e-07
0.34986,0.00057673,349.86,3.326174929e-07
0.35023,0.00058508,350.23,3.423186064e-07
0.35061,0.00058212,350.61,3.388636944e-07
0.35099,0.00055682,350.99,3.100485124e-07
0.35137,0.00051735,351.37,2.676510225e-07
0.35175,0.00050476,351.75,2.547826576e-07
0.35213,0.00051338,352.13,2.635590244e-07
0.35251,0.00053121,352.51,2.821840641e-07
0.35289,0.00056467,352.89,3.188522089e-07
0.35326,0.00057025,353.26,3.251850625e-07
0.35365,0.00057208,353.65,3.272755264e-07
0.35403,0.00059584,354.03,3.550253056e-07
0.35441,0.00063734,354.41,4.062022756e-07
0.35479,0.00072055,354.79,5.191923025e-07
0.35518,0.00081977,355.18,6.720228529e-07
0.35556,0.00087607,355.56,7.674986449e-07
0.35594,0.00087931,355.94,7.731860761e-07
0.35633,0.00084014,356.33,7.058352196e-07
0.35671,0.00074636,356.71,5.570532496e-07
0.35709,0.00063911,357.09,4.084615921e-07
0.35748,0.00055411,357.48,3.070378921e-07
0.35787,0.00052475,357.87,2.753625625e-07
0.35825,0.00051798,358.25,2.683032804e-07
0.35864,0.00053255,358.64,2.836095025e-07
0.35902,0.00055986,359.02,3.134432196e-07
0.35941,0.00061046,359.41,3.726614116e-07
0.3598,0.00063283,359.8,4.004738089e-07
0.36019,0.00061253,360.19,3.751930009e-07
0.36058,0.00057209,360.58,3.272869681e-07
0.36096,0.00054688,360.96,2.990777344e-07
0.36135,0.00055442,361.35,3.073815364e-07
0.36174,0.00058982,361.74,3.478876324e-07
0.36213,0.0006377,362.13,4.0666129e-07
0.36252,0.00065188,362.52,4.249475344e-07
0.36291,0.00061444,362.91,3.775365136e-07
0.36331,0.00055398,363.31,3.068938404e-07
0.36369,0.0004924,363.69,2.4245776e-07
0.36409,0.0004532,364.09,2.0539024e-07
0.36448,0.0004403,364.48,1.9386409e-07
0.36487,0.00043941,364.87,1.930811481e-07
0.36527,0.00044889,365.27,2.015022321e-07
0.36566,0.00046851,365.66,2.195016201e-07
0.36606,0.00049188,366.06,2.419459344e-07
0.36645,0.00053743,366.45,2.888310049e-07
0.36684,0.00057712,366.84,3.330674944e-07
0.36724,0.00060639,367.24,3.677088321e-07
0.36763,0.0006488,367.63,4.2094144e-07
0.36803,0.00072085,368.03,5.196247225e-07
0.36843,0.0007712,368.43,5.9474944e-07
0.36883,0.00080409,368.83,6.465607281e-07
0.36922,0.00081149,369.22,6.585160201e-07
0.36962,0.00081435,369.62,6.631659225e-07
0.37002,0.00081559,370.02,6.651870481e-07
0.37042,0.00080241,370.42,6.438618081e-07
0.37082,0.00079628,370.82,6.340618384e-07
0.37122,0.00076839,371.22,5.904231921e-07
0.37162,0.00072708,371.62,5.286453264e-07
0.37202,0.00067045,372.02,4.495032025e-07
0.37242,0.00060203,372.42,3.624401209e-07
0.37283,0.00054695,372.83,2.991543025e-07
0.37322,0.00051566,373.22,2.659052356e-07
0.37363,0.00050572,373.63,2.557527184e-07
0.37403,0.00053008,374.03,2.809848064e-07
0.37443,0.00058012,374.43,3.365392144e-07
0.37484,0.0006383,374.84,4.0742689e-07
0.37524,0.00068052,375.24,4.631074704e-07
0.37565,0.0007067,375.65,4.9942489e-07
0.37605,0.00069044,376.05,4.767073936e-07
0.37646,0.00062324,376.46,3.884280976e-07
0.37687,0.00055751,376.87,3.108174001e-07
0.37727,0.00051366,377.27,2.638465956e-07
0.37768,0.00050179,377.68,2.517932041e-07
0.37809,0.00053249,378.09,2.835456001e-07
0.37849,0.00058084,378.49,3.373751056e-07
0.3789,0.00061668,378.9,3.802942224e-07
0.3793,0.00060715,379.3,3.686311225e-07
0.37972,0.0005806,379.72,3.3709636e-07
0.38013,0.00052913,380.13,2.799785569e-07
0.38053,0.00050094,380.53,2.509408836e-07
0.38095,0.00048446,380.95,2.347014916e-07
0.38136,0.00048587,381.36,2.360696569e-07
0.38176,0.00050955,381.76,2.596412025e-07
0.38218,0.00055823,382.18,3.116207329e-07
0.38259,0.00061266,382.59,3.753522756e-07
0.383,0.00068481,383,4.689647361e-07
0.38342,0.00072988,383.42,5.327248144e-07
0.38382,0.00074563,383.82,5.559640969e-07
0.38424,0.00071785,384.24,5.153086225e-07
0.38466,0.00068318,384.66,4.667349124e-07
0.38507,0.00067942,385.07,4.616115364e-07
0.38548,0.00064674,385.48,4.182726276e-07
0.38589,0.00062179,385.89,3.866228041e-07
0.38631,0.00059262,386.31,3.511984644e-07
0.38672,0.00055473,386.72,3.077253729e-07
0.38714,0.00053049,387.14,2.814196401e-07
0.38755,0.00054977,387.55,3.022470529e-07
0.38798,0.00059781,387.98,3.573767961e-07
0.3884,0.00066617,388.4,4.437824689e-07
0.38881,0.00072792,388.81,5.298675264e-07
0.38923,0.0007148,389.23,5.1093904e-07
0.38965,0.00068544,389.65,4.698279936e-07
0.39007,0.00066122,390.07,4.372118884e-07
0.39048,0.00064148,390.48,4.114965904e-07
0.39091,0.00061531,390.91,3.786063961e-07
0.39132,0.00058142,391.32,3.380492164e-07
0.39175,0.00055714,391.75,3.104049796e-07
0.39217,0.00055418,392.17,3.071154724e-07
0.39258,0.00056447,392.58,3.186263809e-07
0.39301,0.00056925,393.01,3.240455625e-07
0.39343,0.00057008,393.43,3.249912064e-07
0.39385,0.00058453,393.85,3.416753209e-07
0.39427,0.00062308,394.27,3.882286864e-07
0.3947,0.0007047,394.7,4.9660209e-07
0.39512,0.00080995,395.12,6.560190025e-07
0.39555,0.00088351,395.55,7.805899201e-07
0.39597,0.00087889,395.97,7.724476321e-07
0.39639,0.00081217,396.39,6.596201089e-07
0.39682,0.00069648,396.82,4.850843904e-07
0.39724,0.00059455,397.24,3.534897025e-07
0.39768,0.00051059,397.68,2.607021481e-07
0.3981,0.00046189,398.1,2.133423721e-07
0.39852,0.00044052,398.52,1.940578704e-07
0.39896,0.00044966,398.96,2.021941156e-07
0.39938,0.00048258,399.38,2.328834564e-07
0.39981,0.00053283,399.81,2.839078089e-07
0.40024,0.00058977,400.24,3.478286529e-07
0.40067,0.00063219,400.67,3.996641961e-07
0.40109,0.00064937,401.09,4.216813969e-07
0.40153,0.00064809,401.53,4.200206481e-07
0.40196,0.0006386,401.96,4.0780996e-07
0.40238,0.00065055,402.38,4.232153025e-07
0.40281,0.00070752,402.81,5.005845504e-07
0.40325,0.00076916,403.25,5.916071056e-07
0.40368,0.00082367,403.68,6.784322689e-07
0.40411,0.00084062,404.11,7.066419844e-07
0.40454,0.00082112,404.54,6.742380544e-07
0.40498,0.00077788,404.98,6.050972944e-07
0.40541,0.00072798,405.41,5.299548804e-07
0.40584,0.0007082,405.84,5.0154724e-07
0.40627,0.0006972,406.27,4.8608784e-07
0.40671,0.00067708,406.71,4.584373264e-07
0.40715,0.00063469,407.15,4.028313961e-07
0.40758,0.00057228,407.58,3.275043984e-07
0.40801,0.00052429,408.01,2.748800041e-07
0.40846,0.00050263,408.46,2.526369169e-07
0.40889,0.00051538,408.89,2.656165444e-07
0.40933,0.00055857,409.33,3.120004449e-07
0.40977,0.00064479,409.77,4.157541441e-07
0.41021,0.00073522,410.21,5.405484484e-07
0.41064,0.00078415,410.64,6.148912225e-07
0.41108,0.0007929,411.08,6.2869041e-07
0.41153,0.00075522,411.53,5.703572484e-07
0.41197,0.00072297,411.97,5.226856209e-07
0.41241,0.00064965,412.41,4.220451225e-07
0.41285,0.00059135,412.85,3.496948225e-07
0.41329,0.00055242,413.29,3.051678564e-07
0.41373,0.00051185,413.73,2.619904225e-07
0.41417,0.00048231,414.17,2.326229361e-07
0.41462,0.00046101,414.62,2.125302201e-07
0.41506,0.00044989,415.06,2.024010121e-07
0.41551,0.00045348,415.51,2.056441104e-07
0.41595,0.00046618,415.95,2.173237924e-07
0.41639,0.00048807,416.39,2.382123249e-07
0.41684,0.00051409,416.84,2.642885281e-07
0.41729,0.00053317,417.29,2.842702489e-07
0.41773,0.00053971,417.73,2.912868841e-07
0.41818,0.00054563,418.18,2.977120969e-07
0.41862,0.00055821,418.62,3.115984041e-07
0.41908,0.00056098,419.08,3.146985604e-07
0.41952,0.00055172,419.52,3.043949584e-07
0.41997,0.00053682,419.97,2.881757124e-07
0.42042,0.00055381,420.42,3.067055161e-07
0.42087,0.00060055,420.87,3.606603025e-07
0.42132,0.00065902,421.32,4.343073604e-07
0.42177,0.00069105,421.77,4.775501025e-07
0.42222,0.00069164,422.22,4.783658896e-07
0.42267,0.00067346,422.67,4.535483716e-07
0.42313,0.00064346,423.13,4.140407716e-07
0.42358,0.00064149,423.58,4.115094201e-07
0.42403,0.00064024,424.03,4.099072576e-07
0.42448,0.00065835,424.48,4.334247225e-07
0.42493,0.00066363,424.93,4.404047769e-07
0.42539,0.00066085,425.39,4.367227225e-07
0.42585,0.00064895,425.85,4.211361025e-07
0.4263,0.00063262,426.3,4.002080644e-07
0.42675,0.00060506,426.75,3.660976036e-07
0.42721,0.00058878,427.21,3.466618884e-07
0.42766,0.00057376,427.66,3.292005376e-07
