lane,mass_GeV,n_attempt_rows,n_finite_attempt_rows,branch_multiplicity,lml_spread,selected_lml,selected_const_opt,selected_ls_opt,selected_source,selected_state_reproducing_attempt_count,selected_at_kernel_bound,review_status
gp_mean,0.174,2,2,1,7.969968010002049e-07,1596.9905529195937,70.11249251354816,0.3230379832745045,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.175,2,2,1,2.1694586394005455e-07,1602.564257860694,69.1856929250003,0.3223670834931697,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.176,2,2,1,6.358009159157518e-07,1598.8440997723433,70.01318401029094,0.3229480599427193,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.177,2,2,1,2.852175384759903e-09,1599.2077897532567,69.87258293598462,0.3228584506302149,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.178,2,2,1,7.076050678733736e-08,1598.9616974754176,69.1879713008488,0.3223684121609585,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.179,2,2,1,7.267740329552907e-07,1599.5249684693836,69.09146574536905,0.3222891188809295,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.18,2,2,1,2.033812052104622e-06,1595.921219681817,69.05746903461024,0.322266082845018,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.181,2,2,1,7.461865152436076e-07,1601.2131492434803,68.44805350133468,0.3218255639353038,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.182,2,2,1,1.8163268578064162e-07,1596.811403266845,69.06534872059507,0.3222711844431207,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.183,2,2,1,5.861090812686598e-07,1597.5739871391834,69.4203187818696,0.3225317295067307,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.184,2,2,1,5.370618509914493e-07,1595.9120573974224,69.83893272007866,0.322799544486736,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.185,2,2,1,8.82613903741003e-07,1599.0676767586417,69.02264629020547,0.3222253329972473,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.186,2,2,1,1.0089488569064997e-06,1593.0029550546878,67.60725174046561,0.3211399716587408,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.187,2,2,1,3.676814230857417e-08,1593.1771498599924,67.1267894484211,0.3207760564491398,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.188,2,2,1,5.966671778878663e-07,1593.735314687142,67.18808724012497,0.3208406364332243,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.189,2,2,1,8.951255949796177e-07,1594.999881174284,67.78309379140234,0.3212950036560317,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.19,2,2,1,2.307185468453099e-06,1591.665131286083,68.95471437133756,0.3221347492902482,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.191,2,2,1,1.6244039215962403e-06,1592.9719705816046,67.87113484704825,0.3213425958585195,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.192,2,2,1,1.1141662525915308e-06,1592.421358206003,68.04059177594495,0.3214489621557675,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.193,2,2,1,5.63724370294949e-07,1592.3175961085249,68.48569289845885,0.3217561573439579,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.194,2,2,1,1.160308784164954e-06,1588.4797148818166,67.78149749772145,0.3211701092847443,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.195,2,2,1,1.971393430721946e-07,1592.539940572697,67.46747798845611,0.320837099444081,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.196,2,2,1,5.156562110641971e-08,1588.1463108406629,67.71998675708912,0.3210587156085605,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.197,2,2,1,6.661730367341079e-08,1587.5918825216709,68.08040575842314,0.3213849568780392,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.198,2,2,1,2.346951532672392e-06,1584.2164548106548,69.05590384152418,0.3221289815750249,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.199,2,2,1,3.648367510322714e-07,1587.1675601595052,70.19723982004622,0.3229391254358359,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.2,2,2,1,3.0507681003655307e-07,1588.086213755991,69.87509106801869,0.3227371402463714,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.201,2,2,1,2.0067775494680973e-06,1584.2072750648194,70.0156241462765,0.3228475868556186,runs/gp_mean/attempt_01/results_single.csv,2,False,stable_reproduced
gp_mean,0.202,2,2,1,1.3169146768632345e-06,1588.6863961666645,69.0002169383402,0.3221061530357431,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
gp_mean,0.203,2,2,1,2.260348992422223e-07,1584.5543891306766,70.0651806434452,0.3228759619943802,runs/gp_mean/attempt_02/results_single.csv,2,False,stable_reproduced
