ensemble,mass_MeV,strength_sigma,method,n,Atrue,mean_Ahat,std_Ahat,mean_sigma_A,pull_mean,pull_std,mean_r,std_r,exclusion_count,exclusion_fraction,exclusion_low,exclusion_high,false_positive_count,false_positive_fraction,false_positive_low,false_positive_high,kappa_reference,mean_signal_response
retrained_sidebands,78,0,fixed,500,0.0,1924.5145153844385,7051.211829025215,3757.301983093667,0.512004759019854,1.8766538148979872,0.5123820618870156,1.8767926969746127,0,0.0,0.0,0.007350610051907784,142,0.284,0.2448519253823845,0.3257239997147238,2.101323250544005,
retrained_sidebands,78,0,profiled,500,0.0,1550.9860768793985,6111.031453581084,6681.755759517595,0.23219019161964866,0.9145742845989882,0.23222027595125086,0.9145870115226222,0,0.0,0.0,0.007350610051907784,29,0.058,0.03918386879718779,0.08223822089383528,2.101323250544005,
retrained_sidebands,78,2,fixed,500,13348.376251323518,14493.601239920665,7610.982783781412,3759.3096787712275,0.30440183760555717,2.0245380590200033,3.8570471896230476,2.0256760630161383,102,0.204,0.1695169685648125,0.24202617779017938,432,0.864,0.830796641378632,0.8928196741430118,2.101323250544005,0.9416191518642558
retrained_sidebands,78,2,profiled,500,13348.376251323518,14145.589841270108,6579.029331504006,6683.850371993795,0.11935645355712421,0.9843086387747995,2.116649693789227,0.9846175228620232,23,0.046,0.02938017539240278,0.0682254278812379,343,0.686,0.6433067215811263,0.7264771013077402,2.101323250544005,0.9435307731262017
retrained_sidebands,78,5,fixed,500,33370.940628308796,33339.18981497313,7609.087140060936,3762.2146929061814,-0.008678044199985123,2.022501186407438,8.869599200820778,2.0250647487651023,132,0.264,0.2258560372887285,0.30496043263306705,500,1.0,0.9926493899480923,1.0,2.101323250544005,0.9413781783825238
retrained_sidebands,78,5,profiled,500,33370.940628308796,33556.007546367975,6442.27092902197,6686.721899059767,0.027747634870561703,0.963452326290098,5.019259286743941,0.9641503478637549,41,0.082,0.05948546373558824,0.1095989431109629,500,1.0,0.9926493899480923,1.0,2.101323250544005,0.9590686048069769
retrained_sidebands,100,0,fixed,500,0.0,1379.981865029276,6755.528419085305,3609.346166489444,0.3820914953802099,1.8716035381566927,0.3824725366355516,1.871755400415983,0,0.0,0.0,0.007350610051907784,123,0.246,0.20884689606606244,0.28618667474771736,1.921445987715171,
retrained_sidebands,100,0,profiled,500,0.0,710.0353437065597,5981.422192433638,5936.283803224562,0.11963750995942059,1.0075938225662482,0.11967963898056752,1.007606880276022,0,0.0,0.0,0.007350610051907784,31,0.062,0.042511061296385495,0.08685259747910139,1.921445987715171,
retrained_sidebands,100,2,fixed,500,11868.275962796915,12288.185535340928,6697.671978032024,3611.1636831167702,0.11605545298492465,1.854673615754778,3.4041776907881367,1.8556166885940306,114,0.228,0.1919265249057094,0.26732484979638094,417,0.834,0.7984321879731181,0.8655582488529995,1.921445987715171,0.9191060019589391
retrained_sidebands,100,2,profiled,500,11868.275962796915,12230.939758186802,5877.982253581626,5938.1778919041635,0.061119288748864575,0.9898511794464755,2.05997273059746,0.9901167540346767,30,0.06,0.0408441817627769,0.08454855370760009,331,0.662,0.618673130596844,0.7033977636346209,1.921445987715171,0.9707310860140455
retrained_sidebands,100,5,fixed,500,29670.689906992287,29658.393802374012,6816.875336919134,3613.9804569971307,-0.003637081999736825,1.8862360771248392,8.213755337521794,1.8884559496444278,130,0.26,0.22206888188879817,0.3007957785431434,500,1.0,0.9926493899480923,1.0,1.921445987715171,0.9530756455609264
retrained_sidebands,100,5,profiled,500,29670.689906992287,29683.261574961718,5920.544927766895,5940.944401476095,0.0021659435469669466,0.9965561866385708,4.9975014488117635,0.9972196368907215,49,0.098,0.07338258560774026,0.12748854268589033,500,1.0,0.9926493899480923,1.0,1.921445987715171,0.9764931763324869
retrained_sidebands,182,0,fixed,500,0.0,-143.76468078885506,2968.7960878708295,1741.1406608694397,-0.08299114037421904,1.7050370095587037,-0.08236082107194415,1.7051091601697235,0,0.0,0.0,0.007350610051907784,82,0.164,0.13261138593493446,0.1994229243078514,1.8049322244597992,
retrained_sidebands,182,0,profiled,500,0.0,-100.9918730857628,2621.9395477602793,2766.7525065235486,-0.03644747244161308,0.9476759173397286,-0.03636567432503055,0.9476869058585545,0,0.0,0.0,0.007350610051907784,24,0.048,0.03099316879350539,0.07058079625732981,1.8049322244597992,
retrained_sidebands,182,2,fixed,500,5533.856287431602,5164.159600358922,2888.556217434415,1742.920469847012,-0.21251846222485357,1.6574295092759066,2.9650263599650124,1.65867548176966,124,0.248,0.21073253683898935,0.28827687939637797,397,0.794,0.7558586403119232,0.8286225970614755,1.8049322244597992,0.9591727730991212
retrained_sidebands,182,2,profiled,500,5533.856287431602,5344.451528520066,2601.6289865224167,2768.483595128818,-0.06838547666104842,0.9397043888031595,1.9309108974623552,0.9401025998953171,34,0.068,0.04754824663265489,0.09372964680737077,316,0.632,0.5880470747957669,0.674381966038992,1.8049322244597992,0.9840232775783181
retrained_sidebands,182,5,fixed,500,13834.640718579005,13414.964607633185,3252.8638706255315,1745.614613579021,-0.24088753077724662,1.863575889562056,7.698032821682988,1.867664651922399,142,0.284,0.2448519253823845,0.3257239997147238,500,1.0,0.9926493899480923,1.0,1.8049322244597992,0.9800564802679383
retrained_sidebands,182,5,profiled,500,13834.640718579005,13459.710011706811,2826.992866514098,2770.9436199973934,-0.13521360878900016,1.0202059674512418,4.859784646432868,1.0215614415599397,65,0.13,0.10178293283994642,0.1626764819370015,499,0.998,0.9889075231010312,0.9999493656659926,1.8049322244597992,0.9801990641203606
retrained_sidebands,231,0,fixed,500,0.0,-102.80796282426968,2056.3753280803826,1032.873087534286,-0.10040500066473305,1.990835396557763,-0.0989518536071202,1.9909022450294322,0,0.0,0.0,0.007350610051907784,89,0.178,0.1454588067599035,0.21440274200857135,2.079639507076067,
retrained_sidebands,231,0,profiled,500,0.0,-125.4312368591049,1724.9942282089896,1805.7735298044054,-0.06927311555355994,0.9552908304973337,-0.0691558932197249,0.9552821693094388,0,0.0,0.0,0.007350610051907784,23,0.046,0.02938017539240278,0.0682254278812379,2.079639507076067,
retrained_sidebands,231,2,fixed,500,3618.7513651547993,3396.2938787027974,2072.453425547225,1034.858828358606,-0.21579660444028434,2.0027189760765385,3.286472592510287,2.0060925267033514,144,0.288,0.24866274725184667,0.3298651431307428,398,0.796,0.7579738222098207,0.8304830314351875,2.079639507076067,0.966936240831618
retrained_sidebands,231,2,profiled,500,3618.7513651547993,3485.197916877986,1745.9311492602112,1807.7756264051382,-0.07364309841370908,0.9658178389532711,1.9287234154624515,0.9667841783228253,43,0.086,0.06293676656618727,0.11409366934605586,306,0.612,0.5677273582438387,0.6549401131790941,2.079639507076067,0.9977555210076277
retrained_sidebands,231,5,fixed,500,9046.878412886996,8286.29811253171,1921.5571407778284,1037.784245365559,-0.7336402458226922,1.852083942275683,8.008463878067232,1.859175035127407,190,0.38,0.3372739622921367,0.4241539109559725,499,0.998,0.9889075231010312,0.9999493656659926,2.079639507076067,0.9272928951278885
retrained_sidebands,231,5,profiled,500,9046.878412886996,8584.368588782292,1717.3258135784351,1810.9318231314844,-0.2552108129728872,0.9482929510047955,4.7434819713158625,0.9504284770591775,68,0.136,0.10718032585698824,0.16920335862136804,500,1.0,0.9926493899480923,1.0,2.079639507076067,0.9627408956037875
