dataset_set,mass_GeV,sigma_mass_res_GeV,sigma_mass_res_min_GeV,cls_alpha,eps2_obs,p0_analytic,Z_analytic,eps2_lo2,eps2_lo1,eps2_med,eps2_hi1,eps2_hi2,eps2_mean,ul_eps2_obs,toy_eps2_uls_q02,toy_eps2_uls_q16,toy_eps2_uls_q50,toy_eps2_uls_q84,toy_eps2_uls_q97,toy_eps2_uls_mean,p_strong,p_weak,p_two,meta,cls_statistic,cls_calibration,combined_mode,global_method,bands_refit_gp_on_toy,bands_train_exclude_nsigma,bands_refit_restarts,bands_refit_optimize,bands_seed_sequence_index,n_toys_requested,n_toys_finite,gp_lml_by_dataset,gp_ls_opt_by_dataset,gp_const_opt_by_dataset,gp_state_sha256_by_dataset,observed_gp_fit_mode,observed_gp_optimizer_restarts,row_source,band_branch_repair_applied,selected_attempt,bands_n_toys,bands_seed,mvn_trunc_method,mvn_trunc_max_tries,toy_construction,inner_cls,coverage_calibration
2015+2016,0.039,0.0018664834740185,0.00174965098049,0.1,1.4075257947103466e-05,0.008954925517484,2.3674766313593905,4.236909993564557e-06,4.802610122666038e-06,6.2111377439215294e-06,8.923297002727553e-06,1.0859313252597524e-05,6.736902937244535e-06,1.4075257947103466e-05,4.236909993564557e-06,4.802610122666038e-06,6.2111377439215294e-06,8.923297002727553e-06,1.0859313252597524e-05,6.736902937244535e-06,1.0,0.0,0.0,"[{""const_opt"": 26.565616162205703, ""dens"": 607069903.4410157, ""key"": ""2015"", ""lml"": 805.2191408890772, ""ls_opt"": 0.396827281090772, ""sigma"": 0.0019833159675471, ""state_sha256"": ""a40f6a3f956d08e0884d75ae1ae532af250597ce511c2fdcad5b76f4e88eb9d7""}, {""const_opt"": 29.15819471599315, ""dens"": 423346821.0017893, ""key"": ""2016"", ""lml"": 2076.101150640653, ""ls_opt"": 0.3510850289967634, ""sigma"": 0.0017496509804900001, ""state_sha256"": ""e650ff002830255784b80c9d95c298963e9c79d5a44c1a3aaa0cf9886e72ecc2""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,20,100,100,"{""2015"": 805.2191408890772, ""2016"": 2076.101150640653}","{""2015"": 0.396827281090772, ""2016"": 0.3510850289967634}","{""2015"": 26.565616162205703, ""2016"": 29.15819471599315}","{""2015"": ""a40f6a3f956d08e0884d75ae1ae532af250597ce511c2fdcad5b76f4e88eb9d7"", ""2016"": ""e650ff002830255784b80c9d95c298963e9c79d5a44c1a3aaa0cf9886e72ecc2""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.04,0.0019097267257064,0.0017829184,0.1,1.3718817734780436e-05,0.0056392100120251,2.5339519361639833,3.990803957439375e-06,4.51819863326976e-06,5.704810043141086e-06,8.365227681194472e-06,1.1002850257657284e-05,6.360434171340535e-06,1.3718817734780436e-05,3.990803957439375e-06,4.51819863326976e-06,5.704810043141086e-06,8.365227681194472e-06,1.1002850257657284e-05,6.360434171340535e-06,1.0,0.0,0.0,"[{""const_opt"": 27.115068782609196, ""dens"": 572175251.6161546, ""key"": ""2015"", ""lml"": 806.9103355754035, ""ls_opt"": 0.3972773457415606, ""sigma"": 0.0020365350514127997, ""state_sha256"": ""f4a4f999c91c786d392a3dd2300680aa3b5b24107d6315cfcb2baf5682e1e8a5""}, {""const_opt"": 29.28372709845153, ""dens"": 513587375.6719711, ""key"": ""2016"", ""lml"": 2057.842626231758, ""ls_opt"": 0.3488652094288937, ""sigma"": 0.0017829184000000002, ""state_sha256"": ""e21569417e8e4b8ec9caca1593750627baceceb3721c30933e3690c9b9083893""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,21,100,100,"{""2015"": 806.9103355754035, ""2016"": 2057.842626231758}","{""2015"": 0.3972773457415606, ""2016"": 0.3488652094288937}","{""2015"": 27.115068782609196, ""2016"": 29.28372709845153}","{""2015"": ""f4a4f999c91c786d392a3dd2300680aa3b5b24107d6315cfcb2baf5682e1e8a5"", ""2016"": ""e21569417e8e4b8ec9caca1593750627baceceb3721c30933e3690c9b9083893""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.041,0.0019530121102842,0.00181627008529,0.1,1.4149265535527664e-05,0.0446453725609579,1.699150952269157,4.146252349924018e-06,4.892402752705145e-06,6.29306792482114e-06,9.656305542758812e-06,1.4999233734550418e-05,7.195124025329097e-06,1.4149265535527664e-05,4.146252349924018e-06,4.892402752705145e-06,6.29306792482114e-06,9.656305542758812e-06,1.4999233734550418e-05,7.195124025329097e-06,0.95,0.05,0.1,"[{""const_opt"": 27.13757915087632, ""dens"": 536941035.2362417, ""key"": ""2015"", ""lml"": 804.9022841385117, ""ls_opt"": 0.3977054325231925, ""sigma"": 0.0020897541352785, ""state_sha256"": ""6f40cb557edf402a78af520134f60beb50c4f91efbbdaf617ea302f9cd59c8f1""}, {""const_opt"": 29.64569816122673, ""dens"": 604568032.6678079, ""key"": ""2016"", ""lml"": 2039.0467911497285, ""ls_opt"": 0.3467688466190708, ""sigma"": 0.0018162700852900004, ""state_sha256"": ""1f0eec31a755da711974a2864e0f35b801f8130aa4a3f952949b7f41c39a98b6""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,22,100,100,"{""2015"": 804.9022841385117, ""2016"": 2039.0467911497285}","{""2015"": 0.3977054325231925, ""2016"": 0.3467688466190708}","{""2015"": 27.13757915087632, ""2016"": 29.64569816122673}","{""2015"": ""6f40cb557edf402a78af520134f60beb50c4f91efbbdaf617ea302f9cd59c8f1"", ""2016"": ""1f0eec31a755da711974a2864e0f35b801f8130aa4a3f952949b7f41c39a98b6""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.042,0.0019963446982921,0.00184971617744,0.1,7.650841370022975e-06,0.0469158620795461,1.675522684276706,3.955674844180304e-06,4.687029633126384e-06,6.407085114671169e-06,8.853404836431603e-06,1.2641159996832463e-05,6.7786178702844265e-06,7.650841370022975e-06,3.955674844180304e-06,4.687029633126384e-06,6.407085114671169e-06,8.853404836431603e-06,1.2641159996832463e-05,6.7786178702844265e-06,0.74,0.26,0.52,"[{""const_opt"": 28.80346270176492, ""dens"": 501846452.67817795, ""key"": ""2015"", ""lml"": 804.6450808875929, ""ls_opt"": 0.3981131129240616, ""sigma"": 0.0021429732191442, ""state_sha256"": ""12e98b02d5ee5b01a1416f6de64528cc5a5c037fa3b75cd6595674acfb6a46f3""}, {""const_opt"": 30.6248937180499, ""dens"": 694489179.9053719, ""key"": ""2016"", ""lml"": 2013.7751110945612, ""ls_opt"": 0.3447890234843314, ""sigma"": 0.0018497161774400001, ""state_sha256"": ""ab5f52f64737fb028e55330640584b7eddf178232541cfa7a7a4d5f739d593d2""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,23,100,100,"{""2015"": 804.6450808875929, ""2016"": 2013.7751110945612}","{""2015"": 0.3981131129240616, ""2016"": 0.3447890234843314}","{""2015"": 28.80346270176492, ""2016"": 30.6248937180499}","{""2015"": ""12e98b02d5ee5b01a1416f6de64528cc5a5c037fa3b75cd6595674acfb6a46f3"", ""2016"": ""ab5f52f64737fb028e55330640584b7eddf178232541cfa7a7a4d5f739d593d2""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.043,0.0020397294269499,0.00188326655089,0.1,2.0988289843842775e-06,0.5,0.0,2.3035444564262727e-06,4.579284587264623e-06,6.413848113805185e-06,9.932467251902228e-06,1.299853471769922e-05,6.974620801545995e-06,2.0988289843842775e-06,2.3035444564262727e-06,4.579284587264623e-06,6.413848113805185e-06,9.932467251902228e-06,1.299853471769922e-05,6.974620801545995e-06,0.02,0.98,0.04,"[{""const_opt"": 27.94230880380937, ""dens"": 467028006.50587726, ""key"": ""2015"", ""lml"": 797.6336516484208, ""ls_opt"": 0.3985018120983383, ""sigma"": 0.0021961923030098997, ""state_sha256"": ""124c99529a3835f10f7c7ca0c636075097be9ca84978826a26a81012f72162e1""}, {""const_opt"": 31.78960567324866, ""dens"": 781032039.5540124, ""key"": ""2016"", ""lml"": 1995.6358540964734, ""ls_opt"": 0.342919415863868, ""sigma"": 0.00188326655089, ""state_sha256"": ""b3d3006174ba3488aa24b3b8888a7d88fa9d63caec659185dea5d25a9714de15""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,24,100,100,"{""2015"": 797.6336516484208, ""2016"": 1995.6358540964734}","{""2015"": 0.3985018120983383, ""2016"": 0.342919415863868}","{""2015"": 27.94230880380937, ""2016"": 31.78960567324866}","{""2015"": ""124c99529a3835f10f7c7ca0c636075097be9ca84978826a26a81012f72162e1"", ""2016"": ""b3d3006174ba3488aa24b3b8888a7d88fa9d63caec659185dea5d25a9714de15""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.044,0.0020831711001578,0.00191693081344,0.1,4.194414900084882e-06,0.5,0.0,4.346758745767322e-06,4.9142466908997625e-06,5.9892847055386455e-06,8.496636995817838e-06,1.224068299096772e-05,6.7550674077068345e-06,4.194414900084882e-06,4.346758745767322e-06,4.9142466908997625e-06,5.9892847055386455e-06,8.496636995817838e-06,1.224068299096772e-05,6.7550674077068345e-06,0.02,0.98,0.04,"[{""const_opt"": 28.18983196252873, ""dens"": 432783094.09741855, ""key"": ""2015"", ""lml"": 799.9374290619224, ""ls_opt"": 0.398872825511436, ""sigma"": 0.0022494113868755995, ""state_sha256"": ""9a60e0aa668b7ecadb57b54467e9d2994af10408bb3feeb56880d4ad60a64d2c""}, {""const_opt"": 30.354140048027684, ""dens"": 862860675.2591715, ""key"": ""2016"", ""lml"": 1984.9323101327013, ""ls_opt"": 0.3411542253832067, ""sigma"": 0.0019169308134400003, ""state_sha256"": ""db0cc1013a2b0d6dcf348efb5442b19c82a409967295bf2e8b2ff0617a66ac79""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,25,100,100,"{""2015"": 799.9374290619224, ""2016"": 1984.9323101327013}","{""2015"": 0.398872825511436, ""2016"": 0.3411542253832067}","{""2015"": 28.18983196252873, ""2016"": 30.354140048027684}","{""2015"": ""9a60e0aa668b7ecadb57b54467e9d2994af10408bb3feeb56880d4ad60a64d2c"", ""2016"": ""db0cc1013a2b0d6dcf348efb5442b19c82a409967295bf2e8b2ff0617a66ac79""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.045,0.0021266743884956,0.00195071830625,0.1,3.88773828314819e-06,0.5,0.0,3.966636344623482e-06,4.540550869900562e-06,6.5700394397435605e-06,9.023065322223194e-06,1.1698559078416136e-05,6.907427756056808e-06,3.88773828314819e-06,3.966636344623482e-06,4.540550869900562e-06,6.5700394397435605e-06,9.023065322223194e-06,1.1698559078416136e-05,6.907427756056808e-06,0.01,0.99,0.02,"[{""const_opt"": 27.969255656286155, ""dens"": 399895844.0119894, ""key"": ""2015"", ""lml"": 789.3676859646578, ""ls_opt"": 0.3992273333639637, ""sigma"": 0.0023026304707412996, ""state_sha256"": ""e7a02bb1a8be557a19209e9a42462c063aadb514e9665dcdc361c476f70a8728""}, {""const_opt"": 31.270511550548008, ""dens"": 939252500.9158895, ""key"": ""2016"", ""lml"": 1969.6953756830303, ""ls_opt"": 0.3394881212365135, ""sigma"": 0.00195071830625, ""state_sha256"": ""dd29937941d6932d0f55a58fd2eefdcc7e5fd83fbf359c5dee30d5cf2fd6bec7""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,26,100,100,"{""2015"": 789.3676859646578, ""2016"": 1969.6953756830303}","{""2015"": 0.3992273333639637, ""2016"": 0.3394881212365135}","{""2015"": 27.969255656286155, ""2016"": 31.270511550548008}","{""2015"": ""e7a02bb1a8be557a19209e9a42462c063aadb514e9665dcdc361c476f70a8728"", ""2016"": ""dd29937941d6932d0f55a58fd2eefdcc7e5fd83fbf359c5dee30d5cf2fd6bec7""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.046,0.0021702438292235,0.00198463810384,0.1,3.973601208630116e-06,0.5,0.0,4.369973242499963e-06,4.850713282388802e-06,6.34265137436484e-06,9.050046474525046e-06,1.4373003415716318e-05,7.073206916810197e-06,3.973601208630116e-06,4.369973242499963e-06,4.850713282388802e-06,6.34265137436484e-06,9.050046474525046e-06,1.4373003415716318e-05,7.073206916810197e-06,0.0,1.0,0.0,"[{""const_opt"": 27.672207009014656, ""dens"": 368264100.3361273, ""key"": ""2015"", ""lml"": 792.9821702853594, ""ls_opt"": 0.3995664131324403, ""sigma"": 0.002355849554607, ""state_sha256"": ""1f6358db7b98f1d5461e6ede6016f1904a686f3b991f6ed72a3ed591a1649a9f""}, {""const_opt"": 28.318015816770703, ""dens"": 1009345361.5240134, ""key"": ""2016"", ""lml"": 1969.3629281015283, ""ls_opt"": 0.3379161895351323, ""sigma"": 0.0019846381038400003, ""state_sha256"": ""71bcf3fd865bfc6763bab2eb2e3faf8856a206368d709ff38604398fc688c1b3""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,27,100,100,"{""2015"": 792.9821702853594, ""2016"": 1969.3629281015283}","{""2015"": 0.3995664131324403, ""2016"": 0.3379161895351323}","{""2015"": 27.672207009014656, ""2016"": 28.318015816770703}","{""2015"": ""1f6358db7b98f1d5461e6ede6016f1904a686f3b991f6ed72a3ed591a1649a9f"", ""2016"": ""71bcf3fd865bfc6763bab2eb2e3faf8856a206368d709ff38604398fc688c1b3""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.047,0.0022138838262813,0.00201869901409,0.1,4.4115519993728235e-06,0.5,0.0,4.021288397600484e-06,4.8036399032807165e-06,6.529360302481834e-06,8.804353173274706e-06,1.155809615567986e-05,6.8428944603266345e-06,4.4115519993728235e-06,4.021288397600484e-06,4.8036399032807165e-06,6.529360302481834e-06,8.804353173274706e-06,1.155809615567986e-05,6.8428944603266345e-06,0.05,0.95,0.1,"[{""const_opt"": 28.705822294915528, ""dens"": 338097650.3786032, ""key"": ""2015"", ""lml"": 785.9171143367191, ""ls_opt"": 0.3998910505076019, ""sigma"": 0.0024090686384727, ""state_sha256"": ""dcb58cf8ab93576e6d0daea11932d4fe1e73e33ffe8c141a7b21768122ef62d0""}, {""const_opt"": 28.49142600125538, ""dens"": 1073163196.033531, ""key"": ""2016"", ""lml"": 1971.4426761709606, ""ls_opt"": 0.3364338890997906, ""sigma"": 0.00201869901409, ""state_sha256"": ""9b88906df9a27836ea785f657e4d844bfc0541a36675ead7ee05ef4335bca99a""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,28,100,100,"{""2015"": 785.9171143367191, ""2016"": 1971.4426761709606}","{""2015"": 0.3998910505076019, ""2016"": 0.3364338890997906}","{""2015"": 28.705822294915528, ""2016"": 28.49142600125538}","{""2015"": ""dcb58cf8ab93576e6d0daea11932d4fe1e73e33ffe8c141a7b21768122ef62d0"", ""2016"": ""9b88906df9a27836ea785f657e4d844bfc0541a36675ead7ee05ef4335bca99a""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.048,0.0022575986502891,0.00205290957824,0.1,4.918172658312726e-06,0.5,0.0,3.901681471736239e-06,4.777408382232074e-06,6.035121947857534e-06,8.517905488813765e-06,1.0607401378710876e-05,6.409603123156212e-06,4.918172658312726e-06,3.901681471736239e-06,4.777408382232074e-06,6.035121947857534e-06,8.517905488813765e-06,1.0607401378710876e-05,6.409603123156212e-06,0.25,0.75,0.5,"[{""const_opt"": 29.914312151972823, ""dens"": 309695977.1633491, ""key"": ""2015"", ""lml"": 787.9087404979714, ""ls_opt"": 0.4002021489641976, ""sigma"": 0.0024622877223383997, ""state_sha256"": ""491ac0dbe49959c6ee558fcf9904aacb494b79f95210b0c0b41dd53541a40fd3""}, {""const_opt"": 29.74122865999053, ""dens"": 1131056332.9028077, ""key"": ""2016"", ""lml"": 1973.1059308204935, ""ls_opt"": 0.3350370127601998, ""sigma"": 0.00205290957824, ""state_sha256"": ""17099a0fa4a8e396899dcf9f8b0d19fe80260bfb48376cc771c7b6f43053e4d4""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,29,100,100,"{""2015"": 787.9087404979714, ""2016"": 1973.1059308204935}","{""2015"": 0.4002021489641976, ""2016"": 0.3350370127601998}","{""2015"": 29.914312151972823, ""2016"": 29.74122865999053}","{""2015"": ""491ac0dbe49959c6ee558fcf9904aacb494b79f95210b0c0b41dd53541a40fd3"", ""2016"": ""17099a0fa4a8e396899dcf9f8b0d19fe80260bfb48376cc771c7b6f43053e4d4""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016,0.049,0.002301392438547,0.00208727807089,0.1,5.548337536801281e-06,0.5,0.0,3.6836920332635583e-06,4.579974939177997e-06,5.645411807097388e-06,7.934060228732241e-06,1.014135249605818e-05,6.096135866785097e-06,5.548337536801281e-06,3.6836920332635583e-06,4.579974939177997e-06,5.645411807097388e-06,7.934060228732241e-06,1.014135249605818e-05,6.096135866785097e-06,0.49,0.51,0.98,"[{""const_opt"": 29.892608738712585, ""dens"": 282792287.3460009, ""key"": ""2015"", ""lml"": 784.5336777220151, ""ls_opt"": 0.4005005381578606, ""sigma"": 0.0025155068062041, ""state_sha256"": ""aada783e44b5eced7ec0dc0527a566e0255bdf7b75e814ce9dcfa0475b6b58a8""}, {""const_opt"": 30.519044557904817, ""dens"": 1182668546.1841764, ""key"": ""2016"", ""lml"": 1968.8598413532466, ""ls_opt"": 0.3337216533781308, ""sigma"": 0.00208727807089, ""state_sha256"": ""9d734b44b3005037e4d706f869fe0dd2215473b3cc91582f69706107dbf596d3""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,30,100,100,"{""2015"": 784.5336777220151, ""2016"": 1968.8598413532466}","{""2015"": 0.4005005381578606, ""2016"": 0.3337216533781308}","{""2015"": 29.892608738712585, ""2016"": 30.519044557904817}","{""2015"": ""aada783e44b5eced7ec0dc0527a566e0255bdf7b75e814ce9dcfa0475b6b58a8"", ""2016"": ""9d734b44b3005037e4d706f869fe0dd2215473b3cc91582f69706107dbf596d3""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.05,0.0022282419633566,0.0019941875,0.1,8.718502991942041e-06,0.0614740608073711,1.5425165407045125,3.1184972789247948e-06,3.59482895477246e-06,5.0538425876838286e-06,7.618568336266338e-06,9.280771471651962e-06,5.46525233349428e-06,8.718502991942041e-06,3.1184972789247948e-06,3.59482895477246e-06,5.0538425876838286e-06,7.618568336266338e-06,9.280771471651962e-06,5.46525233349428e-06,0.93,0.07,0.14,"[{""const_opt"": 31.762319074539512, ""dens"": 257618672.70439032, ""key"": ""2015"", ""lml"": 785.9777121720509, ""ls_opt"": 0.4007869813135087, ""sigma"": 0.0025687258900698, ""state_sha256"": ""72800b3503bf614b5ce3f324aaffca2ddaaf83ea8bf0afc1e5021608dc9c33dd""}, {""const_opt"": 30.013713989478056, ""dens"": 1228412134.0044506, ""key"": ""2016"", ""lml"": 1967.2851783121398, ""ls_opt"": 0.3324841739350326, ""sigma"": 0.0021218125, ""state_sha256"": ""1c558b97c012dc8f18842f7970b9448c1e9ad6d66cba36c2c1f358f66440dad8""}, {""const_opt"": 55.05498246745823, ""dens"": 432274745.5035101, ""key"": ""2021"", ""lml"": 1670.3387787643253, ""ls_opt"": 0.3149751172998897, ""sigma"": 0.0019941875000000003, ""state_sha256"": ""a14fb560c43aa8dde637ddb958c34766e56f039d35f86657b1732aa1d1d6b268""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,31,100,100,"{""2015"": 785.9777121720509, ""2016"": 1967.2851783121398, ""2021"": 1670.3387787643253}","{""2015"": 0.4007869813135087, ""2016"": 0.3324841739350326, ""2021"": 0.3149751172998897}","{""2015"": 31.762319074539512, ""2016"": 30.013713989478056, ""2021"": 55.05498246745823}","{""2015"": ""72800b3503bf614b5ce3f324aaffca2ddaaf83ea8bf0afc1e5021608dc9c33dd"", ""2016"": ""1c558b97c012dc8f18842f7970b9448c1e9ad6d66cba36c2c1f358f66440dad8"", ""2021"": ""a14fb560c43aa8dde637ddb958c34766e56f039d35f86657b1732aa1d1d6b268""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
2015+2016+2021,0.051,0.0022599838186085,0.002001485875,0.1,1.073229783208838e-05,0.0089360664588765,2.368256657943298,3.0316883368013933e-06,3.821020192697378e-06,4.808234038077894e-06,7.161003787928549e-06,9.240530002789225e-06,5.368522010876288e-06,1.073229783208838e-05,3.0316883368013933e-06,3.821020192697378e-06,4.808234038077894e-06,7.161003787928549e-06,9.240530002789225e-06,5.368522010876288e-06,0.99,0.01,0.02,"[{""const_opt"": 32.01520032453974, ""dens"": 234115558.1361174, ""key"": ""2015"", ""lml"": 778.6044885695294, ""ls_opt"": 0.4010621817437751, ""sigma"": 0.0026219449739354997, ""state_sha256"": ""f6f60986920221fc37dfb452857083b162ff425b7f2a5320410cbfdc384349aa""}, {""const_opt"": 29.111346476563515, ""dens"": 1268115691.0640624, ""key"": ""2016"", ""lml"": 1966.7912382013767, ""ls_opt"": 0.3313211811282137, ""sigma"": 0.00215652060689, ""state_sha256"": ""a1222ecec53dc5a9cbf5c2a94187be2da303e2448788852b9942e940faef0ec5""}, {""const_opt"": 56.29895101592695, ""dens"": 505722115.71658146, ""key"": ""2021"", ""lml"": 1665.5414373154942, ""ls_opt"": 0.3194520988085376, ""sigma"": 0.002001485875, ""state_sha256"": ""d77d07a7f7a725f41d0872422d3821be86b446b161e24081de489aea1ef83fa8""}]",tilde_q_mu,asymptotic,count_scale,sidak_approx,False,2.25,0,True,32,100,100,"{""2015"": 778.6044885695294, ""2016"": 1966.7912382013767, ""2021"": 1665.5414373154942}","{""2015"": 0.4010621817437751, ""2016"": 0.3313211811282137, ""2021"": 0.3194520988085376}","{""2015"": 32.01520032453974, ""2016"": 29.111346476563515, ""2021"": 56.29895101592695}","{""2015"": ""f6f60986920221fc37dfb452857083b162ff425b7f2a5320410cbfdc384349aa"", ""2016"": ""a1222ecec53dc5a9cbf5c2a94187be2da303e2448788852b9942e940faef0ec5"", ""2021"": ""d77d07a7f7a725f41d0872422d3821be86b446b161e24081de489aea1ef83fa8""}",fixed_reviewed_max_lml,0,study_results/finalist_k15_2021_10pct_combined100toy_20260803/combined/raw_scan_and_bands/ul_bands_combined_all.csv,False,,100,24680,reject_then_clip,80,conditional GP posterior MVN then Poisson,asymptotic tilde_q_mu at alpha=0.1,False
