method,mass_MeV,dataset_set,observed_r,asimov_r,response_sd,z_standardized,p_asymptotic,p_local_common_truth,p_global_gp,gp_k,gp_n,p_global_gp_low,p_global_gp_high,p_global_gp_upper95,p_global_direct,direct_k,direct_n,p_global_direct_low,p_global_direct_high,p_global_direct_upper95,p_global_raw_ordering,raw_gp_k,raw_gp_low,raw_gp_high,raw_gp_upper95
fixed,75,2015+2016+2021,-1.913069703119156,-19.713721016337086,2.2142264769727036,8.039218886748671,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,76,2015+2016+2021,0.1754778379064665,-15.348100149837027,2.164128638042845,7.173130891970646,0.4303520916873128,3.6650853464530003e-13,0.0,0,200000,0.0,1.8444227173720117e-05,1.4978549188181866e-05,0.0,0,1000,0.0,0.003682083896865671,0.002991249545095295,1.0,200000,0.9999815557728263,1.0,1.0
fixed,77,2015+2016+2021,3.516769647984688,-11.058180178409545,2.173269150501987,6.706463312667773,0.00021841635248034337,9.96989743527151e-12,0.0,0,200000,0.0,1.8444227173720117e-05,1.4978549188181866e-05,0.0,0,1000,0.0,0.003682083896865671,0.002991249545095295,1.0,200000,0.9999815557728263,1.0,1.0
fixed,78,2015+2016+2021,2.8694585831292048,-6.9674096418103035,2.0735330633137554,4.744013200936863,0.00205587588815246,1.0476259283918484e-06,0.00017,34,200000,0.00011773272464019003,0.0002375499358668395,0.00022632168914121648,0.001,1,1000,2.531748749129404e-05,0.005558924279826672,0.004734993575499777,1.0,200000,0.9999815557728263,1.0,1.0
fixed,79,2015+2016+2021,2.0841817455705693,-0.6149531541822925,2.077885230902535,1.2989817048656174,0.01857181927608967,0.09697510391251757,0.99956,199912,200000,0.9994579353675179,0.9996470926440972,0.9996341924978505,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,80,2015+2016+2021,0.8521974339043763,6.2298065592252465,2.1486558330517376,-2.502778268440994,0.19705226032665268,0.9938388642055898,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,81,2015+2016+2021,1.8299575584079852,11.063970041482559,2.0669473247666157,-4.467463864429738,0.03362814274206396,0.9999960423811882,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,82,2015+2016+2021,-0.2466184298724357,14.955389937314639,2.148300913054275,-7.076293770025972,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,83,2015+2016+2021,-2.103687782707286,15.631532067421183,2.1348854729902844,-8.307340170940018,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,84,2015+2016+2021,-1.423915737785359,17.19820587462838,2.105263976518871,-8.845504326353447,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,85,2015+2016+2021,-0.7701999248415361,10.857873637329591,2.006085968361535,-5.796398432350496,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,86,2015+2016+2021,0.1781975774549703,9.088317980471636,2.0647513544578153,-4.315347891057024,0.42928390609363376,0.9999920324126494,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,87,2015+2016+2021,-0.8960904100829089,6.760011684927867,1.969299498709348,-3.8877286568287257,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,88,2015+2016+2021,-0.1148318153496979,3.0308462228079396,1.9450948036393563,-1.6172363590051952,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,89,2015+2016+2021,1.040449410388839,0.07462132003028694,1.951164822439914,0.49500077043762647,0.14906557804028298,0.3102997883346047,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,90,2015+2016+2021,3.3638597129741865,-4.031654589945745,1.9462742965335822,3.79983146059717,0.00038430300801232286,7.239726424530584e-05,0.010425,2085,200000,0.009984467831145327,0.010879807156618668,0.010806368609894845,0.014,14,1000,0.00767450156502078,0.023378156010314503,0.02180013152550217,1.0,200000,0.9999815557728263,1.0,1.0
fixed,91,2016+2021,3.8078734880038727,-6.347495978721147,2.010987944293369,5.049940500908107,7.008347294386339e-05,2.2097384806565705e-07,2.5e-05,5,200000,8.117480179060692e-06,5.8340687798037695e-05,5.2564450062278393e-05,0.0,0,1000,0.0,0.003682083896865671,0.002991249545095295,1.0,200000,0.9999815557728263,1.0,1.0
fixed,92,2016+2021,3.529528079350307,-7.287084886236569,1.9306022266303766,5.602714436140433,0.00020815076246244105,1.0551036265893535e-08,0.0,0,200000,0.0,1.8444227173720117e-05,1.4978549188181866e-05,0.0,0,1000,0.0,0.003682083896865671,0.002991249545095295,1.0,200000,0.9999815557728263,1.0,1.0
fixed,93,2016+2021,2.258291718054037,-8.065841539025055,2.005839836681544,5.1470376987622855,0.011963739144856303,1.323160797806413e-07,1.5e-05,3,200000,3.0933712969053215e-06,4.383573331190015e-05,3.8767821914078806e-05,0.0,0,1000,0.0,0.003682083896865671,0.002991249545095295,1.0,200000,0.9999815557728263,1.0,1.0
fixed,94,2016+2021,2.045554218163876,-5.42397353970868,1.9695799932640605,3.792447010742518,0.02040012484841163,7.458504370845303e-05,0.010735,2147,200000,0.010287963991023243,0.011196300448408997,0.011121818496201476,0.014,14,1000,0.00767450156502078,0.023378156010314503,0.02180013152550217,1.0,200000,0.9999815557728263,1.0,1.0
fixed,95,2016+2021,2.41187333886393,-4.429635375392681,1.9434214825185052,3.5203422293092133,0.0079353969764541,0.00021549515611728325,0.02904,5808,200000,0.028308409359464038,0.029785282909491853,0.029665173435713614,0.028,28,1000,0.018684686195537575,0.04021488737384331,0.038188865025176225,1.0,200000,0.9999815557728263,1.0,1.0
fixed,96,2016+2021,1.9690736188882896,-2.788422125025511,1.9298963189484764,2.4651561315511343,0.024472318889205712,0.006847678007820401,0.49448,98896,200000,0.4922864204916047,0.49667373951471966,0.49632144072719564,0.49,490,1000,0.45858487071411774,0.5214741586781122,0.5164989399406327,1.0,200000,0.9999815557728263,1.0,1.0
fixed,97,2016+2021,-0.1243277054593687,-1.0856945140367613,1.9051147223206508,0.5046241033749066,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,98,2016+2021,-0.6270569470759791,0.3725663422865315,1.880161042631754,-0.5316689723361615,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,99,2016+2021,-1.8502121099551272,1.5580490365409136,1.8648239765333927,-1.8276583685028625,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,100,2016+2021,-1.5050901601585498,2.6321536649506823,1.8933347476516464,-2.185162359820822,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,101,2016+2021,-1.9963250569549191,2.7059962950339953,1.834329883581039,-2.5635091016501828,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,102,2016+2021,-4.2803339980133055,2.885315196527708,1.8932016445863555,-3.784937127553907,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,103,2016+2021,-3.105243315197215,2.884591301342968,1.8682289674531187,-3.2061565904878795,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,104,2016+2021,-2.6032420763772124,2.747280031819582,1.8502230648654105,-2.89182542894416,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,105,2016+2021,-2.283934085780243,2.0661913116534976,1.8409069359412449,-2.3630338462544533,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,106,2016+2021,-2.1472435525785714,1.3674245651171397,1.889846380796159,-1.8597639223009457,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,107,2016+2021,-2.7971672204134315,0.46081503077600383,1.8244723922349941,-1.7857120036759664,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,108,2016+2021,-3.1194016882873843,-0.07940153042671201,1.8648129440374162,-1.6301903993002724,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,109,2016+2021,-1.5156806825664535,-0.9055313796572919,1.8524898745873808,-0.32936714595812017,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,110,2016+2021,-1.0070112731396608,-0.7953637288588877,1.8081097224596145,-0.11705459113004706,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,111,2016+2021,-1.260798903887739,-1.7207573097545623,1.821705411695319,0.25248780780575053,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,112,2016+2021,-1.9574941976767049,-0.8494344672373497,1.8297912598523918,-0.6055661947629708,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,113,2016+2021,-1.1915391259557035,-0.7696648864932621,1.8202639403051457,-0.23176542155294202,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,114,2016+2021,0.6599997926012799,-0.803000251555026,1.8176271274943785,0.8048955817319197,0.2546269812180829,0.2104399691186974,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,115,2016+2021,-0.023844779450707,-0.7561749709051026,1.8535880856852387,0.3950878823132196,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,116,2016+2021,0.2188628951286752,-0.9775492927686947,1.7828639516369833,0.6710619656642072,0.4133784255572633,0.2510905276533209,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,117,2016+2021,0.5898861838267354,-1.4367621570579299,1.8135435392048413,1.1175074086025312,0.27763347871801036,0.13188871683292436,0.999985,199997,200000,0.9999561642666881,0.9999969066287031,0.9999959115306796,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,118,2016+2021,2.2932169122302857,-0.31472806168537265,1.8115838168371812,1.4395938789455698,0.01091775997431356,0.07499116620501244,0.997395,199479,200000,0.9971617346226973,0.9976136568901962,0.997579619382657,0.998,998,1000,0.9927941610885425,0.9997576988831227,0.9996445238665224,1.0,200000,0.9999815557728263,1.0,1.0
fixed,119,2016+2021,2.5180692147130537,-0.897949048884687,1.7924693244319778,1.905761073306097,0.005900006510539964,0.028340605740182455,0.90671,181342,200000,0.9054269666085819,0.9079812314339852,0.9077778468622546,0.9,900,1000,0.8797120634813074,0.91789466564442,0.9152152323315307,1.0,200000,0.9999815557728263,1.0,1.0
fixed,120,2016+2021,2.663011865919048,-0.30380389631191335,1.7838039264345011,1.6631961160445954,0.003872234156956992,0.048136592429308483,0.97905,195810,200000,0.9784128474751419,0.9796732143165929,0.9795741161552142,0.973,973,1000,0.9609582531940298,0.9821330940747504,0.9808751081617658,1.0,200000,0.9999815557728263,1.0,1.0
fixed,121,2016+2021,4.238409429577706,0.028558157411745742,1.8248052011866016,2.307014068914563,1.1255448097673997e-05,0.010527017904192467,0.631265,126253,200000,0.6291461660347384,0.6333800288237261,0.6330405841257304,0.628,628,1000,0.5972011879793189,0.658042703830825,0.6533372688716503,1.0,200000,0.9999815557728263,1.0,1.0
fixed,122,2016+2021,3.520002266398234,0.3790270353012194,1.7615849767274203,1.7830392927919678,0.0002157715555389904,0.03728995367091957,0.952655,190531,200000,0.9517151574913095,0.9535816947463238,0.9534337682900537,0.944,944,1000,0.9278922537167472,0.9574244503133829,0.9554731150793502,1.0,200000,0.9999815557728263,1.0,1.0
fixed,123,2016+2021,4.086329410081903,0.7774560065462902,1.7989216989372707,1.839364884803135,2.1912572169411103e-05,0.0329307676902517,0.933835,186767,200000,0.9327368112073633,0.9349205941737021,0.9347470940961936,0.925,925,1000,0.9068915530385009,0.9405538717887368,0.9382564098817877,1.0,200000,0.9999815557728263,1.0,1.0
fixed,124,2016+2021,3.829668898862663,1.2173278212694758,1.7862252204846945,1.4624925500068378,6.415789455606825e-05,0.07180314220017892,0.99662,199324,200000,0.9963557967765237,0.9968696431736438,0.9968306242598106,0.997,997,1000,0.9912579767615217,0.9993809000683505,0.9991818246017782,1.0,200000,0.9999815557728263,1.0,1.0
fixed,125,2016+2021,4.000812250966657,1.4028594281698765,1.732287856717271,1.4997235088399026,3.1562714513126915e-05,0.06684301916566592,0.99512,199024,200000,0.9948048010547544,0.9954207137900822,0.9953734837033679,0.994,994,1000,0.9869865767290255,0.9977950175148487,0.9973838591507543,1.0,200000,0.9999815557728263,1.0,1.0
fixed,126,2016+2021,4.124459732939377,1.755052891331193,1.7615309032951485,1.3450838910495027,1.8580299718486278e-05,0.08929907236559159,0.999165,199833,200000,0.9990283787585742,0.9992867997339264,0.9992683274390609,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,127,2016+2021,2.414720946441944,1.5985644079078314,1.7659284796354329,0.4621685124544817,0.007873634498839488,0.3219802408272423,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,128,2016+2021,1.1582492610067476,1.1375146130530585,1.7695026426950948,0.01171778298228967,0.12338116538063548,0.49532538791176356,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,129,2016+2021,1.42305333065929,1.0771593174227823,1.755639222266003,0.19701884581392667,0.07736034792200155,0.4219063949971502,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,130,2016+2021,0.7482878094826444,1.1953933036778526,1.7955036209266524,-0.24901397523468027,0.22714328797723637,0.5983250144097167,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,131,2016+2021,-1.2030364686972146,0.4534046355492472,1.7557441376734613,-0.9434410565319693,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,132,2016+2021,-1.8456627971971424,0.19246019339732612,1.795466630041503,-1.135149468384916,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,133,2016+2021,-1.22920610656862,-0.08759415701967745,1.7771749150073428,-0.6423745574555477,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,134,2016+2021,-1.2216531077983803,-0.3241788046434722,1.7727997633908141,-0.5062468540938426,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,135,2016+2021,-2.5520003806037277,-0.6056391489635906,1.7628458335698922,-1.1041017850656927,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,136,2016+2021,-2.818192618651346,-0.7561114606950062,1.7926416475286955,-1.1503030518113249,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,137,2016+2021,-3.230788573767471,-1.0826461822668452,1.7439744846604088,-1.2317510436048136,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,138,2016+2021,-2.7750962535457218,-0.9941880337027057,1.765960363104364,-1.008464435018448,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,139,2016+2021,-2.8371274196149554,-1.4327356723108307,1.7591632826735866,-0.7983293882587874,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,140,2016+2021,-2.420763513685591,-1.7229734258428007,1.753603199335622,-0.39791789163429797,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,141,2016+2021,-3.8375976619581977,-1.2188918768728976,1.7271278056035035,-1.5162200368664993,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,142,2016+2021,-2.688182816071827,-1.4400751390154178,1.7618279195626871,-0.708416334647602,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,143,2016+2021,-1.4464434160235593,-1.4319352143885031,1.7175125242036284,-0.008447217374314808,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,144,2016+2021,-1.508222306842341,-2.024365469552322,1.7530660547649655,0.294423111614685,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,145,2016+2021,-0.8205101794310784,-1.4699816180904302,1.7417847374448452,0.37287698341651,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,146,2016+2021,-1.79766898300868,-1.5313155379266232,1.7691710419376596,-0.15055268188786144,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,147,2016+2021,-1.5214077010501743,-1.3207181257926324,1.725551977810659,-0.11630456679269222,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,148,2016+2021,-1.1953960176362175,-1.1711295325975966,1.7224363812736139,-0.014088465212676059,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,149,2016+2021,-1.088874486089167,-1.319743456670245,1.7575988177274668,0.13135475983056594,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,150,2016+2021,-0.3101986675760548,-0.9236259692302389,1.7194517745439895,0.35675749139103896,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,151,2016+2021,0.6270542304407279,-0.5304845206228113,1.7562026013289778,0.659114586316858,0.26531184383435935,0.2549110948620273,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,152,2016+2021,0.8415781975756655,-0.15212183087656583,1.750266628017251,0.5677420871458433,0.2000120486586326,0.28510505449283285,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,153,2016+2021,1.3539218160769002,0.010480272104376747,1.7467852836501756,0.7690936925946595,0.08788066128601263,0.2209188461445315,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,154,2016+2021,0.7906481893308107,0.13415581978019117,1.7350361606920104,0.37837388316378423,0.21457465889482807,0.3525764333911093,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,155,2016+2021,2.1453556077696816,0.38574587536526367,1.7654370480428325,0.9966992220737212,0.015962212784390757,0.15945526370720536,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,156,2016+2021,3.1453390084540342,0.625923743637555,1.7240678234018483,1.4613202744224352,0.0008294723597366333,0.07196378422411748,0.99667,199334,200000,0.9964076769484418,0.9969177601540357,0.9968790439721269,0.997,997,1000,0.9912579767615217,0.9993809000683505,0.9991818246017782,1.0,200000,0.9999815557728263,1.0,1.0
fixed,157,2016+2021,3.3744016873638367,1.0005987156566367,1.7564229685286206,1.3514984797174265,0.0003698816732949922,0.08826790328901324,0.999085,199817,200000,0.9989424736025154,0.9992127237789826,0.9991932999192212,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,158,2016+2021,3.1168099616807976,1.1688793887277868,1.7437699679266738,1.1170800098530669,0.0009140969008207147,0.13198005842787675,0.999985,199997,200000,0.9999561642666881,0.9999969066287031,0.9999959115306796,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,159,2016+2021,2.8112303464052006,1.3434642353416169,1.7382547763788188,0.8443906675874496,0.0024676219802242136,0.19922556780486533,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,160,2016+2021,3.10526154560537,1.4284131510662255,1.7286450883404438,0.9700362473762466,0.0009505541942273177,0.16601421237385394,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,161,2016+2021,2.8577987039367017,1.6137747069370982,1.756304496723101,0.708319086650802,0.0021329545782287572,0.23937356344333427,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,162,2016+2021,2.060246609126503,1.633752543603051,1.7469103262861603,0.2441419339652973,0.019687485591771813,0.4035604481774926,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,163,2016+2021,2.1908125927346793,1.7341113509415453,1.7395194289947709,0.2625444902659416,0.014232678485784264,0.39645084482689347,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,164,2016+2021,2.0109518658031247,1.7958519664408978,1.7337720477077998,0.12406469446004044,0.02216527059024098,0.4506320259406086,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,165,2016+2021,1.4089665894255772,1.785298445165809,1.7622508237378263,-0.21355181150774677,0.07942252382792642,0.5845517093702541,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,166,2016+2021,0.8289907202770752,1.617690821070253,1.7229402494830208,-0.45776404668115,0.2035548291271695,0.676439015658446,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,167,2016+2021,-0.5334567905678039,1.5409611767432503,1.7557799576814395,-1.1814794662825436,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,168,2016+2021,-1.3870643395426072,1.3138940251287372,1.7513730784522619,-1.542194748738663,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
fixed,169,2016+2021,-2.7841709144681848,1.1258567206276926,1.7504819150258502,-2.2336863931771247,0.5,1.0,1.0,200000,200000,0.9999815557728263,1.0,1.0,1.0,1000,1000,0.9963179161031344,1.0,1.0,1.0,200000,0.9999815557728263,1.0,1.0
