group,scope_key,scope_label,dataset_set,source_state,source_file,mass_GeV,mass_MeV,A90_events,eps2_90,p0_local_asymptotic,Z_local_asymptotic,gp_support,edge_diagnostic,yield_coordinate,limit_method,pvalue_method,limit_coordinate
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.078,78.0,28076.97907365336,6.325979774193705e-06,0.0024748453213005,2.810289817861899,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.079,79.0,26693.816069750246,5.944903574943779e-06,0.0044329798213582,2.617179916143105,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.08,80.0,23679.602296518267,5.22104226249093e-06,0.0162827691095127,2.1373991780735397,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.081,81.0,20409.32998800176,4.461044701073265e-06,0.0431087884657172,1.7156966571400207,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.082,82.0,13266.48476746417,2.877770124752489e-06,0.3340449190769816,0.4287710647301886,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.083,83.0,9080.322258651626,1.9566200027329515e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.084,84.0,7874.208699202645,1.687685254957798e-06,0.4999026019832914,0.000244140625,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.085,85.0,7095.154852067096,1.5139200468828342e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.086,86.0,6877.389581094645,1.462434233898645e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.087,87.0,6650.741493928079,1.4103417516526662e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.088,88.0,6828.9677969011655,1.4452311982755591e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.089,89.0,7430.643576413526,1.5708946566928583e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.09,90.0,9329.83363420815,1.971562233467136e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.091,91.0,13253.702416518188,2.8014913558683615e-06,0.2899526460346541,0.5535230637442877,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.092,92.0,16368.598729349476,3.4632226435631154e-06,0.1109143903094854,1.2216796875,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.093,93.0,18180.06039878853,3.853797709039529e-06,0.0648929441391367,1.5149467563085908,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.094,94.0,17644.86490560061,3.750046984044306e-06,0.078741783691939,1.4135857510796312,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.095,95.0,14640.303258448204,3.1208902841141055e-06,0.1751400554778506,0.9340461050045168,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.096,96.0,11754.60288118056,2.5145430210669087e-06,0.3601999159184514,0.3579244779919373,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.097,97.0,9601.095651903635,2.0625293686720685e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.098,98.0,9618.654286420371,2.0766017193651205e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.099,99.0,9886.903904496909,2.1462102668888667e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.1,100.0,11874.735236651351,2.5924877486740605e-06,0.3126359250497131,0.4883925044152377,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.101,101.0,12831.369220489574,2.8188062783347535e-06,0.2301743786702577,0.7382726921110316,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.102,102.0,12326.073356810772,2.7255264495648733e-06,0.2817704890477287,0.5775899731125014,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.103,103.0,13151.081311621736,2.9295019355541984e-06,0.2117528402703546,0.8003540760518215,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.104,104.0,12470.24648890876,2.79990686790375e-06,0.2363995224009992,0.717932277413042,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.105,105.0,11228.464733585295,2.5417887549412116e-06,0.3308414976257754,0.4375907258921752,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.106,106.0,9811.24565980136,2.240218772686332e-06,0.4715612348640948,0.0713458945127073,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.107,107.0,8638.39831153898,1.990257100159222e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.108,108.0,7825.967533955145,1.8203565881216856e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.109,109.0,7584.48335848088,1.7816680148857564e-06,0.4999026019832914,0.000244140625,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.11,110.0,7096.334305505969,1.6844727609179269e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.111,111.0,6863.534004978026,1.6467794178163187e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.112,112.0,6471.402903185057,1.5700092258250729e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.113,113.0,6381.399582338065,1.5659320509211038e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.114,114.0,6563.773319573531,1.630157554347235e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.115,115.0,6600.815457825659,1.6591895052727468e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.116,116.0,6776.965463087001,1.724987213593001e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.117,117.0,7213.428891339288,1.8599378835269568e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.118,118.0,8454.674745715867,2.2091879097961996e-06,0.5,0.0,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.119,119.0,9620.395137251917,2.547207370199787e-06,0.3669915905210145,0.3398318233808791,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.12,120.0,10824.40665753266,2.9058350895826468e-06,0.2497029352966522,0.6754248677139613,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.121,121.0,12104.547568666963,3.2964980840561824e-06,0.1600970596611521,0.9940590515844402,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.122,122.0,12266.662341844312,3.389371970967706e-06,0.1394035708587602,1.083002886748055,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.123,123.0,12640.092638458083,3.543993591488403e-06,0.118066305255229,1.1847087782325203,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.124,124.0,12013.54482042221,3.419511444920579e-06,0.1428139427193437,1.0677619951610913,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
individual,individual_2021_10pct,2021 10% (current),2021,v4p9p5_support036,v4p9p5_2021_10pct_observed.csv,0.125,125.0,11419.006344117355,3.301453249854425e-06,0.1641486476897588,0.977549275622144,36--300 MeV,False,standalone fitted signal yield,observed asymptotic 90% CLs,fixed-mass local asymptotic profile LRT,electron-channel epsilon^2
