method,mass_MeV,asimov_r,response_sd,toy_r_mean,toy_r_sd,z_mean,z_sd,z_skew,z_excess_kurtosis,normality_KS,normality_p,normality_holm_p
profiled,163,1.1408063712503544,0.9579629184468642,1.1500683732263388,0.9829836117809059,0.009668434756327284,1.0261186449415052,0.03649901477598922,-0.019128170315402038,0.020885148475514814,0.7674252605405026,1.0
profiled,164,1.119082306351463,0.9551826359774637,1.1187432516570193,0.9771566038280217,-0.0003549632098335209,1.023004990902155,0.0613412257885747,-0.02470126580984111,0.022639305443637348,0.6758677309741117,1.0
profiled,165,1.070950402191248,0.9511730771831597,1.0566371265482473,0.9697787976401651,-0.015048024367330064,1.0195608148541222,0.08490297396920138,-0.09744738061824965,0.0266168752341559,0.470014378071968,1.0
profiled,166,0.9460624284754416,0.9482117186097087,0.9192354551644794,0.961704782559124,-0.02829217650916251,1.0142300118049576,0.0858732682466634,-0.10414094419073816,0.03579854224555712,0.15041161224632948,1.0
profiled,167,1.0255218472002747,0.9467026318978833,0.9826026351527442,0.959423413049591,-0.045335473464871504,1.0134369343900587,0.06651047102826659,-0.05280186295605338,0.033990721136776814,0.19373907381653577,1.0
profiled,168,1.0161209243701617,0.9480877251168344,0.9587144310059077,0.9649779063612495,-0.06054976965046113,1.0178149983350262,0.06239781604269063,-0.0060292164675073145,0.04168319816237864,0.06019124709913126,1.0
profiled,169,0.96043179362355,0.9502339925785911,0.8911738003468798,0.9685060574625929,-0.07288519861169049,1.0192290162493745,0.04554987476057943,0.048377451579250774,0.0548546298990793,0.004681179815776429,0.6460028145771471
profiled,170,0.5880726457355725,0.9479975363919723,0.5112783727439957,0.9657264223068702,-0.08100682759561982,1.018701405050453,0.03576158922057019,0.09339595087996289,0.047711014757621906,0.02039115500685241,1.0
profiled,171,0.3621229242877151,0.9496563136447189,0.28010750518452765,0.96718971043251,-0.08636326418809091,1.0184628865578738,0.0452220628908425,0.12262560603512185,0.05934188501936649,0.0016726835776445217,0.23417570087023304
profiled,172,0.09619630334308316,0.9515667927586773,0.008171467241498092,0.9696213277776491,-0.09250515756901646,1.0189734815846507,0.043941674500165256,0.12344390225159074,0.0639125976853846,0.0005395557873612457,0.07607736601793565
profiled,173,-0.15982286943337656,0.9539680179832309,-0.25122785508296114,0.9707506470874071,-0.0958155660635484,1.017592444178219,0.043000973783771206,0.07231967657376437,0.06424407203503923,0.0004954301979908697,0.0703510881147035
profiled,174,-0.270614702870492,0.9590274512398955,-0.3638974500968004,0.9773659006755597,-0.09726806788033668,1.0191219233734707,0.06830044881883152,0.05684218198087709,0.05775310589399424,0.0024303942117652154,0.3378247954353649
profiled,175,-0.21068523425831834,0.9667261115044353,-0.30598310930945116,0.9855138253957315,-0.09857794665629618,1.0194343709844131,0.0689701644497466,0.03513118885657418,0.048346486524505294,0.018038255941805127,1.0
profiled,176,-0.4704297031573469,0.9697717276864664,-0.5641188259505509,0.9916115257505148,-0.09660945985372588,1.0225205555498618,0.06982497987479505,0.023807108519568132,0.04897578239290157,0.015950393972305195,1.0
profiled,177,-0.33218781785748824,0.977748544103256,-0.4207895956634866,0.9996372062617763,-0.09061816388308687,1.0223868010753168,0.06092114923040036,0.03238371439784338,0.046630592754813405,0.02502400513359959,1.0
