scenario,background_toy_index,mass_GeV,inj_nsigma,strength,role,attempt,optimizer_seed,optimizer_restarts,fit_ok,refit_fallback_used,error,gp_lml,gp_ls,gp_const,gp_const_lo,gp_const_hi,gp_ls_lo,gp_ls_hi,gp_ls_init,gp_const_init,sigma_A,sigmaA_reference,A_hat,Zhat,pull,amplitude_nll,n_blind,integral_density,A_per_eps2_unit,optimizer_warning_count,optimizer_warnings,n_train,n_train_low,n_train_high,train_domain_lo,train_domain_hi,bin_width_median,n_zero_train,min_y_train,max_y_train,training_counts_sha256,ls_at_lower,ls_at_upper,const_at_lower,const_at_upper,covariance_valid,covariance_min_eigenvalue,covariance_min_eigenvalue_relative,top_branch_replicates,study_id,scenario_label,source_family,truth_model,truth_function_tag,mass_MeV,n_attempts,optimizer_gate_status,optimizer_trigger_reasons,accepted,sigmaA_ref,sigmaA_ref_mode,reference_top_branch_replicates,eps2_hat_signed,eps2_injected,eps2_sigma,A_up_wald90,eps2_up_wald90,A_up_wald90_over_sigmaA_ref,A_up_wald90_minus_injected_over_sigmaA_ref,p0_wald_local,upper_limit_diagnostic,nominal_Z_residual,pull_identity_residual,refit_ls_over_hi,refit_ls_over_lo,refit_upper_boundary,refit_lower_boundary,refit_constant_lower_boundary,refit_constant_upper_boundary,analysis_partition,gp_support_mode,gp_support_low_GeV,gp_support_high_GeV,declared_result_commit,declared_integration_commit,signal_seed,reference_attempt_selected,reference_gp_lml,reference_gp_ls,reference_gp_const,Nsig_full,Nsig_win,Nsig_train,signal_counts_sha256,support,cohort
2016_full,12,0.044,0.0,0.0,reference_bonly,2,2339449755,12,True,False,,2264.932647273837,0.1898633854979888,32.497682957652934,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,15869.884979734432,15886.543759671393,-16762.6490936841,-1.0562552353145416,-1.0562552353145416,-81919805.31873469,34,860222960.5301845,1136261674.9357364,0,,694,47,647,0.028,0.21,0.00025,0,90.0,355083.0,56b187ca2adee05c1f93b37be59e7b81896944a3ac04abfbef8957ea9815d5be,False,False,False,False,True,-0.009387784496607,-7.563201081516311e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,15869.884979734432,matched_refit_bonly_multistart_v1,3,-1.4752454882043034e-05,0.0,1.3966751963742846e-05,19533.145773548276,1.7190710735406096e-05,1.2308309605577965,1.2308309605577965,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.0562552353145416,0.0,0.371021611090452,4.94695481453936,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,12,0.044,2.0,31739.769959468864,injected_refit,0,2265751803,12,True,False,,2264.9782089113355,0.1901850728074619,32.580020538673224,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,15849.745962288003,15869.884979734432,13721.406897681378,0.865717780608555,-1.1368234610611028,-82298181.71738555,34,860222960.5301845,1136261674.9357364,0,,694,47,647,0.028,0.21,0.00025,0,90.0,355083.0,e2066370a524f628b717e7009d6c7b8f16c9451593c5e5f8250ef166d99ef183,False,False,False,False,True,-0.0104565981693191,-8.469421669657803e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,15869.884979734432,matched_refit_bonly_multistart_v1,3,1.2075921594783544e-05,2.7933503927485693e-05,1.3949028038092035e-05,35920.46657402329,3.1612847081245474e-05,2.263435848457194,0.2634358484571943,0.1933224734354153,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.134282219391445,0.0,0.3716502364755679,4.955336486340906,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,2372581940.0,2.0,2264.932647273837,0.1898633854979888,32.497682957652934,31716.0,30840.0,876.0,0839693f8d8cdf3a8052707d14bf47060276735de7b030d8f066e64100fdaa71,028_210,initial_0_24
2016_full,12,0.044,5.0,79349.42489867216,injected_refit,0,2774305378,12,True,False,,2265.3920487341547,0.190506399038089,32.71372001777346,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,15852.62958197918,15869.884979734432,56593.12511168035,3.5699519009776024,-1.4354905392390254,-82865325.72187766,34,860222960.5301845,1136261674.9357364,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",694,47,647,0.028,0.21,0.00025,0,90.0,355083.0,bc4579f73dac0e35c1be132a4e0056f20066a388ca6977575a735abd24817282,False,False,False,False,True,-0.008270392803362,-6.722221311186884e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,15869.884979734432,matched_refit_bonly_multistart_v1,3,4.980641903184941e-05,6.983375981871423e-05,1.3951565851128224e-05,76910.7000850775,6.768748940637052e-05,4.846330025913302,-0.1536699740866982,0.000178523390492,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-1.4300480990223976,0.0,0.3722781562583117,4.963708750110823,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1420327398.0,2.0,2264.932647273837,0.1898633854979888,32.497682957652934,79176.0,77046.0,2130.0,250e7afe4b5d30eb547651e6d4f67c0cae1c6f9d9d162e599448da64187026cc,028_210,initial_0_24
2016_full,12,0.049,0.0,0.0,reference_bonly,0,1820814164,12,True,False,,2236.7539243090564,0.1885907422662971,32.39551398866756,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,16969.400706209024,16950.947653042513,29310.7909343882,1.72727319260388,1.72727319260388,-128883290.82457472,38,1181452549.4516191,1737908933.3476803,0,,690,65,625,0.028,0.21,0.00025,0,90.0,355083.0,72f8442e31ba9a782c234feed058bde884f62b8192f58054831d8a8c48bb207b,False,False,False,False,True,-0.0166215334673012,-1.1920280960524587e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,3,pass_replicated_initial3,,True,16969.400706209024,matched_refit_bonly_multistart_v1,3,1.6865550531423833e-05,0.0,9.764263466625602e-06,51471.05287445265,2.961665705653837e-05,3.033168570037929,3.033168570037929,0.0420593056332814,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.72727319260388,0.0,0.3767425944291567,5.023234592388756,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,12,0.049,2.0,33938.80141241805,injected_refit,0,2933078288,12,True,False,,2236.474850880384,0.1885850280557793,32.367378339107816,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,16998.08620024831,16969.400706209024,62787.34718106848,3.6937891972892376,1.697164341255606,-129298948.91973646,38,1181452549.4516191,1737908933.3476803,0,,690,65,625,0.028,0.21,0.00025,0,90.0,355083.0,f91c48bdde7ff338675da4ad30587584b820d0040ef7526599e2969803c106d8,False,False,False,False,True,-0.0204295609578961,-1.4624231804072864e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,16969.400706209024,matched_refit_bonly_multistart_v1,3,3.612809968133552e-05,1.9528526933251203e-05,9.780769218733126e-06,84572.34113060671,4.866327545005343e-05,4.983814254540061,2.983814254540061,0.0001104684893983,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.6937891972892376,0.0,0.3767311793062841,5.023082390750455,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1039435216.0,0.0,2236.7539243090564,0.1885907422662971,32.39551398866756,33761.0,33002.0,759.0,59b06f3d3900ad2d44d52c205cf467648485ed884da271e0f79694c5870d6faa,028_210,initial_0_24
2016_full,12,0.049,5.0,84847.00353104512,injected_refit,0,3831655687,12,True,False,,2236.167759666252,0.1885137907413239,32.31485282290863,1e-08,1e+18,0.0375436860050397,0.5005824800671963,0.1370901581123418,1.0,17055.81095424395,16969.400706209024,114670.20627125356,6.72323389247701,1.7485655076862603,-129929829.85803355,38,1181452549.4516191,1737908933.3476803,0,,690,65,625,0.028,0.21,0.00025,0,90.0,355083.0,2c646b5d1d1a02fd812d422bb7137c792cdcd0ca5d36398195bb436e30b58237,False,False,False,False,True,-0.0178822791863563,-1.2740994155737232e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,49.0,1,pass_single_untriggered,,True,16969.400706209024,matched_refit_bonly_multistart_v1,3,6.598171174042353e-05,4.8821317333128015e-05,9.81398428132242e-06,136528.10751169734,7.85588386663664e-05,8.045546797757115,3.045546797757115,8.886746648191861e-12,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.72323389247701,0.0,0.3765888704615043,5.021184939486723,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,1233030178.0,0.0,2236.7539243090564,0.1885907422662971,32.39551398866756,84988.0,83075.0,1913.0,16c518647114939a703b15f5e82addb5cbcdd6b81f0109e7e9a80f01e08ff83b,028_210,initial_0_24
2016_full,12,0.054,0.0,0.0,reference_bonly,1,3983074848,12,True,False,,2241.034058247027,0.184985290704388,32.30052835123209,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,18372.08961348048,18404.616416033114,-47571.59451039251,-2.589340434932723,-2.589340434932723,-157479492.4610107,40,1351815439.307058,2191420973.779595,0,,688,84,604,0.028,0.21,0.00025,0,90.0,355083.0,438838ed6c07d63991d7616190f4e9ac6321e3020471bef837fe653492c5a126,False,False,False,False,True,-0.0317933233791125,-2.6118286808275748e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,3,pass_replicated_initial3,,True,18372.08961348048,matched_refit_bonly_multistart_v1,3,-2.1708104047368255e-05,0.0,8.383642318524362e-06,18023.675178628902,8.224652129500729e-06,0.9810356664820574,0.9810356664820574,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.589340434932723,0.0,0.3757018690781787,5.009358254375716,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,12,0.054,2.0,36744.17922696096,injected_refit,0,1767868730,12,True,False,,2241.2066347567616,0.1848555822002714,32.314708879528574,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,18433.60235061957,18372.08961348048,-11365.37341789163,-0.6165573717884626,-2.6098833928266645,-157932532.45621994,40,1351815439.307058,2191420973.779595,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",688,84,604,0.028,0.21,0.00025,0,90.0,355151.0,8aa9338e8a2781a4d8e0326ff251d445dd0127ea838440e9b4c64d17f11691af,False,False,False,False,True,-0.0282897652054996,-2.3105895019973657e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,18372.08961348048,matched_refit_bonly_multistart_v1,3,-5.186303112856269e-06,1.6767284637048723e-05,8.411712113363006e-06,25061.79056301318,1.1436319567476131e-05,1.3641230306553778,-0.6358769693446222,0.5,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.6165573717884625,0.0,0.3754384333896093,5.005845778528124,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3616197140.0,1.0,2241.034058247027,0.184985290704388,32.30052835123209,36539.0,35583.0,956.0,cc394e8bf99230c2d9d8a977e43fe17fa9050ad922e9a5c07497be538a952bc2,028_210,initial_0_24
2016_full,12,0.054,5.0,91860.4480674024,injected_refit,0,975210801,12,True,False,,2241.548422391135,0.1846566335506945,32.34445217645119,1e-08,1e+18,0.0369279419260544,0.4923725590140595,0.134841778634272,1.0,18529.93357795428,18372.08961348048,42439.738046670514,2.2903340623499364,-2.6670743212770853,-158619277.95850673,40,1351815439.307058,2191420973.779595,0,,688,84,604,0.028,0.21,0.00025,0,90.0,355254.0,581b0111a7f56bf98e7f69bb3ea564ffbc515e32b2c9660bafaaafca3a555367,False,False,False,False,True,-0.0318459997504088,-2.5775166442968497e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,54.0,1,pass_single_untriggered,,True,18372.08961348048,matched_refit_bonly_multistart_v1,3,1.9366310058388145e-05,4.191821159262181e-05,8.455670452946002e-06,66303.42672757257,3.0255905880656743e-05,3.608921365097337,-1.3910786349026631,0.0110009793434496,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,-2.7096659376500636,0.0,0.3750343721844614,5.000458295792819,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3757462841.0,1.0,2241.034058247027,0.184985290704388,32.30052835123209,92001.0,89501.0,2500.0,39ea57a7e4b92fe2bc78a2d5fb7306a428c88a29be62c226f80a3a9f1772d24b,028_210,initial_0_24
2016_full,12,0.059,0.0,0.0,reference_bonly,1,3600601337,12,True,False,,2225.0851314215106,0.1877526406641231,32.32547653440345,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17549.452580350066,17525.0360296795,64806.47400995994,3.6927917673354127,3.6927917673354127,-181269615.38907897,44,1407669152.528734,2493258205.917214,0,,684,102,582,0.028,0.21,0.00025,0,90.0,347091.0,4bc7fa2c39c6100036744489f70240ed77c279908c4f74f5c86be23cb77b8f38,False,False,False,False,True,-0.0260368480849577,-2.525653065257437e-08,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,3,pass_replicated_initial3,,True,17549.452580350066,matched_refit_bonly_multistart_v1,3,2.5992684534700684e-05,0.0,7.0387625873245705e-06,87298.11149900124,3.501366657164424e-05,4.974406529167069,4.974406529167069,0.00011090281822,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.6927917673354127,0.0,0.3858986844604914,5.145315792806553,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,12,0.059,2.0,35098.90516070013,injected_refit,0,543358782,12,True,False,,2224.732917571383,0.1879193079249266,32.31639376153516,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17532.89697892462,17549.452580350066,97795.31485741863,5.577818370516481,3.575929851871177,-181705089.3608901,44,1407669152.528734,2493258205.917214,1,"ConvergenceWarning: lbfgs failed to converge (status=2):
ABNORMAL_TERMINATION_IN_LNSRCH.

Increase the number of iterations (max_iter) or scale the data as shown in:
    https://scikit-learn.org/stable/modules/preprocessing.html",684,102,582,0.028,0.21,0.00025,0,90.0,347188.0,b2c4683587c3ae919b39a9bc65661f2285da45de7d7ccd45e9ccf512e97ff9bb,False,False,False,False,True,-0.0226453322488382,-2.2050532656055026e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,17549.452580350066,matched_refit_bonly_multistart_v1,3,3.922390173040339e-05,1.407752517464914e-05,7.032122440152426e-06,120264.62652737282,4.823592929202058e-05,6.852899027860951,4.852899027860951,1.2177687890201329e-08,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.577818370516481,0.0,0.386241245164081,5.149883268854413,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3136536557.0,1.0,2225.0851314215106,0.1877526406641231,32.32547653440345,34929.0,34094.0,835.0,dffafbcca3ed51945765ffa18856e2e554355a1f28f1b27d44c62d38cfafab8f,028_210,initial_0_24
2016_full,12,0.059,5.0,87747.26290175034,injected_refit,0,253845568,12,True,False,,2224.1747372526797,0.1881196837667366,32.30570535832567,1e-08,1e+18,0.0364900130963024,0.4865335079506998,0.1332426886433587,1.0,17519.582718461363,17549.452580350066,148216.71980963682,8.460059933588063,3.4515352265877,-182363188.194667,44,1407669152.528734,2493258205.917214,0,,684,102,582,0.028,0.21,0.00025,0,90.0,347346.0,98af05f631316677426bf1ac1944ab37441d388ecd9ecd75f9c3a338384d6419,False,False,False,False,True,-0.0230573829553264,-2.2545173479754128e-08,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,59.0,1,pass_single_untriggered,,True,17549.452580350066,matched_refit_bonly_multistart_v1,3,5.944699969617114e-05,3.519381293662286e-05,7.0267823352119685e-06,170668.96847742258,6.845218360151241e-05,9.725030891762334,4.725030891762333,1.336200719089485e-17,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,3.460059933588063,0.0,0.386653089032048,5.155374520427308,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,3382979811.0,1.0,2225.0851314215106,0.1877526406641231,32.32547653440345,87705.0,85603.0,2102.0,2bd0ebe7a148532c47c75eaaf6f797bbbec4244c00473c307839668c0d05af7b,028_210,initial_0_24
2016_full,13,0.044,0.0,0.0,reference_bonly,1,832258421,12,True,False,,2306.559310097436,0.1684246444383638,34.215983051685775,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,21835.91281474167,21805.48760848023,30386.50628742882,1.3915839720203746,1.3915839720203746,-81920703.59442177,34,860065142.8213905,1136053214.7778976,0,,694,47,647,0.028,0.21,0.00025,0,93.0,355163.0,5fd36645b085b61a22851febeb3dfc8bdfc12fa8ed7e563d2e3508fbee332494,False,False,False,False,True,-0.014213393060892,-5.943531105042669e-09,3,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,3,pass_replicated_initial3,,True,21835.91281474167,matched_refit_bonly_multistart_v1,3,2.6747432155605043e-05,0.0,1.9220853856754123e-05,59423.17549489946,5.2306683104203794e-05,2.7213506483128196,2.7213506483128196,0.0820242075964299,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.3915839720203746,0.0,0.3291270866310356,4.388361155080475,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,,,,,,,,,,028_210,initial_0_24
2016_full,13,0.044,2.0,43671.82562948335,injected_refit,0,1611732828,12,True,False,,2306.6631539728505,0.168503747471087,34.20785222413904,1e-08,1e+18,0.0383798503556107,0.5117313380748101,0.1401433986229378,1.0,21907.608090307953,21835.91281474167,72036.91969139656,3.288214733185139,1.294759973110076,-82440801.68509068,34,860065142.8213905,1136053214.7778976,0,,694,47,647,0.028,0.21,0.00025,0,93.0,355163.0,d37062465cceedd6522313f32438029e361d2546625e335c0cdbac883fde094c,False,False,False,False,True,-0.0139556069171916,-5.818714231643302e-09,1,v4p9p7_2016_support_combined_100toy_20260902,2016 full-statistics normalization with independent 10-percent threshold shape,2016_10pct_threshold_shape_full_normalization,2016_10pct_logistic_exp_Chebyshev5_blended_fShiftSigPowTail_full_normalization,logistic_exp_Chebyshev5_blended_fShiftSigPowTail,44.0,1,pass_single_untriggered,,True,21835.91281474167,matched_refit_bonly_multistart_v1,3,6.340981104963471e-05,3.8441707713508246e-05,1.928396293882322e-05,100118.94329294772,8.812874431460619e-05,4.585058758127862,2.5850587581278615,0.0005041245265768,90pct_CLs_Wald_tilde_q_mu_from_profiled_Ahat_sigmaA,1.2882147331851388,0.0,0.3292816658542288,4.390422211389718,False,False,False,False,v4p9p7_2016_full_support_edge_scan_028_210,028_210,0.028,0.21,4c7698e28f0c2c9eedf531a5b614ca727d7c305b,675b1c65be9238d6d97d7eeb0f09fd860404d13a,836024473.0,1.0,2306.559310097436,0.1684246444383638,34.215983051685775,43555.0,42390.0,1165.0,4ecb4bd44b9fff7207cec0bba5b8964ddeddb05695e77bde8dcbcd03d58ca075,028_210,initial_0_24
