scope_key,selected_scope_key,mass_MeV,mass_GeV,dataset_set,sigma_by_dataset_GeV,sigma_effective_GeV,next_mass_step_GeV,next_interval_sigma_mid_GeV,N_eff_next_interval_contribution,independence_width_sigma,p0_local_asymptotic,is_scope_scan_minimum,report_target_toys
pair_2016_2021,pair_2016_2021,142,0.142,2016+2021,"{""2016"":0.0062334147054399994,""2021"":0.0033845835}",0.0033845835,0.0010000000000000009,0.0033961331875,0.1308677898971372,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,143,0.143,2016+2021,"{""2016"":0.006281477042890001,""2021"":0.003407682875}",0.003407682875,0.0010000000000000009,0.0034193184375,0.1299804193637478,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,144,0.144,2016+2021,"{""2016"":0.006329267517439999,""2021"":0.003430954}",0.003430954,0.0010000000000000009,0.0034426754375,0.12909856084696478,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,145,0.145,2016+2021,"{""2016"":0.006376768806249999,""2021"":0.003454396875}",0.003454396875,0.0010000000000000009,0.0034662041875000004,0.128222234006647,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,146,0.146,2016+2021,"{""2016"":0.0064239633198399995,""2021"":0.0034780115}",0.0034780115,0.0010000000000000009,0.0034899046875,0.1273514563410107,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,147,0.147,2016+2021,"{""2016"":0.0064708332020900015,""2021"":0.0035017978749999996}",0.0035017978749999996,0.0010000000000000009,0.0035137769374999996,0.1264862432504496,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,148,0.148,2016+2021,"{""2016"":0.006517360330239999,""2021"":0.0035257559999999997}",0.0035257559999999997,0.0010000000000000009,0.0035378209375,0.12562660810032725,2.25,0.4999311292015692,False,300
pair_2016_2021,pair_2016_2021,149,0.149,2016+2021,"{""2016"":0.006563526314890001,""2021"":0.0035498858750000004}",0.0035498858750000004,0.0010000000000000009,0.0035620366875000003,0.12477256228272487,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,150,0.15,2016+2021,"{""2016"":0.006609312499999999,""2021"":0.0035741875}",0.0035741875,0.0010000000000000009,0.0035864241875000003,0.1239241152771321,2.25,0.4897854617196261,False,300
pair_2016_2021,pair_2016_2021,151,0.151,2016+2021,"{""2016"":0.00665469996289,""2021"":0.003598660875}",0.003598660875,0.0010000000000000009,0.0036109834375,0.12308127471006845,2.25,0.4675344455817288,False,300
pair_2016_2021,pair_2016_2021,152,0.152,2016+2021,"{""2016"":0.0066996695142400005,""2021"":0.003623306}",0.003623306,0.0010000000000000009,0.0036357144375,0.12224404641362728,2.25,0.4619934256332241,False,300
pair_2016_2021,pair_2016_2021,153,0.153,2016+2021,"{""2016"":0.00674420169809,""2021"":0.003648122875}",0.003648122875,0.0010000000000000009,0.0036606171875000005,0.1214124344829337,2.25,0.431224357159325,False,300
pair_2016_2021,pair_2016_2021,154,0.154,2016+2021,"{""2016"":0.00678827679184,""2021"":0.0036731115000000003}",0.0036731115000000003,0.0010000000000000009,0.0036856916875000006,0.12058644133251169,2.25,0.4072150614174588,False,300
pair_2016_2021,pair_2016_2021,155,0.155,2016+2021,"{""2016"":0.006831874806250002,""2021"":0.0036982718750000008}",0.0036982718750000008,0.0010000000000000009,0.0037109379375000005,0.11976606775155609,2.25,0.2769760665243616,False,300
pair_2016_2021,pair_2016_2021,156,0.156,2016+2021,"{""2016"":0.006874975485440002,""2021"":0.003723604}",0.003723604,0.0010000000000000009,0.0037363559375,0.11895131295810728,2.25,0.165157683348367,False,300
pair_2016_2021,pair_2016_2021,157,0.157,2016+2021,"{""2016"":0.006917558306890003,""2021"":0.003749107875}",0.003749107875,0.0010000000000000009,0.0037619456875,0.11814217465212802,2.25,0.1067071839016047,False,300
pair_2016_2021,pair_2016_2021,158,0.158,2016+2021,"{""2016"":0.006959602481440002,""2021"":0.0037747835}",0.0037747835,0.0010000000000000009,0.0037877071875000003,0.1173386490674828,2.25,0.0683046379095118,False,300
pair_2016_2021,pair_2016_2021,159,0.159,2016+2021,"{""2016"":0.007001086953289999,""2021"":0.003800630875}",0.003800630875,0.0010000000000000009,0.0038136404375,0.11654073102282203,2.25,0.0496597017190692,False,300
pair_2016_2021,pair_2016_2021,160,0.16,2016+2021,"{""2016"":0.007041990400000004,""2021"":0.00382665}",0.00382665,0.0010000000000000009,0.0038397454375,0.11574841397137407,2.25,0.0409732687899445,False,300
pair_2016_2021,pair_2016_2021,161,0.161,2016+2021,"{""2016"":0.00708229123249,""2021"":0.003852840875}",0.003852840875,0.0010000000000000009,0.0038660221875,0.11496169004965,2.25,0.0498859069777848,False,300
pair_2016_2021,pair_2016_2021,162,0.162,2016+2021,"{""2016"":0.00712196759504,""2021"":0.0038792035}",0.0038792035,0.0010000000000000009,0.0038924706875000004,0.11418055012506624,2.25,0.0806728138240592,False,300
pair_2016_2021,pair_2016_2021,163,0.163,2016+2021,"{""2016"":0.00716099736529,""2021"":0.0039057378750000007}",0.0039057378750000007,0.0010000000000000009,0.0039190909375000004,0.11340498384249212,2.25,0.1327490818299346,False,300
pair_2016_2021,pair_2016_2021,164,0.164,2016+2021,"{""2016"":0.007199358154240002,""2021"":0.003932444}",0.003932444,0.0010000000000000009,0.003945882937500001,0.11263497966972943,2.25,0.2258488609115687,False,300
pair_2016_2021,pair_2016_2021,165,0.165,2016+2021,"{""2016"":0.007237027306250001,""2021"":0.003959321875}",0.003959321875,0.0010000000000000009,0.0039728466875,0.11187052494193303,2.25,0.3602214782435301,False,300
pair_2016_2021,pair_2016_2021,166,0.166,2016+2021,"{""2016"":0.007273981899040003,""2021"":0.0039863715000000004}",0.0039863715000000004,0.0010000000000000009,0.003999982187500001,0.11111160590498123,2.25,0.4980063205992636,False,300
pair_2016_2021,pair_2016_2021,167,0.167,2016+2021,"{""2016"":0.007310198743690001,""2021"":0.004013592875}",0.004013592875,0.0010000000000000009,0.0040272894375000005,0.11035820775780654,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,168,0.168,2016+2021,"{""2016"":0.0073456543846400005,""2021"":0.004040986000000001}",0.004040986000000001,0.0010000000000000009,0.0040547684375,0.10961031469369693,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,169,0.169,2016+2021,"{""2016"":0.007380325099690003,""2021"":0.004068550875}",0.004068550875,0.0010000000000000009,0.0040824191875,0.10886790994057977,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,170,0.17,2016+2021,"{""2016"":0.0074141869,""2021"":0.0040962875}",0.0040962875,0.0010000000000000009,0.0041102416875,0.10813097580029953,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,171,0.171,2016+2021,"{""2016"":0.007447215530090005,""2021"":0.004124195875}",0.004124195875,0.0009999999999999731,0.0041382359375,0.10739949368689966,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,172,0.172,2016+2021,"{""2016"":0.007479386467840004,""2021"":0.004152276}",0.004152276,0.0010000000000000009,0.0041664019375,0.10667344416394173,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,173,0.173,2016+2021,"{""2016"":0.007510674924490002,""2021"":0.004180527875}",0.004180527875,0.0010000000000000009,0.004194739687500001,0.10595280698081333,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,174,0.174,2016+2021,"{""2016"":0.007541055844640002,""2021"":0.0042089515000000004}",0.0042089515000000004,0.0010000000000000009,0.0042232491875,0.1052375611081426,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,175,0.175,2016+2021,"{""2016"":0.007570503906250001,""2021"":0.0042375468749999996}",0.0042375468749999996,0.0010000000000000009,0.0042519304375,0.10452768477222879,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,176,0.176,2016+2021,"{""2016"":0.007598993520640003,""2021"":0.004266314}",0.004266314,0.0010000000000000009,0.0042807834375,0.10382315548856702,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,177,0.177,2016+2021,"{""2016"":0.007626498832490003,""2021"":0.004295252875}",0.004295252875,0.0010000000000000009,0.0043098081875,0.10312395009445995,2.25,0.5,False,300
pair_2016_2021,pair_2016_2021,178,0.178,2016+2021,"{""2016"":0.00765299371984,""2021"":0.0043243635}",0.0043243635,0.0010000000000000009,0.0043390046875,0.10243004478073517,2.25,0.4940705265436035,False,300
pair_2016_2021,pair_2016_2021,179,0.179,2016+2021,"{""2016"":0.007678451794090001,""2021"":0.004353645875}",0.004353645875,0.0010000000000000009,0.0043683729375,0.10174141512258299,2.25,0.2790854882629272,False,300
pair_2016_2021,pair_2016_2021,180,0.18,2016+2021,"{""2016"":0.007702846400000003,""2021"":0.004383100000000001}",0.004383100000000001,0.0,0.0,0.0,2.25,0.1691454906755001,False,300
all_2015_2016_2021,all_2015_2016_2021,50,0.05,2015+2016+2021,"{""2015"":0.0025687258900698,""2016"":0.0021218125,""2021"":0.0019941875000000003}",0.0019941875000000003,0.000999999999999994,0.0019978366875,0.22246285055491644,2.25,0.0706215424417923,False,300
all_2015_2016_2021,all_2015_2016_2021,51,0.051,2015+2016+2021,"{""2015"":0.0026219449739354997,""2016"":0.00215652060689,""2021"":0.002001485875}",0.002001485875,0.0010000000000000009,0.0020052209374999998,0.22164362845650015,2.25,0.1118988428955194,False,300
all_2015_2016_2021,all_2015_2016_2021,52,0.052,2015+2016+2021,"{""2015"":0.0026751640578012,""2016"":0.0021914098662399995,""2021"":0.002008956}",0.002008956,0.0010000000000000009,0.0020127769375000003,0.2208115743796596,2.25,0.1857208171919668,False,300
all_2015_2016_2021,all_2015_2016_2021,53,0.053,2015+2016+2021,"{""2015"":0.0027283831416668996,""2016"":0.0022264874860900004,""2021"":0.002016597875}",0.002016597875,0.0010000000000000009,0.0020205046875,0.2199670444686582,2.25,0.3338639147995363,False,300
all_2015_2016_2021,all_2015_2016_2021,54,0.054,2015+2016+2021,"{""2015"":0.0027816022255325997,""2016"":0.0022617604078400003,""2021"":0.0020244115}",0.0020244115,0.0010000000000000009,0.0020284041875,0.2191103958389185,2.25,0.4441320102137384,False,300
all_2015_2016_2021,all_2015_2016_2021,55,0.055,2015+2016+2021,"{""2015"":0.0028348213093983,""2016"":0.0022972353062500005,""2021"":0.002032396875}",0.002032396875,0.0010000000000000009,0.0020364754375,0.21824198625741825,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,56,0.056,2015+2016+2021,"{""2015"":0.002888040393264,""2016"":0.0023329185894400005,""2021"":0.002040554}",0.002040554,0.0010000000000000009,0.0020447184375,0.2173621738295911,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,57,0.057,2015+2016+2021,"{""2015"":0.0029412594771297,""2016"":0.00236881639889,""2021"":0.002048882875}",0.002048882875,0.0010000000000000009,0.0020531331875000003,0.21647131669310896,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,58,0.058,2015+2016+2021,"{""2015"":0.0029944785609954,""2016"":0.0024049346094400003,""2021"":0.0020573835}",0.0020573835,0.000999999999999994,0.0020617196875,0.2155697727188928,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,59,0.059,2015+2016+2021,"{""2015"":0.0030476976448610997,""2016"":0.0024412788292900002,""2021"":0.002066055875}",0.002066055875,0.0010000000000000009,0.0020704779375,0.21465789921967948,2.25,0.4998622584051908,False,300
all_2015_2016_2021,all_2015_2016_2021,60,0.06,2015+2016+2021,"{""2015"":0.0031009167287268,""2016"":0.0024778544,""2021"":0.0020749}",0.0020749,0.0010000000000000009,0.0020794079375,0.21373605266640705,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,61,0.061,2015+2016+2021,"{""2015"":0.0031541358125924995,""2016"":0.00251466639649,""2021"":0.002083915875}",0.002083915875,0.0010000000000000009,0.0020885096875,0.2128045884127338,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,62,0.062,2015+2016+2021,"{""2015"":0.0032073548964581997,""2016"":0.0025517196270400003,""2021"":0.0020931035}",0.0020931035,0.0010000000000000009,0.0020977831875,0.211863860427876,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,63,0.063,2015+2016+2021,"{""2015"":0.0032605739803239,""2016"":0.00258901863329,""2021"":0.0021024628750000002}",0.0021024628750000002,0.0010000000000000009,0.0021072284375000003,0.21091422103800495,2.25,0.4327047016002195,False,300
all_2015_2016_2021,all_2015_2016_2021,64,0.064,2015+2016+2021,"{""2015"":0.0033137930641896,""2016"":0.0026265676902400004,""2021"":0.0021119940000000003}",0.0021119940000000003,0.0010000000000000009,0.0021168454375,0.20995602067637723,2.25,0.0491167958864395,False,300
all_2015_2016_2021,all_2015_2016_2021,65,0.065,2015+2016+2021,"{""2015"":0.0033670121480552997,""2016"":0.0026643708062500005,""2021"":0.002121696875}",0.002121696875,0.0010000000000000009,0.0021266341875000004,0.20898960764235563,2.25,0.0052224867521403,False,300
all_2015_2016_2021,all_2015_2016_2021,66,0.066,2015+2016+2021,"{""2015"":0.003420231231921,""2016"":0.00270243172304,""2021"":0.0021315715000000002}",0.0021315715000000002,0.0010000000000000009,0.0021365946875,0.2080153278694534,2.25,0.002844895053562,True,300
all_2015_2016_2021,all_2015_2016_2021,67,0.067,2015+2016+2021,"{""2015"":0.0034734503157867,""2016"":0.0027407539156900002,""2021"":0.002141617875}",0.002141617875,0.0010000000000000009,0.0021467269375,0.20703352470250763,2.25,0.01979720387392,False,300
all_2015_2016_2021,all_2015_2016_2021,68,0.068,2015+2016+2021,"{""2015"":0.0035266693996524002,""2016"":0.00277934059264,""2021"":0.002151836}",0.002151836,0.0010000000000000009,0.0021570309375000003,0.2060445386840655,2.25,0.1546843414163939,False,300
all_2015_2016_2021,all_2015_2016_2021,69,0.069,2015+2016+2021,"{""2015"":0.0035798884835181,""2016"":0.002818194695690001,""2021"":0.0021622258750000002}",0.0021622258750000002,0.0010000000000000009,0.0021675066875,0.20504870735004124,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,70,0.07,2015+2016+2021,"{""2015"":0.0036331075673838,""2016"":0.002857318900000001,""2021"":0.0021727875000000004}",0.0021727875000000004,0.000999999999999987,0.0021781541875,0.20404636503467855,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,71,0.071,2015+2016+2021,"{""2015"":0.0036863266512494994,""2016"":0.00289671561409,""2021"":0.002183520875}",0.002183520875,0.0010000000000000009,0.0021889734375,0.20303784268485206,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,72,0.072,2015+2016+2021,"{""2015"":0.0037395457351151996,""2016"":0.00293638697984,""2021"":0.002194426}",0.002194426,0.0010000000000000009,0.0021999644375,0.20202346768364285,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,73,0.073,2015+2016+2021,"{""2015"":0.0037927648189808997,""2016"":0.00297633487249,""2021"":0.002205502875}",0.002205502875,0.0010000000000000009,0.0022111271875,0.20100356368326042,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,74,0.074,2015+2016+2021,"{""2015"":0.0038459839028465994,""2016"":0.00301656090064,""2021"":0.0022167515}",0.0022167515,0.0010000000000000009,0.0022224616875,0.19997845044716653,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,75,0.075,2015+2016+2021,"{""2015"":0.0038992029867122996,""2016"":0.0030570664062500004,""2021"":0.002228171875}",0.002228171875,0.0010000000000000009,0.0022339679375000003,0.19894844370139703,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,76,0.076,2015+2016+2021,"{""2015"":0.003952422070578,""2016"":0.00309785246464,""2021"":0.002239764}",0.002239764,0.0010000000000000009,0.0022456459375,0.19791385499498176,2.25,0.4341895495474167,False,300
all_2015_2016_2021,all_2015_2016_2021,77,0.077,2015+2016+2021,"{""2015"":0.0040056411544437,""2016"":0.00313891988449,""2021"":0.002251527875}",0.002251527875,0.0010000000000000009,0.0022574956875,0.196874991569367,2.25,0.1881234839691591,False,300
all_2015_2016_2021,all_2015_2016_2021,78,0.078,2015+2016+2021,"{""2015"":0.0040588602383094,""2016"":0.0031802692078400003,""2021"":0.0022634635}",0.0022634635,0.0010000000000000009,0.0022695171875000003,0.1958321562367303,2.25,0.0630995221926668,False,300
all_2015_2016_2021,all_2015_2016_2021,79,0.079,2015+2016+2021,"{""2015"":0.0041120793221751,""2016"":0.0032219007100900005,""2021"":0.002275570875}",0.002275570875,0.0010000000000000009,0.0022817104375,0.1947856472670603,2.25,0.0311304781958761,False,300
all_2015_2016_2021,all_2015_2016_2021,80,0.08,2015+2016+2021,"{""2015"":0.0041652984060407995,""2016"":0.003263814400000001,""2021"":0.00228785}",0.00228785,0.0010000000000000009,0.0022940754375000002,0.19373575828386191,2.25,0.0487498921847231,False,300
all_2015_2016_2021,all_2015_2016_2021,81,0.081,2015+2016+2021,"{""2015"":0.0042185174899065,""2016"":0.0033060100196900003,""2021"":0.0023003008750000003}",0.0023003008750000003,0.0010000000000000009,0.0023066121875000003,0.19268277816833687,2.25,0.0839878204256946,False,300
all_2015_2016_2021,all_2015_2016_2021,82,0.082,2015+2016+2021,"{""2015"":0.0042717365737722,""2016"":0.0033484870446400007,""2021"":0.0023129235000000003}",0.0023129235000000003,0.0010000000000000009,0.0023193206875000002,0.19162699097187472,2.25,0.3957622986964634,False,300
all_2015_2016_2021,all_2015_2016_2021,83,0.083,2015+2016+2021,"{""2015"":0.0043249556576379,""2016"":0.0033912446836900003,""2021"":0.002325717875}",0.002325717875,0.0010000000000000009,0.0023322009375,0.19056867583668263,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,84,0.084,2015+2016+2021,"{""2015"":0.0043781747415036,""2016"":0.003434281879040001,""2021"":0.002338684}",0.002338684,0.0010000000000000009,0.0023452529375000003,0.18950810692437084,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,85,0.085,2015+2016+2021,"{""2015"":0.0044313938253693,""2016"":0.00347759730625,""2021"":0.002351821875}",0.002351821875,0.000999999999999987,0.0023584766875,0.1884455533523007,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,86,0.086,2015+2016+2021,"{""2015"":0.004484612909235,""2016"":0.0035211893742400006,""2021"":0.0023651315}",0.0023651315,0.0010000000000000009,0.0023718721875,0.1873812791375146,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,87,0.087,2015+2016+2021,"{""2015"":0.0045378319931007,""2016"":0.0035650562252900002,""2021"":0.002378612875}",0.002378612875,0.0010000000000000009,0.0023854394375000003,0.18631554314798854,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,88,0.088,2015+2016+2021,"{""2015"":0.004591051076966399,""2016"":0.0036091957350400006,""2021"":0.002392266}",0.002392266,0.0010000000000000009,0.0023991784375,0.18524859906108793,2.25,0.5,False,300
all_2015_2016_2021,all_2015_2016_2021,89,0.089,2015+2016+2021,"{""2015"":0.004644270160832099,""2016"":0.00365360551249,""2021"":0.002406090875}",0.002406090875,0.0010000000000000009,0.0024130891875,0.18418069532891843,2.25,0.4319897972982636,False,300
all_2015_2016_2021,all_2015_2016_2021,90,0.09,2015+2016+2021,"{""2015"":0.004697489244697799,""2016"":0.0036982828999999992,""2021"":0.0024200875}",0.0024200875,0.0,0.0,0.0,2.25,0.1060444580309974,False,300
final_total_search_window,individual_2015_full,19,0.019,2015,"{""2015"":0.0009189342902331}",0.0009189342902331,0.0010000000000000009,0.0009455438321659499,0.47004108040804343,2.25,0.5,False,300
final_total_search_window,individual_2015_full,20,0.02,2015,"{""2015"":0.0009721533740987999}",0.0009721533740987999,0.0010000000000000009,0.0009987629160316499,0.4449949405513979,2.25,0.4833791450286052,False,300
