mass_MeV,old_gp_mean_counts_per_0p625MeV,old_gp_pointwise_std_counts_per_0p625MeV,new_gp_mean_counts_per_0p625MeV,new_gp_pointwise_std_counts_per_0p625MeV,delta_gp_mean_new_minus_old_counts_per_0p625MeV
61.014816759687506,818022.22535023151,535.36344118049624,819314.42687911319,541.22984268375922,1292.2015288816765
61.015771523281252,818065.59548998624,535.43878945586539,819358.15302089404,541.32160609583991,1292.5575309077976
61.016726286875006,818108.9633577104,535.51428807443392,819401.87714407453,541.41334114718074,1292.9137863641372
61.017681050468759,818152.32938122319,535.58966215080443,819445.5988307423,541.50507400066681,1293.2694495191099
61.018635814062506,818195.69296474743,535.66502647004575,819489.31821144943,541.59682690731211,1293.6252467019949
61.019590577656253,818239.05470300466,535.74039044090034,819533.03566717671,541.68856019551879,1293.9809641720494
61.020545341250006,818282.41414302809,535.81584256036388,819576.75075609551,541.7802825245293,1294.3366130674258
61.02150010484376,818325.77104591683,535.89118732388238,819620.46364455717,541.87199400680242,1294.6925986403367
61.022454868437507,818369.12610184145,535.96658501173124,819664.17421268974,541.96370337389055,1295.0481108482927
61.023409632031253,818412.47888141335,536.04186664716474,819707.88245987927,542.05541957158709,1295.4035784659209
61.024364395625,818455.82952711754,536.11728993968245,819751.58844512433,542.14710273046535,1295.758918006788
61.02531915921876,818499.17756179685,536.19263233929678,819795.29247800447,542.23878402279956,1296.1149162076181
61.026273922812507,818542.52410450776,536.26796574618481,819838.9940091829,542.33048510134859,1296.4699046751484
61.027228686406254,818585.86782062124,536.34328040978153,819882.69336010667,542.42214893940024,1296.825539485435
61.02818345,818629.20968628582,536.41858584839156,819926.39045863925,542.51385047671636,1297.1807723534293
61.029138213593754,818672.54922443465,536.4938817504077,819970.08544729976,542.60550148141101,1297.5362228651065
61.030092977187508,818715.88686332572,536.56912401604859,820013.77799142862,542.69716790874884,1297.8911281028995
61.031047740781254,818759.22226888943,536.64443683426623,820057.46847224142,542.78882800018528,1298.2462033519987
61.032002504375001,818802.55515454174,536.71978422985535,820101.15648338839,542.88045948143554,1298.6013288466493
61.032957267968754,818845.88618683571,536.79503364437198,820144.84244195488,542.97208477751428,1298.9562551191775
61.033912031562508,818889.21469797986,536.87028227580606,820188.52592964948,543.06373414405221,1299.3112316696206
61.034866795156255,818932.54128314229,536.9454683911091,820232.20742324123,543.1553684249584,1299.6661400989396
61.035821558750008,818975.86560818483,537.0207515177309,820275.8865402221,543.24703137331301,1300.0209320372669
61.036776322343755,819019.18762473983,537.09598962763789,820319.5634112187,543.33863947010605,1300.375786478864
61.037731085937502,819062.50754678005,537.17124512128078,820363.23823859135,543.43022819561872,1300.7306918113027
61.038685849531255,819105.82537368406,537.24644673089608,820406.91053231142,543.52183215024729,1301.0851586273639
61.039640613125009,819149.14079499303,537.32165650964555,820450.58059021924,543.61347366238181,1301.4397952262079
61.040595376718755,819192.45395312691,537.39686567712511,820494.24851911573,543.70507361535954,1301.794565988821
61.041550140312502,819235.76510974497,537.47205665978129,820537.91425871442,543.79663637611873,1302.1491489694454
61.042504903906256,819279.07404966652,537.54719382903318,820581.5775935353,543.88824551614618,1302.5035438687773
61.043459667500009,819322.381177717,537.62234843216095,820625.23880949174,543.97981737756118,1302.8576317747356
61.044414431093756,819365.68546797696,537.69754654798351,820668.89776271675,544.07139159047529,1303.2122947397875
61.045369194687503,819408.98811212252,537.77274431965964,820712.55433315248,544.16293729225515,1303.5662210299633
61.046323958281249,819452.2880601869,537.8477903878869,820756.20878298837,544.25454260853871,1303.9207228014711
61.04727872187501,819495.58612260874,537.92297803676672,820799.86096824426,544.34611083596405,1304.2748456355184
61.048233485468756,819538.88179779227,537.99804967783655,820843.51078081119,544.43764603211071,1304.6289830189198
61.049188249062503,819582.17537147552,538.07319178484033,820887.15850678144,544.52918809906782,1304.9831353059271
61.05014301265625,819625.46696229675,538.14831572941625,820930.80383495602,544.62070605608562,1305.3368726592744
61.05109777625001,819668.7558778557,538.2233679797356,820974.4470753473,544.71223967722437,1305.6911974916002
61.052052539843757,819712.04295257246,538.29849959196179,821018.08783309162,544.80375806570282,1306.0448805191554
61.053007303437504,819755.3278041333,538.37363062452471,821061.72650183958,544.89527439744234,1306.3986977062887
61.05396206703125,819798.61055114784,538.44861925607256,821105.36286595336,544.9868150383403,1306.7523148055188
61.054916830625004,819841.89090686035,538.52368702284718,821148.9971040088,545.07830539020813,1307.1061971484451
61.055871594218758,819885.16910921072,538.59874539199609,821192.62894062453,545.1698243826462,1307.4598314138129
61.056826357812504,819928.4449905752,538.67379425433558,821236.258554389,545.26131074615489,1307.8135638138046
61.057781121406251,819971.71890831564,538.74884285163853,821279.88604032574,545.3527862459274,1308.1671320101013
61.058735885000004,820014.99050390825,538.8239084056994,821323.51107517909,545.44429474487947,1308.5205712708412
61.059690648593758,820058.25989596767,538.89882265994459,821367.13377779617,545.53577480708486,1308.8738818285055
61.060645412187505,820101.52708412556,538.97392256065791,821410.75450615783,545.62723546246571,1309.2274220322724
61.061600175781258,820144.79223466199,539.04888014473931,821454.37286523916,545.71868976889232,1309.5806305771694
61.062554939375005,820188.05491745332,539.12386359813684,821497.98904568364,545.8101331873462,1309.9341282303212
61.063509702968751,820231.31570479914,539.19888229861419,821541.60268827435,545.90160515074012,1310.2869834752055
61.064464466562505,820274.57404701831,539.27384695004014,821585.2142705489,545.99304887340202,1310.6402235305868
61.065419230156259,820317.83032549697,539.34879340753912,821628.82367241429,546.08453015959378,1310.9933469173266
61.066373993750005,820361.08401441528,539.42373905684929,821672.43077364156,546.17594805285307,1311.3467592262896
61.067328757343752,820404.33613983029,539.49868457266916,821716.0356812597,546.26733749276809,1311.699541429407
61.068283520937506,820447.58562673081,539.57362038391273,821759.63808383141,546.35880380122444,1312.0524571005953
61.069238284531259,820490.83321472711,539.64855584181294,821803.23817195115,546.45019341259479,1312.4049572240328
61.070193048125006,820534.0783300898,539.72341093479065,821846.836291902,546.54161633535102,1312.7579618121963
61.071147811718753,820577.32123502286,539.79838942325046,821890.43200056418,546.63301533275239,1313.1107655413216
61.072102575312499,820620.56209596759,539.87326110350466,821934.02547671075,546.72437708405982,1313.4633807431674
61.07305733890626,820663.80074529187,539.94821199378691,821977.6168872671,546.81580280885805,1313.8161419752287
61.074012102500006,820707.0370628665,540.02307362039551,822021.20580096089,546.90719125104681,1314.1687380943913
61.074966866093753,820750.27138254151,540.09790824702065,822064.79243249702,546.99857328511132,1314.5210499555105
61.0759216296875,820793.50341715489,540.17279544421058,822108.37706838269,547.08994485151504,1314.8736512277974
61.07687639328126,820836.73302269855,540.24762891145951,822151.95902611397,547.18130522415527,1315.2260034154169
61.077831156875007,820879.96050919872,540.32251491655177,822195.53913057747,547.27266386836379,1315.5786213787505
61.078785920468754,820923.18587597564,540.39729409450104,822239.1166274203,547.36400711843282,1315.9307514446555
61.079740684062507,820966.40907478507,540.47214363801106,822282.69212624372,547.4553441590698,1316.2830514586531
61.080695447656254,821009.63024835358,540.54697503004184,822326.26523161121,547.5467011913488,1316.6349832576234
61.081650211250007,821052.8488942635,540.6217170607448,822369.8361582635,547.63801665807318,1316.9872639999958
61.082604974843754,821096.06539433403,540.69652946694214,822413.40461843461,547.72936509290162,1317.3392241005786
61.083559738437508,821139.27970015502,540.77135919105945,822456.97109017149,547.82067223292768,1317.6913900164654
61.084514502031254,821182.49178718263,540.84611734606267,822500.5351300881,547.91197726965584,1318.0433429054683
61.085469265625008,821225.70179827907,540.92087504300378,822544.09697695146,548.00328927250962,1318.3951786723919
61.086424029218755,821268.90949386801,540.9956498413934,822587.65663017449,548.09461673814963,1318.7471363064833
61.087378792812508,821312.11506453645,541.07038871492989,822631.21367014328,548.18589812129471,1319.0986056068214
61.088333556406255,821355.31819901452,541.14518890072031,822674.76871874544,548.27717769980325,1319.450519730919
61.089288320000001,821398.5193986136,541.21991785642297,822718.32153599244,548.36847724058225,1319.8021373788361
61.090243083593755,821441.71806510619,541.29456647580844,822761.87206138682,548.45974421783342,1320.1539962806273
61.091197847187509,821484.9146761141,541.36927651962458,822805.42021052726,548.55100900029038,1320.5055344131542
61.092152610781255,821528.10939837713,541.44395080425147,822848.96615044051,548.64228937474195,1320.8567520633806
61.093107374375002,821571.30168149609,541.5187218195415,822892.50986852788,548.7335414889335,1321.2081870317925
61.094062137968749,821614.49154862529,541.59338587591321,822936.05130431929,548.8247696919658,1321.5597556940047
61.095016901562509,821657.67962096306,541.6680496656071,822979.59040932532,548.91600477852671,1321.9107883622637
61.095971665156256,821700.86503707222,541.74273033223653,823023.12721885613,549.00723773064453,1322.2621817839099
61.096926428750002,821744.04856159829,541.81741966109166,823066.6618999932,549.09848194679603,1322.6133383949054
61.097881192343749,821787.22973953176,541.8920462333557,823110.19422455598,549.18970659339857,1322.9644850242184
61.09883595593751,821830.40866597288,541.96666338537693,823153.72432370449,549.28093367467375,1323.3156577316113
61.099790719531256,821873.58557956014,542.04132440288174,823197.25198119227,549.37212374259377,1323.6664016321301
61.100745483125003,821916.75990557135,542.11593150533054,823240.7776157317,549.46335568629991,1324.0177101603476
61.101700246718757,821959.93260025932,542.19050303664005,823284.30068756011,549.55450658592179,1324.3680873007979
61.102655010312503,822003.10234742158,542.26516208407691,823327.82177120063,549.64570390347785,1324.7194237790536
61.103609773906257,822046.27039032266,542.33973252895862,823371.34029095573,549.73691657804591,1325.0699006330688
61.104564537500003,822089.43605858204,542.41429333925998,823414.85682127473,549.82807065108091,1325.4207626926946
61.105519301093757,822132.59963871969,542.48885369607649,823458.3708463842,549.91923998749496,1325.7712076645112
61.106474064687504,822175.7609148185,542.56342230951464,823501.88285696274,550.01041628856547,1326.1219421442365
61.107428828281257,822218.92000591464,542.63798155271479,823545.39246891974,550.10154673474744,1326.472463005106
61.108383591875004,822262.07664820272,542.71255780840033,823588.89986145368,550.19270591303166,1326.8232132509584
61.109338355468758,822305.23139142478,542.78703636556145,823632.40490210103,550.28385007043119,1327.1735106762499
61.110293119062504,822348.38382829179,542.86159413147493,823675.90757825423,550.37497016908617,1327.5237499624491
61.111247882656251,822391.53417355113,542.93613360113227,823719.40808111534,550.46611464877856,1327.8739075642079
61.112202646250005,822434.68213936896,543.0106016194793,823762.90627820138,550.55723087055026,1328.2241388324182
61.113157409843758,822477.8277251682,543.08505129631908,823806.4022887873,550.64832329819296,1328.5745636190986
61.114112173437505,822520.9711937072,543.1595536090523,823849.896076362,550.73945772402556,1328.9248826547991
61.115066937031251,822564.11259224813,543.23403778386364,823893.38732855849,550.83055485291015,1329.2747363103554
61.116021700625005,822607.25177659921,543.30853027637193,823936.87648835755,550.92161512484142,1329.6247117583407
61.116976464218759,822650.38850671111,543.38296911950476,823980.36336341372,551.01275223486539,1329.9748567026109
61.117931227812505,822693.52316510957,543.45743393670568,824023.84789305017,551.10379117378545,1330.324727940606
61.118885991406252,822736.65570332436,543.5318982851453,824067.33024463162,551.19487186318406,1330.674541307264
61.119840754999998,822779.78597707942,543.6063178266885,824110.81020166143,551.28592425950592,1331.0242245820118
61.120795518593759,822822.9139857582,543.68065717204126,824154.28796743462,551.37700102237136,1331.3739816764137
61.121750282187506,822866.03975283867,543.75510215237477,824197.76343338459,551.46804956012124,1331.7236805459252
61.122705045781252,822909.16322975594,543.82953784330948,824241.23675486026,551.55911387883532,1332.0735251043225
61.123659809375006,822952.28472724755,543.90391993739536,824284.70754741959,551.65015843947606,1332.4228201720398
61.12461457296876,822995.40386154014,543.97826601865279,824328.1760623242,551.74117917530464,1332.7722007840639
61.125569336562506,823038.52077582874,544.05270004126771,824371.64246693614,551.83220245426878,1333.1216911074007
61.126524100156253,823081.63530171535,544.12702726054192,824415.10650876432,551.92325435703572,1333.4712070489768
61.127478863750007,823124.74791779136,544.20137185128135,824458.56839108549,552.01423890841556,1333.8204732941231
61.128433627343753,823167.85807250149,544.27573344715836,824502.02777743165,552.10524748522482,1334.1697049301583
61.129388390937507,823210.96593292069,544.35009460365131,824545.48493111494,552.19624540313021,1334.5189981942531
61.130343154531253,823254.07200153894,544.42434923109954,824588.93994752981,552.2872239804891,1334.8679459908744
61.131297918125007,823297.175343437,544.49862069208757,824632.3925621208,552.3782180331923,1335.2172186837997
61.132252681718754,823340.27696441615,544.57298040929004,824675.84289424936,552.46919278829262,1335.5659298332175
61.133207445312507,823383.37592928368,544.64726855263518,824719.29093131819,552.56015671410728,1335.9150020345114
61.134162208906254,823426.47298033221,544.72153868585508,824762.7368167605,552.65113191007651,1336.2638364282902
61.135116972500008,823469.56751793053,544.7958788545393,824806.18034591142,552.74205702081417,1336.6128279808909
61.136071736093754,823512.66028433701,544.87013933700109,824849.62147021224,552.83303258726949,1336.9611858752323
61.137026499687501,823555.75032032758,544.94437229076254,824893.06048907188,552.9239627519338,1337.3101687442977
61.137981263281254,823598.83858410316,545.01868460913624,824936.49712585344,553.01490389854609,1337.6585417502793
61.138936026875008,823641.92428395001,545.09284584430054,824979.93143995036,553.10583434401121,1338.0071560003562
61.139890790468755,823685.00749131094,545.16710365216443,825023.36355080572,553.19674542802238,1338.3560594947776
61.140845554062501,823728.08906849893,545.24129058902452,825066.79349384073,553.28762406495821,1338.7044253417989
61.141800317656255,823771.16812801571,545.31550333728126,825110.22106442205,553.37857078892284,1339.0529364063405
61.142755081250009,823814.24510078377,545.38971579233669,825153.64615379006,553.46947160776347,1339.4010530062951
61.143709844843755,823857.31984231714,545.46383916677155,825197.06925366016,553.5603444775021,1339.7494113430148
61.144664608437502,823900.39225626783,545.53810341625058,825240.48964298912,553.65125010030215,1340.0973867212888
61.145619372031256,823943.46267756086,545.61221699651276,825283.90825779957,553.74211918218555,1340.4455802387092
61.146574135625009,823986.53041030571,545.68634743443306,825327.32426891278,553.83300811405115,1340.7938586070668
61.147528899218756,824029.59624530049,545.7605482946318,825370.73810801655,553.92384700106322,1341.1418627160601
61.148483662812502,824072.65963027067,545.83464240150818,825414.14965446142,554.01470581211765,1341.4900241907453
61.149438426406256,824115.72099642502,545.90878046675061,825457.558787502,554.10554951300594,1341.8377910769777
61.150393190000003,824158.78010332107,545.98291785266235,825500.9657107552,554.1964131913544,1342.185607434134
61.151347953593756,824201.83675843477,546.05700153382008,825544.37039956788,554.28724017690683,1342.5336411331082
61.152302717187503,824244.8914649795,546.13113791721685,825587.77267314226,554.37803445008103,1342.8812081627548
61.153257480781257,824287.94388647377,546.2052030320541,825631.17263903783,554.46887047698658,1343.2287525640568
61.154212244375003,824330.99411834194,546.27927649468927,825674.57052489172,554.55967852402921,1343.5764065497788
61.155167007968757,824374.04196807265,546.35336701492929,825717.9659336505,554.6505107363954,1343.923965577851
61.156121771562503,824417.08755498519,546.42741294259122,825761.35914100264,554.74128009268156,1344.2715860174503
61.157076535156257,824460.13087851962,546.50145819360796,825804.75007431197,554.832064883204,1344.6191957923584
61.158031298750004,824503.17241802823,546.57552973603617,825848.13858876831,554.92286514475927,1344.966170740081
61.15898606234375,824546.21128507971,546.64960930419932,825891.52498417313,555.01362868214096,1345.3136990934145
61.159940825937504,824589.24795888958,546.72353815153497,825934.90888740704,555.10441637451208,1345.6609285174636
61.160895589531258,824632.28258307278,546.7976079944101,825978.2906583955,555.19518493948885,1346.008075322723
61.161850353125004,824675.31498890172,546.87157129119157,826021.6699840381,555.28593389751347,1346.3549951363821
61.162805116718751,824718.34491183772,546.94553404674514,826065.04717625165,555.37666359843809,1346.7022644139361
61.163759880312504,824761.37283135578,547.0195316459376,826108.42193393607,555.46739130323863,1347.0491025802912
61.164714643906258,824804.39848279452,547.09347569313923,826151.79452094587,555.55810409601804,1347.3960381513461
61.165669407500005,824847.42186562356,547.16745454504678,826195.16478044575,555.64886311236137,1347.7429148221854
61.166624171093751,824890.44293118606,547.24138865158818,826238.53263961943,555.73956328315967,1348.0897084333701
61.167578934687505,824933.46196703101,547.31534005029675,826281.89855481416,555.83028361250467,1348.4365877831588
61.168533698281259,824976.47832430829,547.38926413702723,826325.26180396404,555.920958156918,1348.7834796557436
61.169488461875005,825019.49277077673,547.46324106878399,826368.62279530987,556.01164828673814,1349.1300245331367
61.170443225468752,825062.50489758025,547.53710245004027,826411.98158840148,556.10237599169875,1349.4766908212332
61.171397989062505,825105.5149443649,547.61100759296346,826455.33791799739,556.19303174239838,1349.8229736324865
61.172352752656259,825148.52264634229,547.68485915127883,826498.69216842495,556.28374246289286,1350.1695220826659
61.173307516250006,825191.52824314486,547.7587632854154,826542.04400227324,556.3744075822774,1350.5157591283787
61.174262279843752,825234.5314219296,547.83264028785641,826585.39357528067,556.46500990146967,1350.8621533510741
61.175217043437506,825277.53237425827,547.90652561817433,826628.74085085711,556.55568435242924,1351.2084765988402
61.176171807031253,825320.53133974911,547.98041957263581,826672.08584035002,556.64630894164441,1351.5545006009052
61.177126570625006,825363.52776528173,548.0541890277226,826715.42867553583,556.73694482595567,1351.9009102541022
61.178081334218753,825406.52210679383,548.12804639610135,826758.76886256656,556.82758731006663,1352.2467557727359
61.179036097812507,825449.51412340661,548.20186786977911,826802.10713467409,556.91818033206414,1352.5930112674832
61.179990861406253,825492.50400672376,548.27565357920719,826845.44281757541,557.00881038634623,1352.9388108516578
61.180945625000007,825535.49166009703,548.34943878695003,826888.77619933942,557.09936878822521,1353.2845392423915
61.181900388593753,825578.47691477591,548.42325870335264,826932.10735164338,557.18996896140254,1353.6304368674755
61.182855152187507,825621.45981817483,548.49706051251758,826975.43626185006,557.2805890912291,1353.9764436752303
61.183809915781254,825664.44070609589,548.57081767292493,827018.76283304126,557.37115513235608,1354.3221269453643
61.184764679375,825707.41940977855,548.64453904426034,827062.08702854975,557.46173218749368,1354.6676187712001
61.185719442968761,825750.395808539,548.71830401542877,827105.40908847481,557.5523074758305,1355.0132799358107
61.186674206562508,825793.37006997969,548.79205088881361,827148.72867520375,557.64285897623381,1355.3586052240571
61.187628970156254,825836.34180898569,548.86579706807436,827192.04612514668,557.73337820272911,1355.7043161609909
61.188583733750001,825879.31160176557,548.93949010161509,827235.36114887754,557.82394791079753,1356.0495471119648
61.189538497343761,825922.27891899284,549.01318233735628,827278.67392629909,557.91448513723242,1356.3950073062442
61.190493260937508,825965.24438505608,549.08687432826378,827321.98442072421,558.00502050430737,1356.7400356681319
61.191448024531255,826008.20701383473,549.16062721436765,827365.29248705355,558.09551469650205,1357.0854732188163
61.192402788125001,826051.16786233382,549.23423865615507,827408.59838960075,558.18603325959202,1357.4305272669299
61.193357551718755,826094.12623296306,549.30793771528772,827451.90189897723,558.27652824317124,1357.7756660141749
61.194312315312509,826137.08241354628,549.38160099507365,827495.20308685221,558.36704735287401,1358.1206733059371
61.195267078906255,826180.03613903222,549.45525494096592,827538.50208506256,558.4575516006862,1358.4659460303374
61.196221842500002,826222.98793780559,549.52887314943496,827581.7984474136,558.54800148134746,1358.8105096080108
61.197176606093755,826265.93752081064,549.60252618014124,827625.09289592225,558.63848025745074,1359.1553751116153
61.198131369687509,826308.88495956291,549.6761346426747,827668.3849482612,558.72895288829204,1359.4999886982841
61.199086133281256,826351.82982066076,549.74979533669296,827711.67449539679,558.81939289584886,1359.8446747360285
61.200040896875002,826394.77236795169,549.82338487509492,827754.96205467568,558.90983561411963,1360.1896867239848
61.200995660468756,826437.7127932983,549.89695634359464,827798.24724006956,559.00027207220637,1360.5344467712566
61.201950424062503,826480.65121638903,549.9704834862041,827841.52977390157,559.0907107936315,1360.8785575125366
61.202905187656256,826523.58744432812,550.04409827421796,827884.81034221291,559.18114802307355,1361.2228978847852
61.203859951250003,826566.52104342345,550.11764170790389,827928.08841433155,559.27155700454159,1361.567370908102
61.204814714843756,826609.45273481717,550.19120251587128,827971.36430290411,559.36195550679383,1361.9115680869436
61.205769478437503,826652.38177214167,550.26475372780601,828014.63771817391,559.45234769005447,1362.2559460322373
61.206724242031257,826695.30890057073,550.33823407446096,828057.9090812871,559.54277302263029,1362.6001807163702
61.207679005625003,826738.23366247036,550.4117314919946,828101.17798192881,559.63317041110213,1362.9443194584455
61.208633769218757,826781.15622563101,550.48517564282668,828144.44446766935,559.72352220819027,1363.2882420383394
61.209588532812504,826824.07656549138,550.55868093763797,828187.70891153242,559.81388104438281,1363.6323460410349
61.21054329640625,826866.99458519625,550.63222097625749,828230.97081880388,559.90422917401645,1363.9762336076237
61.211498060000011,826909.90999526402,550.70565440421058,828274.23053840408,559.9945930852225,1364.3205431400565
61.212452823593758,826952.82375789806,550.77919360314218,828317.48770811653,560.08492873762191,1364.6639502184698
61.213407587187504,826995.73503006354,550.85262627696659,828360.74276129354,560.17528878767848,1365.0077312299982
61.214362350781251,827038.64390748041,550.92604071498624,828403.99569734407,560.26563841827704,1365.3517898636637
61.215317114375004,827081.55075067224,550.99952551033675,828447.24596111244,560.35592503963551,1365.6952104402008
61.216271877968758,827124.45524604921,551.07293021342446,828490.49411864101,560.44623620399943,1366.0388725918019
61.217226641562505,827167.35760974919,551.14636096317213,828533.73997645034,560.53656280299026,1366.3823667011457
61.218181405156251,827210.25750410091,551.21972932638369,828576.98340126616,560.62683527001332,1366.7258971652482
61.219136168750005,827253.15519337507,551.29310604712714,828620.22460957523,560.7171407686817,1367.06941620016
61.220090932343759,827296.05103815999,551.36649136490826,828663.46343193832,560.80742697741698,1367.4123937783297
61.221045695937505,827338.94429147989,551.43985832167971,828706.69984362822,560.89769401897559,1367.75555214833
61.222000459531252,827381.83531392994,551.51325139479502,828749.93415760691,560.98796793473934,1368.0988436769694
61.222955223125005,827424.72405674087,551.58662617732091,828793.16619236465,561.07819219478722,1368.4421356237726
61.223909986718752,827467.61066377559,551.65991235225238,828836.39545286389,561.16845780487779,1368.7847890882986
61.224864750312506,827510.49486962671,551.73322439436822,828879.62280684547,561.25870880993989,1369.1279372187564
61.225819513906252,827553.37684226804,551.80653595773981,828922.8478556897,561.34890594088995,1369.4710134216584
61.226774277500006,827596.25655705319,551.87987348065519,828966.07044205791,561.43916188761659,1369.8138850047253
61.227729041093752,827639.134037424,551.95313997839969,829009.29084271775,561.52936391134108,1370.1568052937509
61.228683804687506,827682.00921063649,552.02648544796432,829052.50883999374,561.61959883256998,1370.4996293572476
61.22963856828126,827724.88217235019,552.09974213840144,829095.72450559097,561.70975800259123,1370.8423332407838
61.230593331875006,827767.75337980082,552.17302512411652,829138.93780280475,561.79997631597598,1371.1844230039278
61.231548095468753,827810.62172417983,552.24625431039055,829182.14885164157,561.89017967039729,1371.5271274617407
61.2325028590625,827853.48761445819,552.31950932497443,829225.357554966,561.9803464039851,1371.8699405078078
61.23345762265626,827896.351459592,552.39271990667612,829268.56400872208,562.07048528163648,1372.2125491300831
61.234412386250007,827939.21357233135,552.46595679763311,829311.76794687309,562.16066567134521,1372.5543745417381
61.235367149843754,827982.07301233581,552.53915779417434,829354.96975491894,562.2507836543906,1372.8967425831361
61.2363219134375,828024.93026095803,552.6123582077613,829398.16927547369,562.34096055044665,1373.2390145156533
61.237276677031261,828067.7854381277,552.68555825615181,829441.36627855105,562.43110072379341,1373.5808404233539
61.238231440625007,828110.63765154942,552.75875734372187,829484.56099284708,562.52117826303947,1373.923341297661
61.239186204218754,828153.48820202425,552.83189463415715,829527.75373170385,562.61131505820549,1374.2655296796001
61.240140967812501,828196.33658296335,552.90508438540212,829570.94370985567,562.70143249296109,1374.6071268923115
61.241095731406254,828239.18211883924,552.97829088413937,829614.13161478576,562.79155683403769,1374.9494959465228
61.242050495000008,828282.026086514,553.05137409235499,829657.3169629589,562.88160968721138,1375.2908764448948
61.243005258593755,828324.86728026159,553.12450921840718,829700.50029713067,562.97169569532798,1375.6330168690765
61.243960022187501,828367.70647085854,553.19763521444906,829743.68096473103,563.06180585808829,1375.9744938724907
61.244914785781255,828410.54341667157,553.27076073325281,829786.85961710324,563.15185781036257,1376.3162004316691
61.245869549375008,828453.37804477219,553.34385928659958,829830.0359518613,563.24192967645502,1376.6579070891021
61.246824312968755,828496.21049924043,553.41692216004333,829873.20979929797,563.33195618869718,1376.9993000575341
61.247779076562502,828539.04058661254,553.48996685262421,829916.38135207153,563.42201131759487,1377.3407654589973
61.248733840156255,828581.86825809802,553.56304634525043,829959.55034386134,563.51206027106184,1377.6820857633138
61.249688603750002,828624.69404364866,553.63616071350032,830002.71737792308,563.60207713314867,1378.0233342744177
61.250643367343756,828667.51714675711,553.70914213390768,830045.88199474558,563.69209212954672,1378.3648479884723
61.251598130937509,828710.33833872271,553.78221142407529,830089.04420578259,563.78208355817389,1378.7058670598781
61.252552894531256,828753.15701594076,553.85524481363313,830132.20415541832,563.87209928156608,1379.0471394775668
61.253507658125002,828795.97353959212,553.9282161134837,830175.36178262183,563.96207860776178,1379.388243029709
61.254462421718756,828838.78793331329,554.00123988617588,830218.51702640322,564.05203859578069,1379.7290930899326
61.25541718531251,828881.59990702686,554.0742632071026,830261.66995870206,564.1420575737942,1380.0700516751967
61.256371948906256,828924.40962894459,554.14719780944517,830304.8206150895,564.23201401183792,1380.4109861449106
61.257326712500003,828967.21726750152,554.22023777390393,830347.96888627938,564.32198163718272,1380.7516187778674
61.25828147609375,829010.02243594977,554.29314496596237,830391.11478371825,564.41191284727893,1381.0923477684846
61.25923623968751,829052.8252785618,554.36608687630985,830434.2583551819,564.50186817184442,1381.4330766201019
61.260191003281257,829095.62598776456,554.43902839301654,830477.39979339996,564.59179579480633,1381.7738056353992
61.261145766875003,829138.4244423263,554.51194300755242,830520.53883194912,564.68173459703894,1382.1143896228168
61.26210053046875,829181.22052104911,554.58489244089344,830563.67533721135,564.77159335793965,1382.454816162237
61.263055294062511,829224.0145128459,554.65773566970938,830606.80964708736,564.86151131063468,1382.7951342414599
61.264010057656257,829266.80588638189,554.73074554524669,830649.94165217027,564.95142301569297,1383.1357657883782
61.264964821250004,829309.5956303617,554.8035615808235,830693.07124307181,565.04132419689381,1383.4756127101136
61.265919584843751,829352.38256172906,554.87641200658675,830736.19857634662,565.13122797815265,1383.8160146175651
61.266874348437504,829395.16730741214,554.94927962359611,830779.32353049563,565.22110390901776,1384.156223083497
61.267829112031258,829437.95010823722,555.02215578406333,830822.44628625794,565.31093923890398,1384.4961780207232
61.268783875625004,829480.73050494236,555.09496105313337,830865.56644412805,565.40082452478259,1384.8359391856939
61.269738639218751,829523.50830389536,555.16785355612603,830908.68449911568,565.49061709288617,1385.1761952203233
61.270693402812505,829566.2842769546,555.2406754198978,830951.80014844809,565.58044253391859,1385.5158714934951
61.271648166406251,829609.05745782983,555.31344361639754,830994.91328266507,565.67027040889047,1385.8558248352492
61.272602930000005,829651.82888421824,555.38627332471219,831038.02446952008,565.76009690284593,1386.1955853018444
61.273557693593759,829694.5977586956,555.45906714072169,831081.13310378382,565.84991699672855,1386.5353450882249
61.274512457187505,829737.36451534322,555.53186938626015,831124.23937832948,565.93971794965159,1386.8748629862675
61.275467220781252,829780.12881542079,555.60454788991149,831167.34341352037,566.0295171913441,1387.2145980995847
61.276421984375006,829822.89102076355,555.67736678446909,831210.44508783997,566.1193451260616,1387.5540670764167
61.277376747968759,829865.65081668762,555.75009705660796,831253.54425546224,566.20909732434836,1387.8934387746267
61.278331511562506,829908.40861329774,555.82287986332085,831296.64137550304,566.29885228384364,1388.2327622052981
61.279286275156252,829951.16397517757,555.89557403739229,831339.7359272131,566.38860531452667,1388.5719520355342
61.280241038749999,829993.91699841875,555.96828530085554,831382.82826080651,566.47835232062221,1388.9112623877591
61.28119580234376,830036.66760994948,556.04099599529627,831425.91821844538,566.5681280086111,1389.2506084959023
61.282150565937506,830079.41624397575,556.11363611936531,831469.0058720489,566.65781945710694,1389.589628073154
61.283105329531253,830122.16258599493,556.1863636555172,831512.09107591782,566.74756107614803,1389.9284899228951
61.284060093124999,830164.90636951965,556.25897608115133,831555.17387778661,566.83727054520227,1390.2675082669593
