mass_MeV,sigma_MeV,n_fit_bins,eps2_current,r_current,current_Ahat_window,conversion_window_per_eps2,template_window_fraction,lml_delta,log_cov_relative_load,count_cov_relative_load,prediction_hash_exact,log_mean_median_relative,gp_relative_sd_max,log_loading_count_cov_max_relative,eps2_gaussian_control,r_gaussian_control,Ahat_gaussian_control,sigma_A_gaussian_control,cls_gaussian_control,score_gaussian_control,min_lambda_gaussian_control,eps2_log_gp,r_log_gp,Ahat_log_gp,sigma_A_log_gp,cls_log_gp,score_log_gp,min_lambda_log_gp,eps2_fixed,r_fixed,Ahat_fixed,sigma_A_fixed,cls_fixed,score_fixed,min_lambda_fixed,gaussian_control_relative_to_release,dimuon_factor,eps2_current_dimuon,eps2_log_gp_dimuon,eps2_fixed_dimuon,eps2_gaussian_control_dimuon
193,4.781632875000001,34,3.0720036234424384e-06,-1.16643082272809,-2895.616167611813,877305893.5259036,0.9736683751422864,-1.741600954119349e-06,1e-06,1e-06,True,5.391855066871898e-07,0.0010384465821749,1.6817268695221885e-06,3.072252772500512e-06,-1.1664308437336732,-2896.3449871337443,2482.7907172951436,0.0999999999999033,4.1195991062892296e-08,71235.26938067263,3.071449546094202e-06,-1.1662132922080817,-2895.6135399744435,2483.0474185731896,0.0999999999998766,5.222731358500709e-09,71235.27276998067,1.6792614440502789e-06,-1.5882560397521317,-2468.3193988282706,1553.5077068225396,0.0999999999550916,2.8581227384805175e-09,71263.11956117429,8.110311334652565e-05,1.0,3.0720036234424384e-06,3.071449546094202e-06,1.6792614440502789e-06,3.072252772500512e-06
194,4.813491500000001,35,3.273296131659548e-06,-1.0289918204998232,-2550.8480435498172,860915631.3573914,0.976825047702826,3.997242856712546e-07,1e-06,1e-06,True,5.778170510950531e-07,0.0010750043887925,1.714043683574654e-06,3.2736731074464703e-06,-1.0289915202977242,-2551.10880927754,2478.975272486038,0.0999999999999926,4.9508853461333047e-08,68826.68846003586,3.2727024750174e-06,-1.028781500019639,-2550.272818664841,2479.0422284445253,0.1000000000000181,6.273992880778678e-09,68826.6906151281,1.712360930671475e-06,-1.5628791657180476,-2411.312505517354,1542.274632256893,0.0999999999642366,2.786138098009871e-09,68855.50616149593,0.0001151670279007,1.0,3.273296131659548e-06,3.2727024750174e-06,1.712360930671475e-06,3.2736731074464703e-06
195,4.845521875000001,35,3.512925121479368e-06,-0.8587119579079197,-2111.8097876423135,841494862.5352128,0.975995116063391,-2.273736754432321e-13,1e-06,1e-06,True,5.90328714134003e-07,0.0010865807731853,1.719258035330673e-06,3.5136212849768342e-06,-0.8602468331817597,-2111.4260653524448,2454.227529956943,0.1000000000002745,7.425916814796096e-08,66494.64147565488,3.5119330747349295e-06,-0.8602328067953227,-2110.759910398725,2453.807400704418,0.1000000000003333,9.39777500263972e-09,66494.64116459207,1.598616060870072e-06,-1.826325745904685,-2786.4900273029098,1525.045493708041,0.100000000000026,5.330801911007654e-09,66528.1076445896,0.0001981720285495,1.0,3.512925121479368e-06,3.5119330747349295e-06,1.598616060870072e-06,3.5136212849768342e-06
196,4.877724000000001,36,3.794548785354163e-06,-0.6871910810008643,-1683.7236673027558,825752495.0468185,0.9789119067601444,0.0,1e-06,1e-06,True,6.302803929880696e-07,0.0011227471589774,1.7501160803074684e-06,3.795039394918134e-06,-0.6871914523676325,-1682.2745114213976,2447.8729592092523,0.1000000000190395,1.30133262388199e-07,64237.05532278941,3.792011850172336e-06,-0.6876724217461072,-1682.572176197244,2446.8451819302168,0.1000000000142634,1.6436370042782755e-08,64237.051821612295,1.440682888314225e-06,-2.2273556929026204,-3373.065879105613,1513.5377139459545,0.1000000000000091,1.2274251726118734e-08,64278.687780012726,0.0001292932550673,1.0,3.794548785354163e-06,3.792011850172336e-06,1.440682888314225e-06,3.795039394918134e-06
197,4.910097875000001,35,4.187555717763499e-06,-0.4467505942086152,-1062.0229691345555,803696549.6418139,0.9740775718796866,-9.16429144126596e-07,1e-06,1e-06,True,6.144261814888807e-07,0.0011085363054287,1.7229929073522876e-06,4.187318569485352e-06,-0.4408983191314492,-1061.0037901937346,2406.349450370631,0.099999999998598,7.256396505894713e-08,63136.20630419986,4.185109467229713e-06,-0.4409371494233339,-1060.7003273643106,2405.6145091307044,0.0999999999986411,9.185731730809721e-09,63136.201177915995,1.8317713028011825e-06,-1.4601055495050823,-2177.92071176038,1491.067789007309,0.0999999999879416,2.3130144466421143e-09,63163.40943732773,-5.663167110614431e-05,1.0,4.187555717763499e-06,4.185109467229713e-06,1.8317713028011825e-06,4.187318569485352e-06
198,4.9426435,36,4.67807504381858e-06,-0.1844900451186846,-443.3900501017479,788551324.1823002,0.9771170099211484,0.0,1e-06,1e-06,True,6.572386752612402e-07,0.001146506773813,1.7521013330692996e-06,4.678502966996381e-06,-0.1844914276377043,-443.022276684573,2401.270656446408,0.100000000000003,3.6312038487196225e-08,60986.17308327637,4.677366313630349e-06,-0.1842472832017007,-442.38474470364594,2401.0619193775324,0.099999999999983,4.608228909575018e-09,60986.16369718587,2.537311705729843e-06,-0.5357590582406329,-793.1337713155614,1480.1900084261658,0.0999999999999859,4.3519743364583974e-11,60987.12328043726,9.147420120303452e-05,1.0,4.67807504381858e-06,4.677366313630349e-06,2.537311705729843e-06,4.678502966996381e-06
199,4.975360875000002,36,5.292319114462122e-06,0.1136020852537243,269.55290798838405,770459403.0038489,0.9762053856889004,0.0,1e-06,1e-06,True,6.702915740230964e-07,0.0011578357386462,1.7507777355682406e-06,5.292967112883989e-06,0.1136075826632945,269.91241228015343,2375.859082473024,0.100000000000203,2.5817021631624474e-08,58901.68131268263,5.292329345293187e-06,0.113577444964655,269.9052652421287,2376.383485035094,0.1000000000002452,3.2898754831478523e-09,58901.69366159383,3.9775863628292886e-06,0.647421736043362,947.5186720831188,1463.770838124887,0.1000000000000033,9.501865960714896e-11,58865.374108658005,0.0001224412980116,1.0,5.292319114462122e-06,5.292329345293187e-06,3.9775863628292886e-06,5.292967112883989e-06
200,5.00825,36,5.576546521686897e-06,0.2203731264066109,517.8428668641171,752852539.1289496,0.9751355754954776,-1.7351981114188677e-06,1e-06,1e-06,True,6.787005368824595e-07,0.0011650757634194,1.748306870526123e-06,5.577443268978551e-06,0.2203731306467371,518.0171615849216,2350.6911376711955,0.1000000000000477,3.3945668498347465e-08,57884.05148336418,5.57615526167135e-06,0.2205647440662217,518.4406911727764,2350.4845301143946,0.1000000000000317,4.319750335213257e-09,57884.03946907281,3.2286811480832836e-06,0.0548197307228211,79.33578665544948,1447.2329689708563,0.1000000000008479,1.532107773982716e-14,57877.39928202629,0.0001608069238132,1.0,5.576546521686897e-06,5.57615526167135e-06,3.2286811480832836e-06,5.577443268978551e-06
201,5.041310875,36,5.908629402981996e-06,0.3381526460292489,787.5635340806817,735906387.0802841,0.9743561036433248,3.904656296072062e-07,1e-06,1e-06,True,6.951587359083078e-07,0.0011791174475885,1.7439844731594898e-06,5.909306791402149e-06,0.3381359273338964,787.7836539708752,2329.867450321717,0.1000000000000256,3.884565780154503e-08,55899.52374048993,5.908000755075423e-06,0.3384223046669534,788.3879433151374,2329.549951666181,0.1000000000000429,4.949311183111149e-09,55899.50750383729,3.408104872090481e-06,0.1687214890292106,241.45183084689884,1431.1311148289988,0.1000000000000863,4.3753889400477424e-13,55899.22197131854,0.000114643917219,1.0,5.908629402981996e-06,5.908000755075423e-06,3.408104872090481e-06,5.909306791402149e-06
202,5.074543500000001,37,6.26832555534087e-06,0.4551643977432848,1056.167991060256,722279494.1800143,0.9772947010673028,-1.8275495676789433e-06,1e-06,1e-06,True,7.391262459854886e-07,0.0012158342972719,1.768781446016857e-06,6.269189499358575e-06,0.4551616915775614,1057.091148996925,2322.563800395448,0.0999999999999707,7.769864884821231e-08,53978.07255708413,6.266439818949794e-06,0.4552077408922921,1056.9293499020912,2321.7961401656185,0.1000000000000197,9.884817853134107e-09,53978.05939587321,3.0353549577393058e-06,-0.1722949208005356,-244.72237216657948,1420.3038713655324,0.1000000000000456,5.573319583618286e-13,53985.73605975728,0.0001378269220506,1.0,6.26832555534087e-06,6.266439818949794e-06,3.0353549577393058e-06,6.269189499358575e-06
203,5.107947875000001,37,7.067546949963339e-06,0.7493017343620685,1717.9121574900985,705382756.8364742,0.9763091708144042,-1.6376477560697822e-06,1e-06,1e-06,True,7.502099037548504e-07,0.0012249164748638,1.7639674603928402e-06,7.068124137520937e-06,0.7493019474609829,1719.35972831279,2294.7997041986723,0.1000000000000664,6.710215449956537e-08,52114.13853942971,7.067990771379557e-06,0.7490878984201997,1719.580206574582,2295.4569071019037,0.0999999999999947,8.593432188064298e-09,52114.14218520108,6.156454203209663e-06,1.7897129555832263,2512.3245133129935,1404.4346628446722,0.0999999999994571,6.275641784014851e-09,52076.4282650251,8.166731140013539e-05,1.0,7.067546949963339e-06,7.067990771379557e-06,6.156454203209663e-06,7.068124137520937e-06
204,5.1415239999999995,37,7.577166658936389e-06,0.9115448415665508,2064.0706198916073,689057771.4103658,0.9753825645656636,0.0,1e-06,1e-06,True,7.56016452774233e-07,0.001229647704463,1.7609323369613108e-06,7.577859995834689e-06,0.9115451512580311,2065.744321114166,2266.4252344965394,0.1000000000097461,8.001080287201034e-08,51205.74149344537,7.577953825372685e-06,0.9111704221797398,2065.9340849452574,2267.207152243403,0.1000000000116297,1.7652400874368368e-08,51205.74490233181,6.9706923537375155e-06,2.169480933574427,3010.942901565162,1388.6827605879057,0.0999999999997534,1.4031566575312128e-08,51163.91407894581,9.150345102715284e-05,1.0,7.577166658936389e-06,7.577953825372685e-06,6.9706923537375155e-06,7.577859995834689e-06
205,5.175271875,37,8.300804061242706e-06,1.1374526424034097,2545.168233822564,673332421.947767,0.9745181931336316,0.0,1e-06,1e-06,True,7.670530550729637e-07,0.0012385906097513,1.755884814414286e-06,8.301232694337695e-06,1.13745317611683,2547.5544899539436,2239.981149098784,0.0999999999869638,1.026592291175632e-07,49432.846181570414,8.301338871825432e-06,1.1363194211653598,2546.9870335553646,2241.268009222202,0.0999999999873564,6.84736434219957e-08,49432.86134621132,8.874762636859856e-06,3.0721825014590265,4214.611733256116,1373.0218875915982,0.0999999999998633,5.7824312005294594e-08,49378.11922392261,5.163753918613345e-05,1.0,8.300804061242706e-06,8.301338871825432e-06,8.874762636859856e-06,8.301232694337695e-06
206,5.2091915,38,8.699228259363099e-06,1.2283561433214507,2738.4007132931374,660271794.4152541,0.9773700249148656,-1.4917841326678172e-06,1e-06,1e-06,True,8.147954753123798e-07,0.001276554587371,1.782222601277216e-06,8.70171401323562e-06,1.2277023424340312,2739.5792680508007,2231.7701010006085,0.0999999999928051,1.2401843374476584e-07,47720.070507434335,8.702226520369132e-06,1.2272903135562694,2740.096106004855,2232.456392925402,0.0999999999930674,4.3587068787598326e-08,47720.06061208323,8.126601713809487e-06,2.656564753065783,3616.259005051126,1362.2588941220383,0.0999999999998445,3.3652268971451356e-08,47688.12367777996,0.0002857441830941,1.0,8.699228259363099e-06,8.702226520369132e-06,8.126601713809487e-06,8.70171401323562e-06
207,5.243282874999999,37,9.024392982144168e-06,1.3140379858055025,2872.1783965814457,642245002.7787074,0.9725491165560048,2.273736754432321e-13,1e-06,1e-06,True,7.857217274587214e-07,0.0012535725236217,1.7508720309315884e-06,9.026391308282186e-06,1.3138936078310302,2872.5982789011173,2186.6490446810167,0.0999999999957481,1.250334102920192e-07,46885.61586892994,9.026716465466544e-06,1.3137318641408633,2873.391177728974,2187.0000540435885,0.0999999999958897,3.287501856852337e-08,46885.59987863272,7.841299780437448e-06,2.469585031848323,3310.887620356558,1341.5963807605112,0.0999999999998096,2.5727071806258553e-08,46862.47825614876,0.0002214360724284,1.0,9.024392982144168e-06,9.026716465466544e-06,7.841299780437448e-06,9.026391308282186e-06
208,5.277545999999999,38,9.469836723266198e-06,1.4116574826691486,3069.807125462617,629574947.4352342,0.9755172672363396,-1.1962686130573277e-06,1e-06,1e-06,True,8.33025917357233e-07,0.0012907565720854,1.7800399870472983e-06,9.46983533907431e-06,1.4101897455228474,3069.9946759768936,2177.354982657734,0.099999999997509,1.505000470913842e-07,45255.06102565786,9.470249129307593e-06,1.4098535565864831,3070.678975882251,2177.800249620494,0.0999999999976441,5.5206636484506084e-08,45255.04502127568,8.588645396159197e-06,2.780338740863357,3698.427027923772,1331.2578053079362,0.0999999999998306,4.2957070678362186e-08,45232.3418548,-1.4616850618764945e-07,1.0,9.469836723266198e-06,9.470249129307593e-06,8.588645396159197e-06,9.46983533907431e-06
209,5.311980875000001,38,9.583646131832987e-06,1.4085038746212433,3030.952484772604,614551809.2905477,0.974575690746228,-1.065594460669672e-06,1e-06,1e-06,True,8.469465164751e-07,0.0013014967345069,1.7824243206617104e-06,9.58364493206849e-06,1.4085039198490954,3030.8095352770615,2152.1399458806463,0.0999999999974915,1.540173948377799e-07,43679.62919048696,9.58383024338484e-06,1.408180281491567,3031.429886430554,2152.514836415449,0.0999999999975783,5.424521809516136e-08,43679.612901382985,8.626836240013882e-06,2.7475262125882245,3612.441387659018,1315.8348427330925,0.0999999999998438,4.2060737309723706e-08,43662.6649055046,-1.251887309372535e-07,1.0,9.583646131832987e-06,9.58383024338484e-06,8.626836240013882e-06,9.58364493206849e-06
210,5.3465875,39,9.415899498690109e-06,1.3066061725265412,2802.335617343577,602402635.5236313,0.9773528788124438,0.0,1e-06,1e-06,True,9.018488160705828e-07,0.0013430184083878,1.8161798294470308e-06,9.41589634615228e-06,1.3066080705596186,2801.936649103133,2144.755034957724,0.0999999999956185,1.5602598901764966e-07,42157.520884092315,9.415010774668893e-06,1.3065878052069926,2802.4767009209663,2144.680974542755,0.0999999999956681,2.2180342673649992e-08,42157.51137156403,7.537904116133359e-06,2.19006910687753,2856.7798238547393,1305.2530745891645,0.0999999999997803,1.7679026825812016e-08,42158.380884274666,-3.348100551248123e-07,1.0,9.415899498690109e-06,9.415010774668893e-06,7.537904116133359e-06,9.41589634615228e-06
211,5.381365875,38,8.789028134371958e-06,1.078686875284404,2272.4129099788356,585980878.1281149,0.9726641942865064,0.0,1e-06,1e-06,True,8.788358509814742e-07,0.0013257724067335,1.790700231230612e-06,8.789540733809092e-06,1.0786854636189938,2272.1788285901275,2106.6978056263715,0.0999999999798725,1.2004961469358477e-07,41420.19946378054,8.785661137935207e-06,1.0789372503668788,2272.0789436676673,2105.676950664377,0.0999999999802511,1.5408199161015546e-08,41420.20817129698,4.942857357129325e-06,0.8494507880667421,1091.516774890988,1285.2878615909442,0.0999999999999912,4.1068340395078446e-10,41443.04841735048,5.8322652891407145e-05,1.0,8.789028134371958e-06,8.785661137935207e-06,4.942857357129325e-06,8.789540733809092e-06
212,5.416315999999999,39,8.34077054529259e-06,0.8848216984308367,1857.360053696417,574382013.8403323,0.9755507935084422,0.0,1e-06,1e-06,True,9.358768384704064e-07,0.001368120810624,1.8287748041741216e-06,8.34077002664407e-06,0.8847716452459145,1857.2220821809633,2099.31384439312,0.1000000000000202,1.0988715093418477e-07,39973.79016174329,8.336697010037972e-06,0.8848952192029157,1856.956104246932,2098.3610517177053,0.1000000000000173,1.4086086075337791e-08,39973.80768751282,4.64610941422359e-06,0.6464797386536131,824.1335434179663,1275.046118258545,0.1000000000000144,1.4334289311079826e-10,40000.92039303381,-6.218232695420768e-08,1.1200730784532995,9.342272541338477e-06,9.337709884165649e-06,5.203982074420273e-06,9.342271960414232e-06
213,5.451437875000001,39,7.618614302712816e-06,0.5950154008695391,1237.2042687990938,560558109.449337,0.9745385018922884,6.705049599986523e-07,1e-06,1e-06,True,9.635833062571209e-07,0.0013882246003016,1.8406656345878104e-06,7.619373701857348e-06,0.5950157777236925,1237.5505478955788,2080.006877749747,0.0999999999999716,1.6066899322098038e-07,38576.9110342924,7.613862210128873e-06,0.5949976432593826,1236.8586743114306,2078.6630991312727,0.1000000000000093,2.0490422691921143e-08,38576.93152301181,3.34471559219055e-06,-0.2718180457689744,-342.492732339348,1259.9047020464166,0.0999999999999293,4.587108470843759e-12,38610.64055857501,9.967680661571166e-05,1.1872173917589186,9.044951401283902e-06,9.039309634320995e-06,3.970904521535852e-06,9.045852973155577e-06
214,5.486731499999999,40,7.1159838707810926e-06,0.3690448616586972,764.1440088782532,549332590.3327783,0.9772515170400644,0.0,1e-06,1e-06,True,1.0255865421360255e-06,0.0014321920736672,1.8843538566955432e-06,7.117063752439294e-06,0.3690038709941369,764.010807468638,2070.5578943024825,0.0999999999999855,8.033175369348555e-08,37225.38175575426,7.114382979732499e-06,0.3692386484214392,764.3433944186777,2069.990605974888,0.0999999999999798,1.0261400396061049e-08,37225.38199378787,3.950786994699953e-06,0.1442625917801424,180.2743269744941,1249.6808883181843,0.1000000000001282,3.770872503139344e-13,37245.112568945886,0.0001517543712592,1.2348236245618647,8.786984995641676e-06,8.785008177554523e-06,4.878525116667272e-06,8.788318459024955e-06
215,5.522196875,39,6.235161045137607e-06,-0.0121571858298365,-24.818588123353564,534110127.9653335,0.9726762104893412,0.0,1e-06,1e-06,True,1.001340141915108e-06,0.0014151612227451,1.8648496069575043e-06,6.23604823725857e-06,-0.0121610376729607,-24.731157436625537,2033.6357793385955,0.1000000000019698,8.459000500060655e-08,36571.47731724488,6.23269477931332e-06,-0.0121566962368064,-24.71422223303156,2032.9740534787777,0.1000000000019491,1.0764043434363655e-08,36571.487329657495,3.0988271068097048e-06,-0.5499711315666839,-676.9187707995674,1230.618569178404,0.0999999999999202,8.248796090626341e-11,36595.82384465878,0.0001422885655302,1.2733310939424936,7.93942443451269e-06,7.936284061552699e-06,3.945832909852654e-06,7.940554123826614e-06
216,5.557834000000001,40,5.642076468501701e-06,-0.3294454187510029,-668.1211945154668,523418761.9153298,0.975492441113113,-6.31464672551374e-07,1e-06,1e-06,True,1.0714806450984329e-06,0.0014638860741005,1.909867229989097e-06,5.643022579854367e-06,-0.3294477563949226,-668.1511556169903,2028.0144779342,0.1000000000000023,6.784521522362752e-08,35282.4401531562,5.640856651477943e-06,-0.3293973426566119,-667.9920404356093,2027.980356772816,0.0999999999999968,8.651234395529173e-09,35282.44594536638,3.262947043418558e-06,-0.4404002660149451,-537.6327584586259,1220.61558724145,0.0999999999984132,3.528255465568009e-11,35301.996436060406,0.0001676885022647,1.3062188477028434,7.36978662333762e-06,7.368193275350437e-06,4.262122927169589e-06,7.371022451818498e-06
217,5.5936428750000005,41,5.146051567686867e-06,-0.6374057503760155,-1290.5234024951906,512587426.4817472,0.978002074623894,0.0,1e-07,1e-06,True,1.154617037091299e-06,0.0015196168620209,1.95580181582444e-07,5.14712469236491e-06,-0.6374047087621305,-1290.7907239644412,2024.9191298682056,0.0999999999991326,7.682280411813737e-08,34036.1382485924,5.146065249903322e-06,-0.6370481259841794,-1290.131585468821,2025.2894637203617,0.0999999999990015,9.805353640146564e-09,34036.13462230928,3.0813541977862287e-06,-0.6340917518802511,-767.5702682138165,1210.2632115844551,0.0999999999994542,1.578663866297347e-10,34046.8730456462,0.0002085336036623,1.3351689152961974,6.870848089686771e-06,6.8708663577568735e-06,4.114128341901624e-06,6.87228089239913e-06
218,5.6296235,40,4.8180387660593665e-06,-0.8551390373941394,-1701.4766655056535,498275091.2426298,0.9735710550714898,0.0,1e-06,1e-06,True,1.1293503219267365e-06,0.0015028978404514,1.9361526071229383e-06,4.818796435706073e-06,-0.855136040482447,-1701.5451205936693,1989.5878864363588,0.1000000000002195,5.4759830891981665e-08,33428.875488488266,4.818584498426652e-06,-0.8548952700450498,-1701.7064209175887,1990.708693728311,0.1000000000002432,7.017129100006514e-09,33428.86540315552,3.5187371289626244e-06,-0.3034771463062381,-361.7907532551968,1192.0369591603032,0.0999999999999958,8.462008871390479e-12,33428.357599132585,0.000157256859792,1.361150597663751,6.558076345988828e-06,6.558819169926724e-06,4.789531146109108e-06,6.559107648481275e-06
219,5.6657758750000005,41,4.472292907526556e-06,-1.1328342337003303,-2251.4488419995946,487859031.3903202,0.9761879382551212,0.0,1e-07,1e-06,True,1.2159597919669809e-06,0.0015594617861002,1.9788903108777706e-07,4.473118416658269e-06,-1.1328318253898022,-2252.0386271534394,1987.700902104265,0.0999999999999454,9.345219176282173e-08,32244.800350021287,4.472208449941283e-06,-1.1325544118265451,-2251.893226715416,1988.559166862453,0.0999999999999374,1.1944924604989636e-08,32244.799273142635,2.775087755109747e-06,-1.0085598233630506,-1192.3843928523715,1181.8826957902447,0.0999999999602853,1.079137446069467e-09,32257.115713956104,0.0001845829753959,1.3847847495500858,6.193163013863786e-06,6.193046058287717e-06,3.842899201939161e-06,6.194306166319997e-06
220,5.7021,41,4.346298825627309e-06,-1.2698920397508469,-2504.8820832701126,476140135.2464329,0.9753500156605156,0.0,1e-07,1e-06,True,1.2627767218553745e-06,0.0015891994961794,1.988867119633124e-07,4.346904430810498e-06,-1.269886142929353,-2505.41631141705,1972.6421480576316,0.0999999999992525,8.629528358561346e-08,31100.59186679897,4.346450095043445e-06,-1.2695705433844215,-2505.619267114598,1973.863095726628,0.0999999999992096,1.1047792902729723e-08,31100.58530508709,2.866973194008651e-06,-0.9494980027964566,-1109.2633221779415,1167.903848529602,0.1000000000258446,8.713415544647772e-10,31106.228302761065,0.0001393381374557,1.4064984490575076,6.113062557385277e-06,6.113275317584462e-06,4.032393350862616e-06,6.113914340136173e-06
221,5.738595875000001,42,4.31877682176439e-06,-1.349930676693682,-2659.7526398810455,466311188.6262018,0.9778126301906942,0.0,1e-07,1e-07,True,1.3603149839891415e-06,0.0016494337871754,2.0279826406926418e-07,4.319547818233008e-06,-1.349928941979635,-2660.3133616593686,1970.386760367439,0.0999999999971824,1.1566284374708857e-07,29995.190560475563,4.318921238620197e-06,-1.3495837241228985,-2660.392711549233,1971.565408457201,0.0999999999970694,1.4800277226001413e-08,29995.18596496331,2.7278614764697964e-06,-1.1325487802769396,-1311.7432384537046,1157.7930569473708,0.0999999999999435,1.837103913437943e-09,30003.972481401885,0.0001785219520333,1.4266010402773408,6.1611715066547465e-06,6.161377531891474e-06,3.891570020064294e-06,6.162271411018927e-06
222,5.775263499999999,41,4.251425977829511e-06,-1.43925183517948,-2792.0948825215573,453278320.971065,0.973471311457634,0.0,1e-07,1e-07,True,1.3348870195883933e-06,0.0016339448648307,1.9964995218323178e-07,4.2520401697321215e-06,-1.439251689233096,-2792.7546135690586,1940.0791247259451,0.0999999999904621,7.755422393174173e-08,29456.47036399381,4.249319527316187e-06,-1.4390902708908373,-2791.783241460659,1940.2959686226268,0.0999999999900919,3.999078890259966e-08,29456.480562504417,1.973145171972981e-06,-2.2356245557739447,-2550.6494957503783,1140.0668505395452,0.1000000000000055,2.8673772523024613e-08,29480.98221016665,0.0001444672695263,1.4453255359465016,6.144694529943318e-06,6.141650023226202e-06,2.851837103182101e-06,6.145582237184132e-06
223,5.812102875,42,4.40312814082684e-06,-1.394882820328307,-2704.9113542787777,443818283.8980641,0.9760354314751966,0.0,1e-07,1e-07,True,1.4409230935097384e-06,0.0016976007373227,2.0317015044946377e-07,4.4056103647741505e-06,-1.3941745671296373,-2705.112682164437,1939.9689461461437,0.0999999999947214,8.986941746336187e-08,28406.8238780564,4.4016192500751e-06,-1.3942974852488912,-2704.1074795367485,1939.7425828382377,0.0999999999944869,8.301561366108602e-08,28406.82806707333,1.7857823257585822e-06,-2.65665215705172,-3005.18178505378,1130.1855251716845,0.0999999999994113,5.958503335179443e-08,28432.851135588535,0.000563741019548,1.462852931500042,6.441128908578873e-06,6.438921623319377e-06,2.612336910256905e-06,6.444760037156835e-06
224,5.849114000000001,42,4.6963286391004256e-06,-1.2467677646309911,-2398.7430206712916,432938642.8610538,0.9751300914646988,-2.273736754432321e-13,1e-07,1e-07,True,1.4866273085889503e-06,0.0017243134364047,2.0289097118311146e-07,4.6956878673644875e-06,-1.247129671921275,-2398.551362791728,1922.9649161229663,0.0999999999994895,9.662660449549777e-08,27393.42387282205,4.692239434869965e-06,-1.2470179021864698,-2397.489462687836,1922.8900393991448,0.0999999999994696,5.383894707833292e-08,27393.4242070708,2.018168724271531e-06,-2.245234092045066,-2509.073844685376,1116.6617887528869,0.0999999999999902,3.1235155906195196e-08,27414.813322341142,-0.000136440991502,1.4793273449050945,6.947407376482188e-06,6.941358104845167e-06,2.9855321804471054e-06,6.946459465331373e-06
225,5.886296875,43,5.182188597247978e-06,-1.0115284298871,-1942.6037715307136,423636352.0404832,0.9775528829889748,0.0,1e-07,1e-07,True,1.6005152030373893e-06,0.0017891430819818,2.0608459673322086e-07,5.1834713886966155e-06,-1.0115285649158314,-1942.2044842306425,1919.8341504719212,0.0999999999999982,1.5871424663416178e-07,26414.600356675273,5.181873847299045e-06,-1.011110572294395,-1941.4883185844503,1920.4175331553547,0.0999999999999911,2.8736962365272234e-08,26414.592480262538,2.7536325162016735e-06,-1.2589515156429485,-1394.2453699043654,1106.9883749072303,0.0999999999994123,3.208599136383938e-09,26417.783387346135,0.0002475385495075,1.4948658954779788,7.74667699796087e-06,7.746206488996607e-06,4.1163113371490946e-06,7.748594599148448e-06
226,5.9236515,42,5.528459269498944e-06,-0.8551352909195492,-1613.5238114173774,411651806.5525776,0.9732875444629848,-1.0302137525286523e-06,1e-07,1e-07,True,1.5549660592473202e-06,0.0017635006482387,2.0185322815655433e-07,5.529665995585602e-06,-0.8551492932250037,-1612.9036900472215,1885.9077027920553,0.1000000000002255,1.0750858625563353e-07,25938.068168933703,5.526698621136068e-06,-0.8548266884776164,-1611.9231020128964,1885.901119823592,0.1000000000002524,3.8861047713112384e-08,25938.060400261955,2.5674671921390942e-06,-1.518874948249822,-1656.6412663505268,1090.129132832222,0.0999999999771464,6.978667116408488e-09,25947.99958933586,0.000218275296576,1.5095654015240774,8.34557083697068e-06,8.342913023117833e-06,3.8757596428013475e-06,8.347392468920217e-06
227,5.961177875000001,43,5.885231575706903e-06,-0.7299648984951732,-1371.530301658139,402987613.96279746,0.9758066454033604,0.0,1e-07,1e-07,True,1.6566102452042486e-06,0.001820226149439,2.0432372849276607e-07,5.885572731363297e-06,-0.7288135483429187,-1370.2736734243374,1879.973854608361,0.1000000000000147,1.202458739246737e-07,25009.745937427502,5.880155806676133e-06,-0.7288730036980273,-1369.559781319029,1879.2093432655051,0.0999999999999892,6.656165751905975e-08,25009.74412591011,2.2748998929865224e-06,-1.960045986841442,-2119.328492216538,1080.5227146617897,0.100000000000063,2.0170451288381578e-08,25030.380858921504,5.7968093864380066e-05,1.5235070686802987,8.96619190640996e-06,8.958458936412593e-06,3.465826067505022e-06,8.966711659463996e-06
228,5.998876000000001,43,6.27211297751112e-06,-0.5909070731529552,-1101.999043005074,393131246.10092705,0.9748382245972904,2.273736754432321e-13,1e-07,1e-07,True,1.6956492943087651e-06,0.0018415486591711,2.031945971664505e-07,6.273735212497324e-06,-0.5909084220484294,-1099.9776025958529,1861.3657096730171,0.0999999999999923,1.4847874085788249e-07,24113.51288162056,6.264822572680374e-06,-0.5917286961459421,-1100.4573047023655,1859.897963281876,0.0999999999999928,1.0266195005215196e-07,24113.50631475658,2.0433466673566063e-06,-2.388087778828818,-2550.9856570882657,1067.309492731244,0.0999999999999964,4.577237569525217e-08,24137.78063477476,0.0002586425008639,1.5367598618955463,9.638731473113252e-06,9.627527871592393e-06,3.140133142331663e-06,9.641224458726614e-06
