mass_MeV,sigma_MeV,n_fit_bins,eps2_current,r_current,current_Ahat_window,conversion_window_per_eps2,template_window_fraction,lml_delta,log_cov_relative_load,count_cov_relative_load,prediction_hash_exact,log_mean_median_relative,gp_relative_sd_max,log_loading_count_cov_max_relative,eps2_gaussian_control,r_gaussian_control,Ahat_gaussian_control,sigma_A_gaussian_control,cls_gaussian_control,score_gaussian_control,min_lambda_gaussian_control,eps2_log_gp,r_log_gp,Ahat_log_gp,sigma_A_log_gp,cls_log_gp,score_log_gp,min_lambda_log_gp,eps2_fixed,r_fixed,Ahat_fixed,sigma_A_fixed,cls_fixed,score_fixed,min_lambda_fixed,gaussian_control_relative_to_release
202,5.074543500000001,37,6.26832555534087e-06,0.4551643977432848,1056.167991060256,722279494.1800143,0.9772947010673028,-1.8275495676789433e-06,1e-06,1e-06,True,7.391262459854886e-07,0.0012158342972719389,1.768781446016857e-06,6.269189499358575e-06,0.4551616915775614,1057.091148996925,2322.563800395448,0.09999999999997071,7.769864884821231e-08,53978.07255708413,6.266439818949794e-06,0.45520774089229216,1056.9293499020912,2321.7961401656185,0.10000000000001978,9.884817853134109e-09,53978.05939587321,3.0353549577393058e-06,-0.1722949208005356,-244.72237216657948,1420.3038713655324,0.10000000000004564,5.573319583618286e-13,53985.73605975728,0.0001378269220506656
203,5.107947875000001,37,7.067546949963339e-06,0.7493017343620685,1717.9121574900983,705382756.8364742,0.9763091708144042,-1.6376477560697822e-06,1e-06,1e-06,True,7.502099037548504e-07,0.0012249164748638066,1.7639674603928402e-06,7.068124137520937e-06,0.7493019474609829,1719.35972831279,2294.7997041986723,0.10000000000006645,6.710215449956536e-08,52114.13853942971,7.067990771379557e-06,0.7490878984201997,1719.580206574582,2295.4569071019037,0.09999999999999479,8.593432188064298e-09,52114.14218520108,6.156454203209663e-06,1.7897129555832263,2512.3245133129935,1404.4346628446722,0.09999999999945712,6.2756417840148515e-09,52076.4282650251,8.166731140013539e-05
204,5.1415239999999995,37,7.577166658936389e-06,0.9115448415665508,2064.0706198916073,689057771.4103658,0.9753825645656636,0.0,1e-06,1e-06,True,7.56016452774233e-07,0.0012296477044630625,1.7609323369613108e-06,7.577859995834689e-06,0.9115451512580313,2065.7443211141654,2266.4252344965394,0.10000000000974614,8.001080287201034e-08,51205.74149344537,7.577953825372685e-06,0.9111704221797398,2065.9340849452574,2267.207152243403,0.10000000001162974,1.7652400874368368e-08,51205.744902331804,6.9706923537375155e-06,2.169480933574427,3010.942901565162,1388.6827605879057,0.09999999999975347,1.4031566575312127e-08,51163.91407894581,9.150345102715285e-05
205,5.175271875,37,8.300804061242706e-06,1.1374526424034097,2545.168233822564,673332421.947767,0.9745181931336317,0.0,1e-06,1e-06,True,7.670530550729637e-07,0.0012385906097513136,1.755884814414286e-06,8.301232694337695e-06,1.13745317611683,2547.5544899539436,2239.981149098784,0.09999999998696382,1.026592291175632e-07,49432.846181570414,8.301338871825432e-06,1.1363194211653598,2546.9870335553646,2241.2680092222026,0.09999999998735645,6.847364342199569e-08,49432.86134621132,8.874762636859856e-06,3.0721825014590265,4214.611733256116,1373.0218875915982,0.09999999999986338,5.782431200529459e-08,49378.11922392261,5.163753918613345e-05
206,5.2091915,38,8.699228259363099e-06,1.2283561433214507,2738.4007132931374,660271794.4152541,0.9773700249148657,-1.4917841326678172e-06,1e-06,1e-06,True,8.147954753123798e-07,0.0012765545873710722,1.7822226012772159e-06,8.70171401323562e-06,1.2277023424340312,2739.5792680508007,2231.7701010006085,0.09999999999280515,1.2401843374476584e-07,47720.070507434335,8.702226520369132e-06,1.2272903135562694,2740.096106004855,2232.4563929254014,0.09999999999306744,4.3587068787598326e-08,47720.06061208323,8.126601713809487e-06,2.656564753065783,3616.259005051126,1362.2588941220383,0.0999999999998445,3.365226897145135e-08,47688.12367777996,0.00028574418309412764
207,5.243282874999999,37,9.024392982144168e-06,1.3140379858055025,2872.1783965814457,642245002.7787074,0.9725491165560048,2.2737367544323206e-13,1e-06,1e-06,True,7.857217274587214e-07,0.0012535725236217487,1.7508720309315884e-06,9.026391308282186e-06,1.3138936078310302,2872.5982789011173,2186.6490446810167,0.09999999999574818,1.250334102920192e-07,46885.61586892994,9.026716465466543e-06,1.3137318641408633,2873.391177728974,2187.0000540435885,0.09999999999588975,3.287501856852337e-08,46885.59987863272,7.841299780437448e-06,2.469585031848323,3310.887620356558,1341.5963807605112,0.0999999999998096,2.572707180625855e-08,46862.47825614876,0.0002214360724284159
208,5.277545999999999,38,9.469836723266198e-06,1.4116574826691486,3069.8071254626166,629574947.4352342,0.9755172672363396,-1.1962686130573275e-06,1e-06,1e-06,True,8.33025917357233e-07,0.0012907565720854616,1.7800399870472983e-06,9.46983533907431e-06,1.4101897455228474,3069.9946759768936,2177.354982657734,0.09999999999750908,1.505000470913842e-07,45255.06102565786,9.470249129307591e-06,1.4098535565864831,3070.678975882251,2177.800249620494,0.09999999999764417,5.520663648450608e-08,45255.045021275684,8.588645396159197e-06,2.780338740863357,3698.427027923772,1331.2578053079362,0.09999999999983064,4.2957070678362186e-08,45232.3418548,-1.4616850618764943e-07
209,5.311980875000001,38,9.583646131832987e-06,1.4085038746212433,3030.952484772604,614551809.2905477,0.974575690746228,-1.0655944606696721e-06,1e-06,1e-06,True,8.469465164751e-07,0.0013014967345069406,1.7824243206617104e-06,9.58364493206849e-06,1.4085039198490954,3030.8095352770615,2152.1399458806463,0.09999999999749158,1.5401739483777988e-07,43679.62919048696,9.58383024338484e-06,1.408180281491567,3031.429886430554,2152.514836415449,0.09999999999757832,5.424521809516136e-08,43679.612901382985,8.626836240013882e-06,2.7475262125882245,3612.441387659018,1315.8348427330925,0.0999999999998438,4.2060737309723706e-08,43662.6649055046,-1.2518873093725347e-07
210,5.3465875,39,9.415899498690109e-06,1.3066061725265412,2802.335617343577,602402635.5236313,0.9773528788124438,0.0,1e-06,1e-06,True,9.018488160705829e-07,0.0013430184083878035,1.8161798294470308e-06,9.415896346152279e-06,1.3066080705596186,2801.936649103133,2144.755034957724,0.09999999999561851,1.5602598901764964e-07,42157.520884092315,9.415010774668891e-06,1.3065878052069926,2802.4767009209663,2144.680974542755,0.09999999999566815,2.218034267364999e-08,42157.51137156403,7.537904116133359e-06,2.19006910687753,2856.7798238547393,1305.2530745891643,0.09999999999978038,1.7679026825812016e-08,42158.380884274666,-3.348100551248123e-07
211,5.381365875,38,8.789028134371958e-06,1.078686875284404,2272.4129099788356,585980878.1281149,0.9726641942865063,0.0,1e-06,1e-06,True,8.788358509814742e-07,0.0013257724067335726,1.7907002312306119e-06,8.789540733809092e-06,1.0786854636189938,2272.1788285901275,2106.6978056263715,0.09999999997987256,1.2004961469358477e-07,41420.19946378054,8.785661137935207e-06,1.0789372503668788,2272.0789436676673,2105.676950664377,0.09999999998025115,1.5408199161015546e-08,41420.20817129698,4.942857357129325e-06,0.8494507880667421,1091.516774890988,1285.2878615909442,0.09999999999999128,4.106834039507845e-10,41443.04841735048,5.8322652891407145e-05
212,5.416315999999999,39,8.34077054529259e-06,0.8848216984308367,1857.360053696417,574382013.8403323,0.9755507935084422,0.0,1e-06,1e-06,True,9.358768384704064e-07,0.0013681208106240802,1.8287748041741214e-06,8.34077002664407e-06,0.8847716452459145,1857.2220821809633,2099.31384439312,0.10000000000002027,1.0988715093418477e-07,39973.79016174329,8.336697010037972e-06,0.8848952192029157,1856.9561042469322,2098.3610517177053,0.10000000000001738,1.408608607533779e-08,39973.80768751282,4.64610941422359e-06,0.6464797386536131,824.1335434179663,1275.046118258545,0.10000000000001445,1.4334289311079829e-10,40000.92039303381,-6.218232695420767e-08
213,5.451437875000001,39,7.618614302712816e-06,0.5950154008695391,1237.2042687990938,560558109.449337,0.9745385018922883,6.705049599986523e-07,1e-06,1e-06,True,9.635833062571209e-07,0.0013882246003016712,1.8406656345878104e-06,7.619373701857348e-06,0.5950157777236925,1237.5505478955788,2080.006877749747,0.0999999999999716,1.6066899322098038e-07,38576.911034292396,7.613862210128873e-06,0.5949976432593826,1236.8586743114306,2078.6630991312727,0.10000000000000939,2.049042269192114e-08,38576.93152301181,3.34471559219055e-06,-0.2718180457689744,-342.492732339348,1259.9047020464166,0.09999999999992937,4.587108470843759e-12,38610.64055857501,9.967680661571166e-05
214,5.486731499999999,40,7.1159838707810926e-06,0.36904486165869727,764.1440088782532,549332590.3327783,0.9772515170400644,0.0,1e-06,1e-06,True,1.0255865421360255e-06,0.001432192073667251,1.8843538566955432e-06,7.117063752439294e-06,0.3690038709941369,764.010807468638,2070.5578943024825,0.0999999999999855,8.033175369348555e-08,37225.38175575426,7.114382979732499e-06,0.3692386484214392,764.3433944186777,2069.9906059748882,0.09999999999997986,1.0261400396061049e-08,37225.38199378787,3.950786994699953e-06,0.14426259178014242,180.2743269744941,1249.6808883181843,0.10000000000012824,3.770872503139344e-13,37245.112568945886,0.0001517543712592495
215,5.522196875,39,6.235161045137607e-06,-0.012157185829836525,-24.818588123353564,534110127.9653335,0.9726762104893412,0.0,1e-06,1e-06,True,1.001340141915108e-06,0.0014151612227451707,1.8648496069575043e-06,6.23604823725857e-06,-0.01216103767296077,-24.731157436625534,2033.6357793385955,0.10000000000196982,8.459000500060654e-08,36571.47731724488,6.23269477931332e-06,-0.012156696236806474,-24.71422223303156,2032.9740534787777,0.10000000000194913,1.0764043434363657e-08,36571.487329657495,3.0988271068097048e-06,-0.5499711315666839,-676.9187707995674,1230.618569178404,0.09999999999992022,8.248796090626342e-11,36595.82384465878,0.00014228856553022418
216,5.557834000000001,40,5.642076468501701e-06,-0.32944541875100297,-668.1211945154668,523418761.9153298,0.975492441113113,-6.31464672551374e-07,1e-06,1e-06,True,1.0714806450984327e-06,0.0014638860741005184,1.909867229989097e-06,5.643022579854367e-06,-0.32944775639492263,-668.1511556169903,2028.0144779342002,0.10000000000000238,6.784521522362752e-08,35282.4401531562,5.640856651477943e-06,-0.3293973426566119,-667.9920404356093,2027.980356772816,0.09999999999999683,8.651234395529173e-09,35282.44594536638,3.262947043418558e-06,-0.4404002660149451,-537.6327584586259,1220.61558724145,0.09999999999841329,3.528255465568009e-11,35301.996436060406,0.0001676885022647845
217,5.5936428750000005,41,5.146051567686867e-06,-0.6374057503760155,-1290.5234024951906,512587426.4817472,0.9780020746238939,0.0,1e-07,1e-06,True,1.154617037091299e-06,0.0015196168620209523,1.95580181582444e-07,5.14712469236491e-06,-0.6374047087621305,-1290.7907239644412,2024.9191298682058,0.09999999999913263,7.682280411813736e-08,34036.1382485924,5.146065249903322e-06,-0.6370481259841794,-1290.131585468821,2025.2894637203615,0.09999999999900158,9.805353640146564e-09,34036.13462230928,3.0813541977862287e-06,-0.6340917518802511,-767.5702682138165,1210.2632115844553,0.09999999999945428,1.5786638662973473e-10,34046.8730456462,0.00020853360366235307
218,5.6296235,40,4.8180387660593665e-06,-0.8551390373941394,-1701.4766655056537,498275091.2426298,0.9735710550714898,0.0,1e-06,1e-06,True,1.1293503219267365e-06,0.0015028978404514374,1.9361526071229383e-06,4.818796435706073e-06,-0.855136040482447,-1701.5451205936693,1989.5878864363588,0.10000000000021954,5.4759830891981665e-08,33428.875488488266,4.818584498426652e-06,-0.8548952700450498,-1701.7064209175887,1990.7086937283107,0.10000000000024326,7.017129100006514e-09,33428.86540315552,3.5187371289626244e-06,-0.3034771463062381,-361.79075325519676,1192.0369591603032,0.0999999999999958,8.46200887139048e-12,33428.357599132585,0.00015725685979206538
219,5.6657758750000005,41,4.472292907526556e-06,-1.1328342337003305,-2251.4488419995946,487859031.3903202,0.9761879382551211,0.0,1e-07,1e-06,True,1.2159597919669807e-06,0.001559461786100237,1.9788903108777706e-07,4.473118416658269e-06,-1.1328318253898022,-2252.0386271534394,1987.700902104265,0.09999999999994544,9.345219176282171e-08,32244.800350021287,4.472208449941283e-06,-1.1325544118265451,-2251.893226715416,1988.559166862453,0.09999999999993744,1.1944924604989637e-08,32244.799273142635,2.775087755109747e-06,-1.0085598233630506,-1192.3843928523715,1181.8826957902447,0.09999999996028539,1.079137446069467e-09,32257.115713956104,0.0001845829753959194
220,5.7021,41,4.346298825627309e-06,-1.2698920397508469,-2504.8820832701126,476140135.2464329,0.9753500156605156,0.0,1e-07,1e-06,True,1.2627767218553743e-06,0.0015891994961794902,1.988867119633124e-07,4.346904430810498e-06,-1.2698861429293533,-2505.41631141705,1972.6421480576316,0.09999999999925253,8.629528358561345e-08,31100.59186679897,4.346450095043445e-06,-1.2695705433844215,-2505.619267114598,1973.8630957266278,0.09999999999920964,1.1047792902729725e-08,31100.58530508709,2.866973194008651e-06,-0.9494980027964566,-1109.2633221779417,1167.9038485296019,0.10000000002584468,8.713415544647773e-10,31106.228302761065,0.00013933813745570234
221,5.738595875000001,42,4.31877682176439e-06,-1.349930676693682,-2659.7526398810455,466311188.6262018,0.9778126301906942,0.0,1e-07,1e-07,True,1.3603149839891415e-06,0.0016494337871754586,2.0279826406926415e-07,4.319547818233008e-06,-1.349928941979635,-2660.3133616593686,1970.386760367439,0.09999999999718245,1.1566284374708857e-07,29995.190560475563,4.318921238620197e-06,-1.3495837241228983,-2660.392711549233,1971.565408457201,0.09999999999706943,1.4800277226001413e-08,29995.18596496331,2.7278614764697964e-06,-1.1325487802769396,-1311.7432384537046,1157.7930569473708,0.0999999999999435,1.837103913437943e-09,30003.972481401885,0.0001785219520333836
222,5.775263499999999,41,4.251425977829511e-06,-1.43925183517948,-2792.0948825215573,453278320.971065,0.9734713114576339,0.0,1e-07,1e-07,True,1.3348870195883933e-06,0.0016339448648307522,1.9964995218323178e-07,4.2520401697321215e-06,-1.439251689233096,-2792.7546135690586,1940.0791247259453,0.0999999999904621,7.755422393174172e-08,29456.47036399381,4.249319527316187e-06,-1.4390902708908373,-2791.783241460659,1940.2959686226268,0.09999999999009195,3.999078890259966e-08,29456.480562504414,1.973145171972981e-06,-2.2356245557739447,-2550.6494957503783,1140.0668505395452,0.10000000000000557,2.867377252302461e-08,29480.98221016665,0.00014446726952632716
223,5.812102875,42,4.40312814082684e-06,-1.394882820328307,-2704.9113542787777,443818283.8980641,0.9760354314751966,0.0,1e-07,1e-07,True,1.4409230935097384e-06,0.0016976007373227008,2.0317015044946374e-07,4.4056103647741505e-06,-1.3941745671296373,-2705.112682164437,1939.9689461461435,0.0999999999947214,8.986941746336186e-08,28406.8238780564,4.4016192500751e-06,-1.3942974852488912,-2704.1074795367485,1939.7425828382377,0.09999999999448697,8.301561366108601e-08,28406.828067073326,1.7857823257585822e-06,-2.65665215705172,-3005.18178505378,1130.1855251716843,0.0999999999994113,5.9585033351794436e-08,28432.851135588535,0.0005637410195480363
224,5.849114000000001,42,4.6963286391004256e-06,-1.2467677646309911,-2398.7430206712916,432938642.8610538,0.9751300914646988,-2.2737367544323206e-13,1e-07,1e-07,True,1.4866273085889503e-06,0.0017243134364047067,2.0289097118311144e-07,4.6956878673644875e-06,-1.247129671921275,-2398.551362791728,1922.9649161229665,0.09999999999948958,9.662660449549776e-08,27393.42387282205,4.692239434869965e-06,-1.2470179021864698,-2397.489462687836,1922.8900393991446,0.09999999999946965,5.383894707833292e-08,27393.4242070708,2.018168724271531e-06,-2.245234092045066,-2509.073844685376,1116.6617887528867,0.09999999999999029,3.123515590619519e-08,27414.813322341142,-0.00013644099150200706
225,5.886296875,43,5.182188597247978e-06,-1.0115284298871001,-1942.6037715307136,423636352.0404832,0.9775528829889747,0.0,1e-07,1e-07,True,1.6005152030373893e-06,0.0017891430819818143,2.0608459673322083e-07,5.1834713886966155e-06,-1.0115285649158314,-1942.2044842306425,1919.8341504719212,0.0999999999999982,1.5871424663416178e-07,26414.600356675273,5.181873847299045e-06,-1.011110572294395,-1941.4883185844503,1920.4175331553547,0.09999999999999118,2.8736962365272234e-08,26414.592480262534,2.7536325162016735e-06,-1.2589515156429483,-1394.2453699043654,1106.9883749072305,0.09999999999941231,3.2085991363839383e-09,26417.783387346135,0.00024753854950754217
226,5.9236515,42,5.528459269498944e-06,-0.8551352909195492,-1613.5238114173774,411651806.5525776,0.9732875444629847,-1.0302137525286525e-06,1e-07,1e-07,True,1.5549660592473202e-06,0.0017635006482387078,2.0185322815655433e-07,5.529665995585602e-06,-0.8551492932250037,-1612.9036900472215,1885.9077027920553,0.10000000000022558,1.0750858625563353e-07,25938.068168933703,5.526698621136068e-06,-0.8548266884776164,-1611.9231020128964,1885.9011198235921,0.10000000000025248,3.8861047713112384e-08,25938.060400261955,2.5674671921390942e-06,-1.518874948249822,-1656.6412663505268,1090.129132832222,0.09999999997714644,6.978667116408488e-09,25947.99958933586,0.0002182752965760315
227,5.961177875000001,43,5.885231575706903e-06,-0.7299648984951732,-1371.530301658139,402987613.96279746,0.9758066454033603,0.0,1e-07,1e-07,True,1.6566102452042486e-06,0.0018202261494390908,2.0432372849276604e-07,5.885572731363297e-06,-0.7288135483429187,-1370.2736734243374,1879.973854608361,0.10000000000001472,1.2024587392467367e-07,25009.745937427502,5.880155806676133e-06,-0.7288730036980273,-1369.559781319029,1879.2093432655051,0.09999999999998924,6.656165751905974e-08,25009.744125910114,2.2748998929865224e-06,-1.960045986841442,-2119.328492216538,1080.5227146617897,0.10000000000006308,2.0170451288381575e-08,25030.380858921504,5.7968093864380066e-05
228,5.998876000000001,43,6.27211297751112e-06,-0.5909070731529552,-1101.9990430050739,393131246.10092705,0.9748382245972904,2.2737367544323206e-13,1e-07,1e-07,True,1.6956492943087653e-06,0.0018415486591711783,2.031945971664505e-07,6.273735212497324e-06,-0.5909084220484294,-1099.9776025958527,1861.3657096730171,0.09999999999999235,1.4847874085788249e-07,24113.51288162056,6.264822572680374e-06,-0.5917286961459421,-1100.4573047023655,1859.8979632818762,0.09999999999999283,1.0266195005215195e-07,24113.50631475658,2.0433466673566063e-06,-2.388087778828818,-2550.9856570882657,1067.309492731244,0.09999999999999643,4.5772375695252165e-08,24137.78063477476,0.00025864250086393703
229,6.036745875000001,44,6.825847289654411e-06,-0.4049744985713924,-752.7758870413381,384761739.6029437,0.9772274547758452,5.850579327670857e-07,1e-07,1e-07,True,1.805460068560194e-06,0.0019002429836621508,2.0576849582547709e-07,6.82818616407282e-06,-0.4049763625566272,-750.8389452604052,1853.938419352941,0.09999999997836972,1.9002237539034184e-07,23248.561546109584,6.818543009106444e-06,-0.40579953535816765,-751.6340678159067,1852.3453393862155,0.09999999998024836,1.0714503462239122e-07,23248.549988324132,2.1726504883814976e-06,-2.2099930209487173,-2339.6652732785656,1057.8378891544803,0.10000000000000123,3.4946299437566e-08,23269.66243823709,0.00034264968423092235
230,6.0747875,43,7.182229042242793e-06,-0.28973479318004863,-528.8496645077388,373964687.70095015,0.9730260426792982,-1.7401416698703542e-06,1e-07,1e-07,True,1.7409933570355918e-06,0.0018660090419818432,2.0148329351540995e-07,7.182271348158897e-06,-0.2897460829419054,-526.5140384470529,1817.0893171045948,0.09999999999997097,1.8002231572111782e-07,22827.537700285033,7.169997355121818e-06,-0.2910162212702501,-528.1978516726308,1815.0951229787763,0.09999999999996227,1.1845083891515173e-07,22827.5297476237,2.1263924921275335e-06,-2.3360734742146803,-2435.6141203682578,1041.7278005903709,0.10000000000000656,4.479817183877799e-08,22851.782008714545,5.890360200933031e-06
231,6.113000875000001,44,7.459130476891241e-06,-0.23285810420755604,-424.4932248467071,365857481.8269712,0.975506866357955,0.0,1e-07,1e-07,True,1.8429198505032218e-06,0.0019198549678037455,2.0391246406031591e-07,7.4591316289640694e-06,-0.23287169811878683,-421.0220415904179,1807.9030503604336,0.09999999999965266,1.462497483117886e-07,22007.64583232249,7.44184035068349e-06,-0.2352195537762486,-424.62071747100345,1805.2783691303762,0.09999999999964596,1.862332976720893e-07,22007.637930699228,1.8825785667647782e-06,-2.8557844171882594,-2951.432858083055,1032.411821401287,0.09999999999276318,1.043121053978524e-07,22037.938742914972,1.5445135770342233e-07
232,6.1513860000000005,45,7.909910514444357e-06,-0.11586974248717738,-209.89870429134336,358013808.59736145,0.9777429436865059,0.0,1e-07,1e-07,True,1.9544257787718067e-06,0.001977082541872481,2.0703095424674744e-07,7.909909567715483e-06,-0.11590133681020344,-208.2469579190135,1796.7339313362074,0.10000000000011917,1.931687916290059e-07,21216.55761236698,7.898798979453109e-06,-0.11662249727756781,-209.32227751391304,1794.90449339619,0.10000000000010194,1.0899683999809895e-07,21216.551153519402,2.4673463950027168e-06,-1.9006949489410099,-1946.0192965548963,1023.1253624681754,0.10000000000008724,2.1274626837985977e-08,21237.17715983959,-1.1968894875202807e-07
233,6.189942875000001,44,7.82647549017899e-06,-0.1637247104990542,-290.4204643589014,347946394.5070357,0.9736417555306717,-8.129054549499415e-07,1e-07,1e-07,True,1.8781793844624417e-06,0.001938133714712025,2.0299250506415917e-07,7.827688340122641e-06,-0.1637312450628141,-287.9964698187233,1758.9203517667852,0.10000000000001374,1.4925499614015791e-07,20831.556397592325,7.812748709972364e-06,-0.16525138415491547,-290.2772495920502,1756.6278196335322,0.10000000000002751,1.413465153810023e-07,20831.560856615437,2.1970063821988837e-06,-2.358575172478049,-2378.3781791357806,1007.5044235945652,0.10000000000000779,5.186468265971911e-08,20859.22167544287,0.00015496757706245923
234,6.228671500000001,45,8.245078286192522e-06,-0.06912653828025078,-121.74959314470408,340360511.675845,0.9759720872000196,-1.940964466484729e-06,1e-07,1e-07,True,2.001211223845445e-06,0.0020006065211548682,2.0666841811611232e-07,8.24508210714961e-06,-0.06912796585008975,-120.97231610713644,1749.9605462579457,0.10000000000047622,1.6482455533761708e-07,20081.95319785849,8.237470415301496e-06,-0.06910097375098627,-120.83926566319198,1748.754897803047,0.10000000000046787,6.903432758775807e-08,20081.943777538447,3.1024132103988504e-06,-1.2486117934368597,-1247.3202205949108,998.4926005457312,0.0999999999995141,4.232865613573722e-09,20092.667176887546,4.634227783739675e-07
235,6.267571875,45,8.374858789063952e-06,-0.06324334952292382,-109.78046942278246,331765122.25865155,0.9751405830793293,-8.091546987998299e-07,1e-07,1e-07,True,2.037538451959975e-06,0.0020186830001924236,2.0720137164277826e-07,8.37485921825907e-06,-0.06324426594402947,-109.34334604384487,1728.8906797668135,0.1000000000005598,1.6978589667537847e-07,19358.986941619332,8.368879787084756e-06,-0.0629387044733228,-108.75756131923762,1728.0102358861511,0.10000000000054096,5.439933747908299e-08,19358.97743160797,3.4853289296427313e-06,-0.9415057331549436,-928.9797877832746,986.339458549909,0.10000000002093794,1.4074806875541412e-09,19366.25070527716,5.12480424763595e-08
236,6.3066439999999995,46,8.537809593179385e-06,-0.05680225593442266,-97.87522243653632,324465179.50448424,0.9773532704767612,0.0,1e-07,1e-07,True,2.171331166422874e-06,0.0020839066792303555,2.116798533849019e-07,8.537811662262405e-06,-0.05680357503674592,-97.68604301824276,1719.7034428887075,0.10000000000065598,1.8647651467418314e-07,18661.773709005138,8.53395592593714e-06,-0.05624277884373327,-96.69717982755512,1719.2983784150513,0.10000000000065394,4.010404608401075e-08,18661.764776923166,4.095432830794186e-06,-0.5200911919856033,-508.3702585227524,977.2664512957356,0.10000000000049487,1.364046098295546e-10,18663.154876351895,2.4234354234486943e-07
237,6.345887874999999,45,8.954676362728871e-06,0.043561958766623506,73.01484073725065,315286945.11121535,0.9733012716274835,0.0,1e-07,1e-07,True,2.127311972577317e-06,0.002062675076308356,2.0932954171877205e-07,8.954675533761563e-06,0.04356400871612886,73.5585088371319,1688.5256937291213,0.10000000000102405,1.9264071937641347e-07,18322.01337771481,8.953896930089317e-06,0.043861372082800776,74.0989097744835,1689.3754508732306,0.1000000000010011,2.4872765624905924e-08,18322.01122191011,6.66356002888272e-06,0.7611562945496717,732.4382043082094,962.5582080281628,0.10000000000001144,6.410902364528681e-10,18304.622220142497,-9.257367594717181e-08
238,6.3853035,46,9.247316069589856e-06,0.08261621893998136,137.98654863823933,308540399.1688656,0.9756038325425946,-1.6111657714645844e-06,1e-07,1e-07,True,2.27868518987151e-06,0.0021348010615174677,2.1478057608793194e-07,9.247313878223354e-06,0.08261799556392323,138.94608722419133,1681.8086123993182,0.10000000000044992,1.4725953789707091e-07,17661.368764869178,9.24685383196179e-06,0.08254533742469292,138.93432177444276,1683.1018303745725,0.1000000000004243,2.914635399697829e-08,17661.37566213635,7.924976668531264e-06,1.2153005586533907,1158.5451105019317,953.7596052023933,0.099999999991922,4.335497849616843e-09,17638.46768535398,-2.3697324558202837e-07
239,6.424890874999999,46,9.295376091763116e-06,0.05677762399242777,93.93431456797484,300661374.290816,0.9747116214798484,0.0,1e-07,1e-07,True,2.3441024066261917e-06,0.002165227541897207,2.1796909030949876e-07,9.295376758343436e-06,0.05677861044585161,94.44029529164011,1663.320651643109,0.10000000000077784,1.4897998079632657e-07,17025.110233672924,9.294639277113052e-06,0.05710315752861517,95.03073458843744,1664.1762320405899,0.10000000000075901,2.9325512018729682e-08,17025.105340929615,6.836359748100416e-06,0.7605675334299341,716.1710029565518,941.9149728010049,0.10000000000001077,6.854413703294426e-10,17009.607111529105,7.171095739444411e-08
240,6.46465,47,9.39925631575727e-06,0.03344320008009878,55.78539164602002,294020955.36543745,0.9769053493457971,-2.9358034225879237e-07,1e-07,1e-07,True,2.525553411514281e-06,0.002247468175855196,2.24596760179764e-07,9.397319011630304e-06,0.033730792168910576,55.94633109000682,1658.620676262118,0.10000000000126456,1.63100891681367e-07,16411.67587426614,9.396189696258653e-06,0.034366730409232375,57.018008188895706,1659.0938400834073,0.10000000000121216,3.194291409158723e-08,16411.65927165583,6.160156491283495e-06,0.4425994343426448,412.8928292048064,933.0493504621996,0.09999999999999842,8.195005785083254e-11,16406.898895580718,-0.00020611249038060553
241,6.504580874999999,46,9.8274308062036e-06,0.12095478759833232,196.78003304999365,285609394.875596,0.9728935174783424,-1.5265177353285253e-06,1e-07,1e-07,True,2.493584891016809e-06,0.002233198602840026,2.2387874141221478e-07,9.827432524157524e-06,0.12095525748478791,197.27352996443307,1630.990507183296,0.1000000000001849,1.7757699133369442e-07,16112.049153836197,9.82698348335251e-06,0.12128680520503422,197.93481505652278,1631.9167909035023,0.1000000000001976,3.5467759840202007e-08,16112.039805134524,7.539255792563608e-06,0.9585894159803233,880.4512641183115,918.8487022109994,0.0999999999480066,1.8511747135185885e-09,16098.19310994875,1.7481211100900396e-07
242,6.5446835,47,1.061907284956326e-05,0.27428925550629446,437.98906502670906,279310755.24574286,0.975173109016093,-1.6422582120867446e-06,1e-07,1e-07,True,2.7188765243657542e-06,0.0023319006070243423,2.3131384508553333e-07,1.061907246312736e-05,0.26954691548994303,439.4923706499532,1630.5465613036383,0.09999999999998994,6.235845217972269e-08,15529.35117099911,1.0618766819653767e-05,0.2688629208582334,438.8922637145687,1632.3088778388262,0.1000000000000109,4.972527034574625e-08,15529.357892843003,1.0656008958071121e-05,1.9746535315223186,1796.2893744152018,910.4210629494744,0.0999999999996638,3.463690684268883e-08,15504.6289593243,-3.639073820060901e-08
243,6.584957875000001,48,1.1027616365747397e-05,0.31500734333909647,504.8466409122173,273011474.430159,0.9772441313685825,-1.4413931239687372e-06,1e-07,1e-07,True,2.9622979944576855e-06,0.0024340511013777335,2.390777816515694e-07,1.102761830686065e-05,0.31031513985830034,505.80599089301154,1630.0442649958943,0.10000000000000113,7.476512475790287e-08,14968.827962784964,1.1027751874924545e-05,0.3101719462660189,506.04733058186173,1631.394400957304,0.09999999999998213,6.038296951338396e-08,14968.820753207694,1.0015910240295718e-05,1.7272290285875371,1556.2786164804093,901.6815406523752,0.09999999999932505,2.114263597530197e-08,14951.430717900805,1.7602292179397239e-07
