model,source,mass_GeV,mass_MeV,z,sigmaA_diagonal_poisson,injected_amplitude,refit_absorption_fraction,z_times_abs_absorption,gap_projection_amplitude,gap_abs_shift_sigmaA,tangent_absorption_fraction,tangent_solver_absorption_spread,refit_best_basin_repeats,gap_best_basin_repeats,refit_optimizer_success,gap_optimizer_success,refit_constraints_feasible,gap_constraints_feasible,refit_failure,gap_failure
regional_blend,ten_pct,0.22999999999999993,229.99999999999991,1.0,1074.4973294117128,1074.4973294117128,0.02259092726419244,0.02259092726419244,-1565.2701810393203,1.456746460129692,0.22654726415130896,0.0,2,1,True,True,True,True,,
regional_blend,ten_pct,0.22999999999999993,229.99999999999991,3.0,1074.4973294117128,3223.4919882351387,0.022594903486748787,0.06778471046024637,-1565.2701810393203,1.456746460129692,0.22654726415130896,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.22999999999999993,229.99999999999991,5.0,1074.4973294117128,5372.486647058564,0.022595413855994253,0.11297706927997127,-1565.2701810393203,1.456746460129692,0.22654726415130896,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2349999999999999,234.99999999999991,1.0,1016.0653432378758,1016.0653432378758,0.00730886909700591,0.00730886909700591,-1425.7698440266602,1.4032265282104661,0.20258390480247127,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2349999999999999,234.99999999999991,3.0,1016.0653432378758,3048.1960297136275,0.007308869097060337,0.02192660729118101,-1425.7698440266602,1.4032265282104661,0.20258390480247127,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2349999999999999,234.99999999999991,5.0,1016.0653432378758,5080.326716189379,0.020205021038206945,0.10102510519103472,-1425.7698440266602,1.4032265282104661,0.20258390480247127,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2399999999999999,239.99999999999991,1.0,960.0952311417258,960.0952311417258,0.018038398306601724,0.018038398306601724,-1887.368058379163,1.965813387214457,0.18088029571760844,0.0,2,1,True,True,True,True,,
regional_blend,ten_pct,0.2399999999999999,239.99999999999991,3.0,960.0952311417258,2880.285693425177,0.018039252869684257,0.05411775860905277,-1887.368058379163,1.965813387214457,0.18088029571760844,0.0,2,1,True,True,True,True,,
regional_blend,ten_pct,0.2399999999999999,239.99999999999991,5.0,960.0952311417258,4800.4761557086285,0.006525826633020796,0.03262913316510398,-1887.368058379163,1.965813387214457,0.18088029571760844,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2449999999999999,244.99999999999991,1.0,906.5439632805202,906.5439632805202,0.016082880294204075,0.016082880294204075,-599.5972851003687,0.6614100467125716,0.16126511500279136,0.0,2,1,True,True,True,True,,
regional_blend,ten_pct,0.2449999999999999,244.99999999999991,3.0,906.5439632805202,2719.6318898415607,0.01608242852075248,0.048247285562257436,-599.5972851003687,0.6614100467125716,0.16126511500279136,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2449999999999999,244.99999999999991,5.0,906.5439632805202,4532.719816402601,0.01608422828055791,0.08042114140278955,-599.5972851003687,0.6614100467125716,0.16126511500279136,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2499999999999999,249.9999999999999,1.0,855.3633598170226,855.3633598170226,0.01413155800693778,0.01413155800693778,-1029.0121895697937,1.203011770097234,0.14357009201216445,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2499999999999999,249.9999999999999,3.0,855.3633598170226,2566.0900794510676,0.014318100385034388,0.04295430115510317,-1029.0121895697937,1.203011770097234,0.14357009201216445,0.0,1,1,True,True,True,True,,
regional_blend,ten_pct,0.2499999999999999,249.9999999999999,5.0,855.3633598170226,4276.8167990851125,0.005179742770020494,0.025898713850102468,-1029.0121895697937,1.203011770097234,0.14357009201216445,0.0,1,1,True,True,True,True,,
